OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406197735,OMEGA HOME HEALTH CARE SERVICES,550001956,Parent Facility,2049 Pacific Coast Hwy,Lomita,90717,19,Los Angeles,Not Applicable,,Open,2012-05-31,Home Health Agency/Hospice,Home Health Agency,33.7898629,-118.3163165
406197747,RELIEF HOSPICE,550002153,Parent Facility,8081 STANTON AVE,BUENA PARK,90620,30,Orange,Not Applicable,,Open,2012-11-26,Home Health Agency/Hospice,Hospice,33.845587,-117.9940425
406197748,AVEANNA HEALTHCARE,550002065,Parent Facility,1730 W Cameron Ave,West Covina,91790,19,Los Angeles,Not Applicable,,Open,2012-09-26,Home Health Agency/Hospice,Home Health Agency,34.069739,-117.944727
406197749,UNITY HOSPICE,550002105,Parent Facility,149 Pasadena Ave,South Pasadena,91030,19,Los Angeles,Not Applicable,,Open,2018-06-22,Home Health Agency/Hospice,Hospice,34.1117199,-118.1728361
406197753,"CONSOLE HOSPICE, INC.",550002082,Parent Facility,14640 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,2012-09-24,Home Health Agency/Hospice,Hospice,34.1864804,-118.4521091
406197754,"GUARDIAN ANGEL HOME HEALTH, INC.",550002078,Parent Facility,717 S Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2016-08-15,Home Health Agency/Hospice,Home Health Agency,34.1683111,-118.3104183
406197756,"AMENITY HEALTH SERVICES, INC.",550002068,Parent Facility,12722 Riverside Dr,Valley Village,91607,19,Los Angeles,Not Applicable,,Open,2012-09-21,Home Health Agency/Hospice,Home Health Agency,34.1573408,-118.4103374
406197757,"ALTA CARE HOSPICE, INC.",550002069,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2020-11-26,Home Health Agency/Hospice,Hospice,34.1990721,-118.4920822
406197759,"COMPREHENSIVE HOSPICE CARE, INC.",550002063,Parent Facility,3440 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,,Open,2019-09-23,Home Health Agency/Hospice,Hospice,34.061426,-118.2990203
406197761,"TRANQUILITY HOSPICE, INC.",550002104,Parent Facility,12631 IMPERIAL HWY,SANTA FE SPRINGS,90670,19,Los Angeles,Not Applicable,,Open,2020-11-10,Home Health Agency/Hospice,Hospice,33.9187341,-118.0628378
406197762,"GATES TO PARADISE HOSPICE CARE, INC.",550002102,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2019-04-26,Home Health Agency/Hospice,Hospice,34.1990721,-118.4920822
406197764,"A&C HEALTHCARE, INC.",550002034,Parent Facility,20465 Valley Blvd,Industry,91789,19,Los Angeles,Not Applicable,,Open,2012-08-27,Home Health Agency/Hospice,Home Health Agency,34.0112851,-117.8578975
406197765,MEDLINE HOSPICE CARE INC,550002099,Parent Facility,204 E Chevy Chase Dr,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2019-09-26,Home Health Agency/Hospice,Hospice,34.1331633,-118.2534389
406197767,"MAXIMUM CARE HOSPICE, INC.",550002106,Parent Facility,5301 Laurel Canyon Blvd,Valley Village,91607,19,Los Angeles,Not Applicable,,Open,2012-10-05,Home Health Agency/Hospice,Hospice,34.1668367,-118.3970098
406197769,"HOLY CROSS HOSPICE, INC.",550002036,Parent Facility,28 N Oak Ave,Pasadena,91107,19,Los Angeles,Not Applicable,,Open,2014-11-14,Home Health Agency/Hospice,Hospice,34.1465782,-118.1074589
406197770,"KNA HOME HEALTH, INC",550002098,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2022-09-25,Home Health Agency/Hospice,Home Health Agency,34.1990721,-118.4920822
406197772,"WEST COAST HOME HEALTH MANAGEMENT, INC.",550002096,Parent Facility,13746 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2012-10-01,Home Health Agency/Hospice,Home Health Agency,34.1863918,-118.4327375
406197775,"LEGEND HOME HEALTH, INC.",550002040,Parent Facility,3510 TORRANCE BLVD,TORRANCE,90503,19,Los Angeles,Not Applicable,,Open,2015-05-26,Home Health Agency/Hospice,Home Health Agency,33.8360702,-118.3470153
406197776,BRIGHTSTAR CARE OF SANTA MONICA / MARINA DEL REY,550002019,Parent Facility,4333 Admiralty Way,Marina del Rey,90292,19,Los Angeles,Not Applicable,,Open,2017-05-23,Home Health Agency/Hospice,Home Health Agency,33.9851339,-118.4527644
406197783,PARAMOUNT HOSPICE,550002131,Parent Facility,3074 W Temple Ave,Pomona,91766,19,Los Angeles,Not Applicable,,Open,2017-12-28,Home Health Agency/Hospice,Hospice,34.0418583,-117.798699
406197787,"AMERICAN HOSPICE, INC.",550002211,Parent Facility,120 S Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2021-04-14,Home Health Agency/Hospice,Hospice,34.172984,-118.3158372
406197788,"HELPING HANDS AT HOME, INC",550001782,Parent Facility,6710 Kester Ave,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,2011-11-02,Home Health Agency/Hospice,Hospice,34.1927547,-118.4571851
406197789,"NUR HOME HEALTH CARE, INC.",550002043,Parent Facility,1905 Victory Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,2013-02-09,Home Health Agency/Hospice,Home Health Agency,34.1641093,-118.304264
406197790,"COMPLETE FAITH PALLIATIVE HOSPICE CARE, INC",550001475,Parent Facility,14311 Valley View Ave,Santa Fe Springs,90670,19,Los Angeles,Not Applicable,,Open,2014-12-10,Home Health Agency/Hospice,Hospice,33.9019456,-118.0294921
406197795,"GREAT CHOICE HOSPICE, INC.",550002209,Parent Facility,22222 Sherman Way,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,2022-10-09,Home Health Agency/Hospice,Hospice,34.2004774,-118.6110875
406197798,"DEDICATED HOSPICE CARE, INC.",550002177,Parent Facility,10605 BALBOA BLVD,GRANADA HILLS,91344,19,Los Angeles,Not Applicable,,Open,2020-12-03,Home Health Agency/Hospice,Hospice,34.26286,-118.502714
406197799,LONG TERM HEALTH CARE,550002179,Parent Facility,3201 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,,Open,2012-11-26,Home Health Agency/Hospice,Hospice,34.2052068,-118.3393079
406197800,"GOLDEN OAKS HOSPICE, INC",550002182,Parent Facility,21021 Devonshire St,Chatsworth,91311,19,Los Angeles,Not Applicable,,Open,2012-12-27,Home Health Agency/Hospice,Hospice,34.2574949,-118.5916991
406197801,"LA ARC HOSPICE, INC",550002180,Parent Facility,5652 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,2016-11-26,Home Health Agency/Hospice,Hospice,34.1736967,-118.3699655
406197802,"CERTIFIED HOSPICE CARE, INC.",550002181,Parent Facility,1817 W Avenue K,Lancaster,93534,19,Los Angeles,Not Applicable,,Open,2022-06-27,Home Health Agency/Hospice,Hospice,34.6756711,-118.1641433
406197803,"BLUE SKY HOSPICE, INC.",550002186,Parent Facility,16935 Vanowen St,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2012-12-27,Home Health Agency/Hospice,Hospice,34.1943558,-118.5027038
406197804,"COMMUNITY PROFESSIONAL HOSPICE CARE, LLC",550002187,Parent Facility,1807 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,2019-10-21,Home Health Agency/Hospice,Hospice,34.1729253,-118.2916733
406197805,CARE CONNECTION HOSPICE,550002202,Parent Facility,805 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2015-01-19,Home Health Agency/Hospice,Hospice,34.1464705,-118.2453169
406197806,ALDEN HOSPICE,550002204,Parent Facility,1061 W AVENUE M14,PALMDALE,93551,19,Los Angeles,Not Applicable,,Open,2012-12-26,Home Health Agency/Hospice,Hospice,0.0,0.0
406197807,TRANQUIL OAKS HOSPICE CARE,550002220,Parent Facility,2155 E Garvey Ave N,West Covina,91791,19,Los Angeles,Not Applicable,,Open,2021-02-27,Home Health Agency/Hospice,Hospice,34.0730552,-117.899189
406197808,ACCURATE HOSPICE INC.,550002227,Parent Facility,3925 Rosemead Blvd,Rosemead,91770,19,Los Angeles,Not Applicable,,Open,2013-02-25,Home Health Agency/Hospice,Hospice,34.0792863,-118.073478
406197809,"VISITING NURSES HOSPICE, INC",550002226,Parent Facility,539 N Glenoaks Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2015-02-27,Home Health Agency/Hospice,Hospice,34.1862262,-118.3110805
406197811,VICTORY HOSPICE CARE,550002223,Parent Facility,5500 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2016-03-22,Home Health Agency/Hospice,Hospice,34.1707125,-118.4483226
406197813,PASSIONATE CARE HOSPICE,550002199,Parent Facility,103 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2013-02-01,Home Health Agency/Hospice,Hospice,34.1715634,-118.303499
406197814,RODAVI  HOME HEALTH CARE INC,550002203,Parent Facility,440 W Colorado St,Glendale,91204,19,Los Angeles,Not Applicable,,Open,2013-01-31,Home Health Agency/Hospice,Home Health Agency,34.1422621,-118.2627994
406197839,NOYAN HOME HEALTH CARE INC.,550002418,Parent Facility,116 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2017-02-15,Home Health Agency/Hospice,Home Health Agency,34.1461891,-118.2540996
406197845,"ALTERNATIVE HEALTH CARE, LLC",550002130,Parent Facility,14752 Beach Blvd,LA Mirada,90638,19,Los Angeles,Not Applicable,,Open,2013-05-07,Home Health Agency/Hospice,Home Health Agency,33.8974173,-117.9855555
406197846,CIRCLE OF LIFE HOSPICE,550002443,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2019-11-04,Home Health Agency/Hospice,Hospice,34.1306835,-118.2527993
406197847,IMMEDIATE HOSPICE CARE,550002441,Parent Facility,14640 VICTORY BLVD,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2013-09-20,Home Health Agency/Hospice,Hospice,34.1864804,-118.4521091
406197848,SALUTE HOSPICE INC.,550002127,Parent Facility,25835 Narbonne Ave,Lomita,90717,19,Los Angeles,Not Applicable,,Open,2020-11-02,Home Health Agency/Hospice,Hospice,33.7885962,-118.3210377
406197849,"EDEN HOSPICE CARE, INC",550002458,Parent Facility,3333 S Brea Canyon Rd,Diamond Bar,91765,19,Los Angeles,Not Applicable,,Open,2017-04-14,Home Health Agency/Hospice,Hospice,33.9671047,-117.8486443
406197850,C V HOSPICE CARE,550002462,Parent Facility,12140 Artesia Blvd,Artesia,90701,19,Los Angeles,Not Applicable,,Open,2013-10-16,Home Health Agency/Hospice,Hospice,33.8727345,-118.0732645
406197855,"URBAN HOSPICE CARE, INC",550002461,Parent Facility,2161 Colorado Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,,Open,2013-10-16,Home Health Agency/Hospice,Hospice,34.1394907,-118.2134079
406197856,AVEANNA HEALTHCARE,550002454,Parent Facility,6133 BRISTOL PKWY,CULVER CITY,90230,19,Los Angeles,Not Applicable,,Open,2013-10-09,Home Health Agency/Hospice,Home Health Agency,33.9855906,-118.3896283
406197857,STEWARD HOSPICE CARE INC,550002463,Parent Facility,16446 Woodruff Ave,Bellflower,90706,19,Los Angeles,Not Applicable,,Open,2015-01-19,Home Health Agency/Hospice,Hospice,33.8838922,-118.1170455
406197859,"LA WELLNESS HEALTH CARE, INC",550002269,Parent Facility,5652 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,2016-09-09,Home Health Agency/Hospice,Home Health Agency,34.1736967,-118.3699655
406197860,"NEW HORIZON HOSPICE, INC",550002495,Parent Facility,1012 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2013-11-01,Home Health Agency/Hospice,Hospice,34.1424777,-118.2423887
406197862,"PROMISE HOSPICE, INC.",550002164,Parent Facility,2140 W Olympic Blvd,Los Angeles,90006,19,Los Angeles,Not Applicable,,Open,2014-04-17,Home Health Agency/Hospice,Hospice,34.0523139,-118.2811317
406197870,"CAREMORE HOME HEALTH SERVICES, INC.",550002350,Parent Facility,235 E BROADWAY,LONG BEACH,90802,19,Los Angeles,Not Applicable,,Open,2014-01-08,Home Health Agency/Hospice,Home Health Agency,33.7694162,-118.1899041
406197871,"CONTINUITY PROVIDERS HEALTHCARE, INC.",550002310,Parent Facility,11633 HAWTHORNE BLVD,HAWTHORNE,90250,19,Los Angeles,Not Applicable,,Open,2013-12-27,Home Health Agency/Hospice,Home Health Agency,33.9284687,-118.3529748
406197873,LOS FELIZ HOSPICE HEALTH CARE,550002424,Parent Facility,732 N DIAMOND BAR BLVD,DIAMOND BAR,91765,19,Los Angeles,Not Applicable,,Open,2017-06-12,Home Health Agency/Hospice,Hospice,34.0327347,-117.8073785
406197875,"ABSOLUTE HOSPICE & PALLIATIVE CARE, INC.",550002545,Parent Facility,17215 Studebaker Rd,Cerritos,90703,19,Los Angeles,Not Applicable,,Open,2019-02-15,Home Health Agency/Hospice,Hospice,33.8746657,-118.1003176
406197876,"LUXE HOMECARE, INC.",550002546,Parent Facility,881 Alma Real Dr,Pacific Palisades,90272,19,Los Angeles,Not Applicable,,Open,2014-01-14,Home Health Agency/Hospice,Home Health Agency,34.0449556,-118.5252942
406197877,"PRIDE HOSPICE CARE, INC.",550002547,Parent Facility,3033 N Avon St,Burbank,91504,19,Los Angeles,Not Applicable,,Open,2017-04-13,Home Health Agency/Hospice,Hospice,34.2055353,-118.3477748
406197879,"MI HOSPICE AND PALLIATIVE CARE, INC.",550002168,Parent Facility,6300 Wilshire Blvd,Los Angeles,90048,19,Los Angeles,Not Applicable,,Open,2018-02-11,Home Health Agency/Hospice,Hospice,34.0631143,-118.3666067
406197884,"UTS HOME HEALTHCARE GROUP, INC.",550002644,Parent Facility,3711 Long Beach Blvd,Long Beach,90807,19,Los Angeles,Not Applicable,,Open,2014-04-07,Home Health Agency/Hospice,Home Health Agency,33.8242767,-118.1895857
406197885,"BLUE HEAVEN HOSPICE & PALLIATIVE CARE, INC.",550002140,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,,Open,2018-12-06,Home Health Agency/Hospice,Hospice,34.1562537,-118.4855818
406197887,"HOSPICE OF ST. GEORGE, INC.",550002224,Parent Facility,415 E Harvard St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2013-04-04,Home Health Agency/Hospice,Hospice,34.1447399,-118.2506036
406197888,"I CARE HOSPICE, INC.",550002391,Parent Facility,2025 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,,Open,2013-08-15,Home Health Agency/Hospice,Hospice,34.1972244,-118.3258805
406197889,"ENCORE HOSPICE, INC.",550002075,Parent Facility,271 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2012-09-21,Home Health Agency/Hospice,Hospice,34.167342,-118.3076612
406197891,SACRED LIFE HOSPICE,550002268,Parent Facility,15130 Ventura Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,,Open,2013-05-07,Home Health Agency/Hospice,Hospice,34.1530692,-118.4627531
406197892,STELLAR HOME HEALTH,240000843,Parent Facility,17777 Center Court Dr N,Cerritos,90703,19,Los Angeles,Not Applicable,,Open,2013-11-12,Home Health Agency/Hospice,Home Health Agency,33.8694282,-118.0612829
406197893,"HOSPICE OF ST. CLARE, INC.",550002138,Parent Facility,144 N Glendale Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,2013-08-20,Home Health Agency/Hospice,Hospice,34.1479218,-118.2462254
406197894,TC PALLIATIVE AND HOSPICE CARE,550002581,Parent Facility,1415 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2017-09-27,Home Health Agency/Hospice,Hospice,34.1432176,-118.2333374
406197895,"MIRACLE MILE HOSPICE CARE, INC.",550002580,Parent Facility,5670 Wilshire Blvd,Los Angeles,90036,19,Los Angeles,Not Applicable,,Open,2017-02-21,Home Health Agency/Hospice,Hospice,34.0620099,-118.3521801
406197897,NATIONAL HOME HEALTH SERVICES,550002577,Parent Facility,13701 Riverside Dr,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,2019-07-10,Home Health Agency/Hospice,Home Health Agency,34.1579152,-118.4316252
406197898,TARLANI HEALTHCARE,550002381,Parent Facility,2347 HONOLULU AVE,MONTROSE,91020,19,Los Angeles,Not Applicable,,Open,2021-08-15,Home Health Agency/Hospice,Home Health Agency,34.2064928,-118.2298774
406197899,HOME HEALTH FOR LIFE INC,550002419,Parent Facility,2060 Huntington Dr,San Marino,91108,19,Los Angeles,Not Applicable,,Open,2021-09-13,Home Health Agency/Hospice,Home Health Agency,34.1205011,-118.1088485
406197901,"ROYAL MAJESTY HOSPICE, INC.",550002214,Parent Facility,3939 Atlantic Ave,Long Beach,90807,19,Los Angeles,Not Applicable,,Open,2014-02-27,Home Health Agency/Hospice,Hospice,33.8300515,-118.1853128
406197902,"CARINGMINDS SERVICES, INC.",550002169,Parent Facility,454 E Carson Plaza Dr,Carson,90746,19,Los Angeles,Not Applicable,,Open,2014-01-04,Home Health Agency/Hospice,Home Health Agency,33.8464734,-118.2671888
406197903,"AVIA HOSPICE, INC.",550002528,Parent Facility,539 N Glenoaks Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2021-10-23,Home Health Agency/Hospice,Hospice,34.1862262,-118.3110805
406197904,TRIUNION HEALTHCARE,550002007,Parent Facility,6350 Laurel Canyon Blvd,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,2019-09-24,Home Health Agency/Hospice,Hospice,34.1863814,-118.3958173
406197907,SAN GABRIEL HOSPICE,550002278,Parent Facility,1152 E Route 66,Glendora,91740,19,Los Angeles,Not Applicable,,Open,2013-05-15,Home Health Agency/Hospice,Hospice,34.128616,-117.84455
406197910,"AMERICADE PALLIATIVE HEALTH SERVICES, INC.",550002422,Parent Facility,420 N Montebello Blvd,Montebello,90640,19,Los Angeles,Not Applicable,,Open,2015-09-23,Home Health Agency/Hospice,Hospice,34.0164052,-118.1057338
406197919,VIDA HOME HEALTH SERVICES INC.,550002277,Parent Facility,3800 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,2020-11-02,Home Health Agency/Hospice,Home Health Agency,34.1740829,-118.3513312
406197921,COMFORT CHOICE HOSPICE CARE,550001950,Parent Facility,6222 Wilshire Blvd,Los Angeles,90048,19,Los Angeles,Not Applicable,,Open,2015-07-20,Home Health Agency/Hospice,Hospice,34.0629443,-118.3644146
406197923,"OLIVE HOME HEALTH CENTER, INC.",550002519,Parent Facility,2222 W MANCHESTER BLVD,INGLEWOOD,90305,19,Los Angeles,Not Applicable,,Open,2014-06-08,Home Health Agency/Hospice,Home Health Agency,33.9596943,-118.3186631
406197924,"CHARITY HOSPICE CARE, INC.",550001999,Parent Facility,20300 S Vermont Ave,Torrance,90502,19,Los Angeles,Not Applicable,,Open,2019-11-15,Home Health Agency/Hospice,Hospice,33.846652,-118.2894617
406197925,"P.A.L. LOVING CARE HOME HEALTH,  INC.",550002244,Parent Facility,2829 N San Fernando Rd,Los Angeles,90065,19,Los Angeles,Not Applicable,,Open,2022-04-08,Home Health Agency/Hospice,Home Health Agency,34.1119378,-118.2408869
406197926,"OPTIMUM HOME HEALTH CARE SERVICES, INC.",550002243,Parent Facility,500 E CARSON PLAZA DR,CARSON,90746,19,Los Angeles,Not Applicable,,Suspense,2020-07-24,Home Health Agency/Hospice,Home Health Agency,33.8447059,-118.2659098
406197927,"RAFAELLA HOME HEALTH CARE, INC.",550002270,Parent Facility,14328 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2013-05-01,Home Health Agency/Hospice,Home Health Agency,34.1864606,-118.4452654
406197936,"LA GUARDIAN HEALTH CARE, INC.",550002368,Parent Facility,6501 FOOTHILL BLVD,TUJUNGA,91042,19,Los Angeles,Not Applicable,,Open,2023-06-18,Home Health Agency/Hospice,Home Health Agency,34.2451438,-118.2732472
406197937,"NIGHTINGALE HOME HEALTH, INC",550002275,Parent Facility,1344 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2019-05-10,Home Health Agency/Hospice,Home Health Agency,34.1423194,-118.235736
406197938,"NATIONWIDE HOME HEALTH CARE, INC",550002359,Parent Facility,5900 SEPULVEDA BLVD,LOS ANGELES,91411,19,Los Angeles,Not Applicable,,Open,2022-06-16,Home Health Agency/Hospice,Home Health Agency,34.1775417,-118.465574
406197944,"CAMARILLO HHCA, INC.",550001374,Parent Facility,18107 SHERMAN WAY,RESEDA,91335,19,Los Angeles,Not Applicable,,Open,2014-06-02,Home Health Agency/Hospice,Home Health Agency,34.2014778,-118.5277222
406197945,"UNIQUE CARE LOS ANGELES HOME HEALTH CARE, INC",550002616,Parent Facility,30423 Canwood St,Agoura Hills,91301,19,Los Angeles,Not Applicable,,Open,2022-02-20,Home Health Agency/Hospice,Home Health Agency,34.1472189,-118.7844657
406197946,"NIRVANA HOME HEALTH, INC.",550002444,Parent Facility,17620 Sherman Way,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2014-09-16,Home Health Agency/Hospice,Home Health Agency,34.2008609,-118.5171403
406197947,"COMPASSIONATE TOUCH HOSPICE CARE, INC",550002808,Parent Facility,2063 S Atlantic Blvd,Monterey Park,91754,19,Los Angeles,Not Applicable,,Open,2019-08-12,Home Health Agency/Hospice,Hospice,34.0404647,-118.142486
406197957,"AMERICARE HOME HEALTH, INC",550002445,Parent Facility,16501 SHERMAN WAY,VAN NUYS,91406,19,Los Angeles,Not Applicable,,Open,2015-08-16,Home Health Agency/Hospice,Home Health Agency,34.2015587,-118.4928348
406197960,SGV HOME HEALTH,550002837,Parent Facility,817 W Beverly Blvd,Montebello,90640,19,Los Angeles,Not Applicable,,Open,2022-10-03,Home Health Agency/Hospice,Home Health Agency,34.0171629,-118.1069944
406197961,"BVA HOSPICE CARE, INC",550002836,Parent Facility,315 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,2014-09-29,Home Health Agency/Hospice,Hospice,34.1588301,-118.2589209
406197963,"HOLISTIC HOSPICE, INC",550002348,Parent Facility,9608 Van Nuys Blvd,Panorama City,91402,19,Los Angeles,Not Applicable,,Open,2014-05-28,Home Health Agency/Hospice,Hospice,34.244748,-118.4496731
406197968,"NIRVANA CARE HOSPICE SERVICES, INC.",550002389,Parent Facility,737 Glendora Ave,La Puente,91744,19,Los Angeles,Not Applicable,,Open,2013-08-01,Home Health Agency/Hospice,Hospice,34.031874,-117.9507344
406197972,CARING LIKE FAMILY HOSPICE,550002895,Parent Facility,4223 GLENCOE AVE,MARINA DEL REY,90292,19,Los Angeles,Not Applicable,,Open,2014-11-25,Home Health Agency/Hospice,Hospice,33.9874385,-118.4419002
406197973,"PINNACLE HOME HEALTH CARE, INC.",550002506,Parent Facility,2829 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,,Open,2019-03-09,Home Health Agency/Hospice,Home Health Agency,34.203271,-118.3352557
406197974,"BEST HOSPICE CHOICE, INC.",550002044,Parent Facility,511 E Harvard St,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2014-11-17,Home Health Agency/Hospice,Hospice,34.1446271,-118.2495725
406197975,"MGA HOME CARE SERVICES, INC.",550002089,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2019-04-03,Home Health Agency/Hospice,Hospice,34.1990721,-118.4920822
406197976,"METRO MEDICAL SERVICES, INC.",550002881,Parent Facility,9420 Topanga Canyon Blvd,Chatsworth,91311,19,Los Angeles,Not Applicable,,Open,2019-09-18,Home Health Agency/Hospice,Hospice,34.241469,-118.6044712
406197977,24/7 ALPHA HOSPICE AND PALLIATIVE CARE,550002396,Parent Facility,11900 Avalon Blvd,Los Angeles,90061,19,Los Angeles,Not Applicable,,Open,2014-11-24,Home Health Agency/Hospice,Hospice,33.9244755,-118.2648661
406197978,"PROGRESS HOME HEALTH, INC.",550002868,Parent Facility,919 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2014-10-24,Home Health Agency/Hospice,Home Health Agency,34.1464495,-118.2434788
406197979,"21ST CENTURY NURSING SERVICES, INC.",550002867,Parent Facility,3538 West Beverly Boulevard,Montebello,90640,19,Los Angeles,Not Applicable,,Open,2019-10-28,Home Health Agency/Hospice,Home Health Agency,34.025852,-118.1426917
406197980,"DEISTIC HOME HEALTH CARE, INC.",550002872,Parent Facility,327 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,2014-10-24,Home Health Agency/Hospice,Home Health Agency,34.1586904,-118.2594703
406197983,"QUALITY PALLIATIVE CARE, INCORPORATED",550002137,Parent Facility,9350 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Not Applicable,,Open,2014-11-01,Home Health Agency/Hospice,Hospice,34.2406608,-118.535558
406197984,"GENERATIONS HEALTHCARE AGENCY, INC.",550002617,Parent Facility,6420 Coldwater Canyon Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,2014-09-09,Home Health Agency/Hospice,Home Health Agency,34.1874633,-118.413435
406197985,STAR HOME HEALTH,550002723,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,2014-11-02,Home Health Agency/Hospice,Home Health Agency,34.1791893,-118.3700712
406197986,"ARMING HOME HEALTH, INC.",550002668,Parent Facility,11565 Laurel Canyon Blvd,San Fernando,91340,19,Los Angeles,Not Applicable,,Open,2014-10-29,Home Health Agency/Hospice,Home Health Agency,34.2799854,-118.4551615
406197990,AGAPE HOSPICE & PALLIATIVE CARE LLC,550002355,Parent Facility,3711 Lomita Blvd,Torrance,90505,19,Los Angeles,Not Applicable,,Open,2019-02-05,Home Health Agency/Hospice,Hospice,33.8158052,-118.349893
406197991,"SAINT THERESA HOSPICE, INC",550002178,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,2014-12-03,Home Health Agency/Hospice,Hospice,34.1791893,-118.3700712
406197992,COMPREHENSIVE HEALTH CARE SERVICES LLC,550002858,Parent Facility,512 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,2019-08-09,Home Health Agency/Hospice,Home Health Agency,34.1478975,-118.2494456
406197995,"DAYLIGHT HOME HEALTH SERVICES, INC",550002467,Parent Facility,1155 N Central Ave,Glendale,91202,19,Los Angeles,Not Applicable,,Open,2018-05-26,Home Health Agency/Hospice,Home Health Agency,34.1634536,-118.2571343
406197998,"AMERICARE HOSPICE, INC.",550002356,Parent Facility,3200 W BURBANK BLVD,BURBANK,91505,19,Los Angeles,Not Applicable,,Open,2019-05-20,Home Health Agency/Hospice,Hospice,34.1760619,-118.3453502
406197999,"LOTUS HOME HEALTH CARE, INC.",550002358,Parent Facility,6740 Kester Ave,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,2022-10-17,Home Health Agency/Hospice,Home Health Agency,34.1932082,-118.4569752
406198001,"INFINITE HOSPICE CARE, INC.",550002468,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,,Open,2016-04-28,Home Health Agency/Hospice,Hospice,34.1562537,-118.4855818
