business_id,name,address,city,state,postal_code,phone_number,OBJECTID
113258,WHITE BUDDHA,12907 FACTORY LN STE D,LOUISVILLE,KY,40245,(502) 742-9719,1883
113368,LOU CITY TRAINING FACILITY,801 EDITH LN,LOUISVILLE,KY,40206,(502) 294-0723,1884
113370,THE LOUISVILLE THOROUGHBRED SOCIETY,209 E MAIN ST STE 200,LOUISVILLE,KY,40202,(502) 416-1282,1885
113373,RED HOT ROASTERS SW3,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 718-9638,1886
113375,ARAMARK CAFE (FORD LAP),2000 FERN VALLEY RD,LOUISVILLE,KY,40213,(502) 994-4640,1887
113401,SUMMA DIS SUMMA DAT & MORE,2536 W JEFFERSON ST,LOUISVILLE,KY,40212,(502) 617-2007,1888
113402,LEVY PARISTOWN HALL,724 BRENT ST,LOUISVILLE,KY,40204,(502) 584-7777,1889
113403,GM FOOD MART,6600 TERRY RD STE 2,LOUISVILLE,KY,40258,(502) 295-1668,1890
113405,HI-WIRE BREWING,642 BAXTER AVE STE 106,LOUISVILLE,KY,40204,(502) 717-4500,1891
113407,U OF L HEALTH - MEDICAL CENTER EAST CAFE,3920 DUTCHMANS LN,LOUISVILLE,KY,40207,(502) 377-1046,1892
113425,LA RICA,2000 NELSON MILLER PKWY,LOUISVILLE,KY,40223,(786) 209-5636,1893
113570,DRAKES,2651 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,(502) 409-6130,1894
113571,LAS MARGARITAS,307 CENTRAL AVE,LOUISVILLE,KY,40208,(502) 690-8071,1895
113575,YELLOW CACTUS,9111 GALENE DR,LOUISVILLE,KY,40299,(502) 749-5922,1896
113577,SUBWAY #4260,12565 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 244-4782,1897
113578,COMFY COW,4005 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,(502) 423-4465,1898
113633,NOUVELLE BAR & BOTTLE,214 S CLAY ST STE B,LOUISVILLE,KY,40202,(502) 631-9428,1899
113640,CURRITO,6460 DUTCHMANS PKWY STE 103,LOUISVILLE,KY,40205,(502) 883-0043,1900
113645,WEST SIXTH NULU,817 E MARKET ST STE 101,LOUISVILLE,KY,40206,(502) 234-4733,1901
113647,MOZZAPI AT TEN20,1020 E WASHINGTON ST,LOUISVILLE,KY,40206,(502) 224-5154,1902
113709,GLOW WORM PLAY CAFE,962 BARRET AVE,LOUISVILLE,KY,40204,(502) 262-0363,1903
113731,FORT ROYAL RESTAURANT,6918 SOUTHSIDE DR,LOUISVILLE,KY,40214,(502) 290-8309,1904
113744,DANI'S CAFE & BAKERY,7602 1/2 S 3RD ST,LOUISVILLE,KY,40214,(502) 558-9457,1905
113757,EL PASTORCITO,2060 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 365-3277,1906
113758,MARISCOS LOS PLEBES,2610 CHAMBERLAIN LN,LOUISVILLE,KY,40245,(502) 690-4350,1907
113759,MR G'S LOUNGE,10432 SHELBYVILLE RD,LOUISVILLE,KY,40223,(502) 244-0165,1908
113761,CORNER PIZZA & PUB,4111 MURPHY LN STE 5,LOUISVILLE,KY,40241,(502) 426-8340,1909
113764,EAT A PITA,100 DAVENTRY LN,LOUISVILLE,KY,40223,(502) 709-5696,1910
113798,DOMINO'S PIZZA #1430,10000 BROWNSBORO RD,LOUISVILLE,KY,40241,(502) 409-4096,1911
113800,DOMINO'S PIZZA #1425,9407 WESTPORT RD,LOUISVILLE,KY,40241,(502) 425-5170,1912
113801,DOMINO'S PIZZA #1385,9551 US HWY 42,PROSPECT,KY,40059,(502) 228-3030,1913
113821,DERBY CITY PIZZA,12900 DIXIE HWY,LOUISVILLE,KY,40272,(502) 290-2310,1914
113850,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,(502) 742-8550,1915
113851,SONIC DRIVE-IN #3522,8600 AMBROSSE LN,LOUISVILLE,KY,40299,(502) 499-5588,1916
113854,AFROKANZA LOUNGE,1578 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 379-5734,1917
113855,WILDWOOD PATIO,5000 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 499-1261,1918
113862,SHARETEA MIDDLETOWN,13210 SHELBYVILLE RD STE 104,LOUISVILLE,KY,40223,(502) 614-7559,1919
113863,DOMINO'S PIZZA #1434,8054 NEW LAGRANGE RD STE A,LOUISVILLE,KY,40222,(502) 423-0030,1920
113866,EGGOHOLIC,1947 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 690-2116,1921
113903,JERSEY MIKE'S SUBS,3013 POPLAR LEVEL RD,LOUISVILLE,KY,40217,(502) 263-7002,1922
113905,PENNY & PEARL'S BAKESHOP,106-B FAIRFAX AVE,LOUISVILLE,KY,40207,(502) 890-6004,1923
113906,SCOOTER'S COFFEE,4703 DIXIE HWY,LOUISVILLE,KY,40216,(502) 619-3730,1924
113907,NOBLE HEARTH,922 S 2ND ST,LOUISVILLE,KY,40203,(502) 855-2739,1925
113943,MCDONALD'S #7359,4940 BROWNSBORO RD,LOUISVILLE,KY,40222,(502) 426-5996,1926
113949,TACO BELL #36157,2801 W BROADWAY,LOUISVILLE,KY,40211,(502) 775-5523,1927
113950,BEEF O'BRADY'S,241 BLANKENBAKER PKWY,LOUISVILLE,KY,40243,(502) 254-2322,1928
113967,WYANDOTTE TAVERN,3700 TAYLOR BLVD,LOUISVILLE,KY,40215,(502) 742-7932,1929
113970,MCDONALD'S #3891,5015 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 896-5660,1930
113986,PT'S SHOWCLUB,227 E MARKET ST,LOUISVILLE,KY,40202,(502) 587-7878,1931
113987,EMILIOS TAQUERIA,9218 BLUE LICK RD,LOUISVILLE,KY,40229,(502) 690-3421,1932
113994,SHOP BAR,950 BARRET AVE,LOUISVILLE,KY,40204,(502) 709-4696,1933
114008,SUSHI DO,530 S JACKSON ST,LOUISVILLE,KY,40202,(609) 933-9528,1934
114025,HEINE BROTHERS COFFEE,101 S 5TH ST STE A200,LOUISVILLE,KY,40202,(502) 618-0856,1935
114032,THE LOCAL SELTZERY NULU,828 E MAIN ST,LOUISVILLE,KY,40206,(502) 653-7139,1936
114033,TOWNEPLACE SUITES,801 W JEFFERSON ST,LOUISVILLE,KY,40202,(502) 754-6100,1937
114054,FUN TEA,1608 BARDSTOWN RD STE H,LOUISVILLE,KY,40205,(502) 749-1376,1938
114055,PAPA JOHN'S PIZZA,5709 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 231-1111,1939
114056,LIMA'S BAKERY,5600 NATIONAL TURNPIKE STE 2,LOUISVILLE,KY,40214,(502) 650-0003,1940
114059,I LOVE TACOS,3550 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,(502) 749-5849,1941
114061,LSM LA PANA BAKERY & CAFE,1001 LOGAN ST STE 124,LOUISVILLE,KY,40204,(502) 936-0307,1942
114121,CLASSICO TAKEOUT,104 S PRESTON ST,LOUISVILLE,KY,40202,(502) 489-1380,1943
114126,HISSHO SUSHI AT MEIJER #166,9500 PRESTON HWY,LOUISVILLE,KY,40219,,1944
114130,DARLINGS,1765 BARDSTOWN RD,LOUISVILLE,KY,40205,(812) 967-1365,1945
114131,CHICKEN SALAD CHICK,12009 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 653-7634,1946
114132,FIESTA TIME AMIGOS,10401 MEETING ST,PROSPECT,KY,40059,(502) 365-3327,1947
114134,NORTH OF BOURBON,935 GOSS AVE,LOUISVILLE,KY,40217,(502) 649-1866,1948
114135,SUBWAY #55034,1229 GOSS AVE,LOUISVILLE,KY,40217,(502) 636-9020,1949
114150,CAMBRIA HOTEL,120 S FLOYD ST,LOUISVILLE,KY,40202,(502) 509-0042,1950
114174,WOLOGISI RESTAURANT,3707 KLONDIKE LN,LOUISVILLE,KY,40218,(502) 454-4406,1951
114176,MCDONALD'S #6891,10411 DIXIE HWY,LOUISVILLE,KY,40272,(502) 935-7889,1952
114177,ADDIS ABABA ETHIOPIAN BAR & RESTAURANT,4750 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 641-7472,1953
114178,TEN20 CRAFT BREWERY,11505 PARK RD,LOUISVILLE,KY,40223,(502) 384-8714,1954
114179,JUNO JAPANESE RESTAURANT,4110 HAMPTON LAKE WAY,LOUISVILLE,KY,40241,(502) 632-2777,1955
114181,BRUNCH & SOUL STREET FOOD,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 210-8282,1956
114199,NEAT BOURBON BAR & BOTTLE SHOP,1139 BARDSTOWN RD,LOUISVILLE,KY,40204,(502) 690-3254,1957
114200,TAQUERIA EL MEXICANO,7611 PRESTON HWY STE B,LOUISVILLE,KY,40219,(502) 553-0958,1958
114252,IMANKA 2,5318 S 3RD ST,LOUISVILLE,KY,40214,(502) 653-7963,1959
114254,GOODFELLAS PIZZERIA,642 BAXTER AVE STE 102,LOUISVILLE,KY,40204,(502) 398-5704,1960
114256,FELIPE'S MEXICAN RESTAURANT,4000 DUTCHMANS LN,LOUISVILLE,KY,40207,(502) 919-7014,1961
114304,BARREL 33,14049 SHELBYVILLE RD,LOUISVILLE,KY,40245,(502) 244-6868,1962
114305,R PLACE PUB,9603 WHIPPS MILL RD,LOUISVILLE,KY,40242,(502) 767-5737,1963
114306,WILTSHIRE PANTRY,605 W MAIN ST,LOUISVILLE,KY,40202,(502) 749-1683,1964
114308,SCOOTER'S COFFEE,11506 SHELBYVILLE RD,LOUISVILLE,KY,40243,(270) 804-3009,1965
114311,TWINSPIRE PIZZA,8023 CATHERINE LN STE 102,LOUISVILLE,KY,40222,(502) 649-1063,1966
114359,SUGA LAND,3503 7TH STREET RD,LOUISVILLE,KY,40216,(219) 292-9267,1967
114385,SHIRAZ MEDITERRANIAN GRILL,205 N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 622-7000,1968
114386,STEVEN'S SNACKS,600 W JEFFERSON ST,LOUISVILLE,KY,40202,(502) 472-6707,1969
114389,TACO BELL #37677,5414 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 365-0130,1970
114406,NEW LIU GARDEN,11517 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 244-9898,1971
114408,LAS PALMAS MEXICAN RESTAURANT,1800 PRIORITY WAY,LOUISVILLE,KY,40299,(502) 267-3028,1972
114409,STEAK N SHAKE #703,2717 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 491-3397,1973
114410,RALLY'S #8238,3455 TAYLOR BLVD,LOUISVILLE,KY,40215,(502) 368-3956,1974
114421,RALLY'S #8239,8601 PRESTON HWY,LOUISVILLE,KY,40219,(502) 645-1342,1975
114422,RALLY'S #8248,5506 NEW CUT RD,LOUISVILLE,KY,40214,(502) 888-5871,1976
114423,RALLY'S #8252,10310 DIXIE HWY,LOUISVILLE,KY,40272,(502) 933-8538,1977
114426,STEAK N SHAKE #707,10721 FISCHER PARK DR,LOUISVILLE,KY,40241,(502) 326-3625,1978
114432,BIG BAD BREAKFAST,984 BARRET AVE,LOUISVILLE,KY,40204,(502) 289-8227,1979
114433,AFRICAN COFFEE SHOP,737 S 8TH ST STE 43,LOUISVILLE,KY,40203,(612) 282-5144,1980
114436,TASTE OF CHINA 555 INC,1167 S 4TH ST,LOUISVILLE,KY,40203,(502) 585-5582,1981
114452,KY PORK PRODUCERS SW4,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 366-5245,1982
114483,SUBWAY #24964,3314 PRESTON HWY,LOUISVILLE,KY,40213,(502) 368-6650,1983
114497,ARATA SUSHI,9207 US HWY 42 STE D,PROSPECT,KY,40059,(502) 409-4880,1984
114498,CLEAN EATZ LOUISVILLE,3565 SPRINGHURST BLVD,LOUISVILLE,KY,40241,(502) 653-7865,1985
114516,DOMINO'S PIZZA #1436,5219 DIXIE HWY,LOUISVILLE,KY,40216,(502) 449-3000,1986
114520,DOMINO'S PIZZA #1431,10011 DIXIE HWY,LOUISVILLE,KY,40272,(502) 935-3030,1987
114522,MCDONALD'S,2500 DIXIE HWY,LOUISVILLE,KY,40216,(502) 778-2500,1988
114523,MCDONALD'S,4622 DIXIE HWY,LOUISVILLE,KY,40216,(502) 447-8964,1989
114525,RALLY'S #8256,4401 CANE RUN RD,LOUISVILLE,KY,40216,(502) 449-3078,1990
114585,LADIES OF PROMISES INC,1626 W CHESTNUT ST,LOUISVILLE,KY,40203,(502) 384-5807,1991
114587,BAHN THAI RESTAURANT,8125 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 231-1992,1992
114593,BARRELS & BILLETS,800 W MAIN ST,LOUISVILLE,KY,40202,(502) 585-5226,1993
114597,GUACAMOLE MODERN MEXICAN,900 E MARKET ST,LOUISVILLE,KY,40206,(502) 212-8225,1994
114600,VIN BUN VIETNAMESE BISTRO,12422 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 708-1470,1995
114604,DOMINO'S PIZZA #1424,812 EASTERN PKWY,LOUISVILLE,KY,40217,(502) 637-3030,1996
114605,RALLY'S #8250,2130 W BROADWAY,LOUISVILLE,KY,40211,(502) 778-3446,1997
114648,SIX FORKS BURGERS,1039 ASH ST,LOUISVILLE,KY,40217,(502) 565-9750,1998
114649,SCOOTER'S COFFEE,9060 DIXIE HWY,LOUISVILLE,KY,40258,(502) 619-3730,1999
114655,TIM TAM TAVERN,1022 CLARKS LN,LOUISVILLE,KY,40217,(502) 883-0101,2000
114658,LOUISVILLE COMEDY CLUB,110 W MAIN ST STE 100,LOUISVILLE,KY,40202,(906) 370-6311,2001
114661,GUSTAVO'S MEXICAN GRILL,401 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 420-1100,2002
114668,FIREHOUSE SUBS #486,215 S HURSTBOURNE PKWY STE 104,LOUISVILLE,KY,40222,(502) 365-3473,2003
114720,FAMOUS DAVE'S,8605 CITADEL WAY,LOUISVILLE,KY,40299,(502) 493-2812,2004
114733,SONIC DRIVE-IN #4327,11810 STANDIFORD PLAZA DR,LOUISVILLE,KY,40229,(502) 653-7665,2005
114734,SWEET HAVANA,5510 FERN VALLEY RD,LOUISVILLE,KY,40228,(502) 219-6663,2006
114735,MOBY DICK,11210 PRESTON HWY,LOUISVILLE,KY,40229,(502) 968-5802,2007
114738,RALLY'S #8247,3290 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 459-4124,2008
114739,FOX DEN,3814 FRANKFORT AVE,LOUISVILLE,KY,40207,(502) 742-0068,2009
114795,DOMINO'S PIZZA #1433,5400 PRESTON HWY,LOUISVILLE,KY,40213,(502) 966-3000,2010
114799,CHICAGO'S JERK TACOS,227 S 30TH ST,LOUISVILLE,KY,40212,(502) 780-9410,2011
114806,BOBBY NICHOLS GOLF COURSE,4301 E PAGES LN,LOUISVILLE,KY,40272,(502) 937-9051,2012
114858,THE SOUTHERN RESTAURANT AND LOUNGE,301 W MARKET ST,LOUISVILLE,KY,40202,(502) 632-1080,2013
114860,JEWISH COMMUNITY CENTER KITCHEN,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,(502) 459-0660,2014
114861,READY.SET.PROTEIN,4818 S WATTERSON TRAIL,LOUISVILLE,KY,40291,(502) 319-2890,2015
114925,SCOOTER'S COFFEE,4036 POPLAR LEVEL RD,LOUISVILLE,KY,40213,(502) 619-3730,2016
114930,KAREM'S GRILL & PUB,9424 NORTON COMMONS BLVD,PROSPECT,KY,40059,(502) 327-5646,2017
114931,LA TERRAZA ON 4TH,654 S 4TH ST,LOUISVILLE,KY,40202,(502) 294-8838,2018
114933,VERNON LANES,1575 STORY AVE,LOUISVILLE,KY,40206,(502) 584-8460,2019
114959,DOMINO'S PIZZA #1429,11517 SHELBYVILLE RD,LOUISVILLE,KY,40223,(502) 245-3030,2020
115053,BATS RIVER FALLS PIZZA,401 E MAIN ST,LOUISVILLE,KY,40202,(502) 291-1238,2021
115055,BATS NUT HAUS PORTABLE,401 E MAIN ST,LOUISVILLE,KY,40202,(502) 271-0127,2022
115067,CHINA DRAGON,8507 TERRY RD,LOUISVILLE,KY,40258,(502) 995-9897,2023
115069,SUBWAY #28497,4835 POPLAR LEVEL RD,LOUISVILLE,KY,40213,(502) 718-5838,2024
115072,BIG MOMMA'S SOUL FOOD KITCHEN,1213 S 28TH ST,LOUISVILLE,KY,40211,(502) 772-9580,2025
115131,HOMESTRETCH CLUB,700 CENTRAL AVE,LOUISVILLE,KY,40208,(502) 634-6434,2026
115200,MUSCLE MONKEY GRILL,4620 TAYLORSVILLE RD,LOUISVILLE,KY,40299,(502) 594-1230,2027
115201,THE STREATERY,304 W WOODLAWN AVE,LOUISVILLE,KY,40214,(502) 774-0697,2028
115203,THE GRUV SPORTS BAR & LOUNGE,434 W MARKET ST,LOUISVILLE,KY,40202,(502) 963-5448,2029
115206,PEACH COBBLER FACTORY,805 BLANKENBAKER PKWY STE 102,LOUISVILLE,KY,40243,(502) 496-4020,2030
115212,WATCH HILL PROPER,11201 RIVER BEAUTY LOOP,PROSPECT,KY,40059,(502) 230-1982,2031
115214,HONEYDEW,135 BRECKENRIDGE LN,LOUISVILLE,KY,40207,(502) 963-5657,2032
115220,DOMINO'S PIZZA #1428,130 BRECKENRIDGE LN,LOUISVILLE,KY,40207,(502) 897-3030,2033
115224,SHALOM SUNDAY DINNERS,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 915-5945,2034
115228,TAQUERO MUCHO,5700 OUTER LOOP,LOUISVILLE,KY,40219,(502) 654-0001,2035
115231,DOMINO'S PIZZA #1423,2400 BROWNSBORO RD,LOUISVILLE,KY,40202,(502) 895-3030,2036
115232,BREW & SIP COFFEE BAR & CAFE,505 W BROADWAY,LOUISVILLE,KY,40202,(502) 345-2369,2037
115250,SEIDENFADEN'S,1134 E BRECKINRIDGE ST,LOUISVILLE,KY,40204,(502) 744-3476,2038
115254,JJ GRILL,3741 PAMELA RAE DR,LOUISVILLE,KY,40241,(502) 501-6300,2039
115255,KING DONUTS,9219 US HWY 42 STE G,PROSPECT,KY,40059,(502) 600-0290,2040
115257,GREEN DISTRICT SALADS,9850 VON ALLMEN CT STE 102,LOUISVILLE,KY,40241,(502) 996-5666,2041
115258,THE LITTLE STORE & MORE,1121 BARDSTOWN RD RR #2,LOUISVILLE,KY,40204,(502) 830-4373,2042
115310,DASHA BARBOUR'S,217 E MAIN ST,LOUISVILLE,KY,40202,(502) 882-2081,2043
115312,LUEBERRY 2,5000 SHELBYVILLE RD STE 1650,LOUISVILLE,KY,40207,(317) 460-9774,2044
115319,WAGNER'S TRACK KITCHEN,3716 OAKDALE AVE,LOUISVILLE,KY,40214,(502) 741-5641,2045
115327,GUATELINDA TAQUERIA,5049 POPLAR LEVEL RD,LOUISVILLE,KY,40219,(502) 416-6379,2046
115329,DOMINO'S PIZZA #1432,6803 SOUTHSIDE DR,LOUISVILLE,KY,40214,(502) 363-3030,2047
115346,KY'S CATERING CO.,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 438-8380,2048
115350,CLAYTON & CRUME BAR,216 S SHELBY ST,LOUISVILLE,KY,40202,(502) 785-6565,2049
115425,LITTLE CAESARS,3000 HIKES LN,LOUISVILLE,KY,40220,(502) 963-5151,2050
115427,TAKITO PLACE,9821 3RD STREET RD,LOUISVILLE,KY,40272,(502) 708-1178,2051
115433,SHACK IN THE BACK BBQ,10706 MANSLICK RD,FAIRDALE,KY,40118,(502) 363-3227,2052
115435,TROPICAL SMOOTHIE CAFE,13128 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 290-9903,2053
115436,LIQUEUR BONBONS,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 208-1854,2054
115442,CHINA STAR,291 N HUBBARDS LN STE 178,LOUISVILLE,KY,40207,(502) 896-1818,2055
115554,LITTLE CAESARS,7529 OUTER LOOP,LOUISVILLE,KY,40228,(502) 966-3111,2056
115558,SENOR PUPUSAS,8118 PRESTON HWY,LOUISVILLE,KY,40219,(502) 235-6679,2057
115569,PENN STATION,3067 BRECKENRIDGE LN,LOUISVILLE,KY,40220,(502) 891-4100,2058
115619,EL MARIACHI MEXICAN RESTAURANT,9901 LAGRANGE RD STE A,LOUISVILLE,KY,40223,(502) 413-5770,2059
115620,FRANK'S WHISKEY PLACE,331 E MARKET ST,LOUISVILLE,KY,40202,(502) 333-0738,2060
115630,GOLDEN CORRAL,4032 TAYLORSVILLE RD,LOUISVILLE,KY,40220,(502) 883-5700,2061
115632,RAILYARD BILLIARDS & SPORTS PUB,630 BARRET AVE,LOUISVILLE,KY,40204,(502) 618-4033,2062
115634,BLAIRWOOD GRILL,9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,(502) 426-8820,2063
115635,FREDDY'S FROZEN CUSTARD & STEAKBURGERS,12929 SHELBYVILLE RD,LOUISVILLE,KY,40243,(217) 519-1236,2064
115679,TACO CITY,3085 BRECKENRIDGE LN,LOUISVILLE,KY,40220,(502) 443-4286,2065
115680,BOOMBOZZ PIZZA,1890 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 265-4591,2066
115681,SANKALP LOUISVILLE,9008 TAYLORSVILLE RD,LOUISVILLE,KY,40299,(502) 690-8355,2067
115683,TACO BELL #38512,4225 CANE RUN RD,LOUISVILLE,KY,40216,(502) 208-3084,2068
115744,THE OLD LOUISVILLE COFFEE CO-OP,316 W ORMSBY AVE,LOUISVILLE,KY,40203,(502) 500-9148,2069
115745,WILD EGGS,9000 TAYLORSVILLE RD,LOUISVILLE,KY,40299,(502) 473-5959,2070
115746,MPOWER6 SMOOTHIE BAR,401 N ENGLISH STATION RD,LOUISVILLE,KY,40223,(502) 742-6415,2071
115748,KFC,5603 PRESTON HWY,LOUISVILLE,KY,40219,(502) 540-8068,2072
115749,JULEE'S MOCHA,2900 W BROADWAY,LOUISVILLE,KY,40211,(502) 836-6701,2073
115751,MORE THYME MEALS,502 WARNOCK ST,LOUISVILLE,KY,40217,(502) 939-3573,2074
115752,MCDONALD'S #1733,4445 CANE RUN RD,LOUISVILLE,KY,40216,,2075
115871,STEAK N SHAKE #702,4545 OUTER LOOP,LOUISVILLE,KY,40219,(502) 701-2148,2076
115938,QUILLS COFFEE,10501 WATTERSON TRAIL,LOUISVILLE,KY,40299,(502) 861-5947,2077
115939,CAFE COMMONS,10616 MEETING ST STE 101,PROSPECT,KY,40059,(502) 365-1059,2078
115940,JOJO GYROS 2,7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,(615) 481-0722,2079
115947,DAIRY QUEEN #12973,5103 OUTER LOOP,LOUISVILLE,KY,40219,(502) 964-7664,2080
115973,DUNKIN DONUTS #354744,3333 NEWBURG RD,LOUISVILLE,KY,40218,(502) 384-6718,2081
115978,CLUB DEMONSTRATION SERVICES AT COSTCO #1238,3408 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 996-8820,2082
115980,CLUB DEMONSTRATION SERVICES AT COSTCO #634,5020 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,(940) 295-7135,2083
116041,VINAIGRETTE SALAD KITCHEN,3012 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 874-5740,2084
116049,EUREST AP #3 AT GE,4000 BUECHEL BANK RD,LOUISVILLE,KY,40225,(502) 452-4508,2085
116050,PICNICS BY RAE-ANNE,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 612-1344,2086
116054,BANDIDO TAQUERIA MEXICANA,2901 GOOSE CREEK RD STE 105,LOUISVILLE,KY,40241,(502) 749-7167,2087
116056,NORTH LIME COFFEE & DONUTS,1301 HERR LN,LOUISVILLE,KY,40222,(502) 963-5734,2088
116058,FIRST WATCH #7636,4948 US HWY 42,LOUISVILLE,KY,40222,(502) 242-9444,2089
116088,THE FISH HOUSE & GRILL,2124 W BROADWAY,LOUISVILLE,KY,40211,(502) 749-0150,2090
116091,CHEF SHAQ KITCHEN,612 S 5TH ST,LOUISVILLE,KY,40202,(502) 614-7527,2091
116092,SMILES FROM THE KITCHEN,1812 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,(502) 554-5797,2092
116108,PREGAME COFFEE,136 1/2 WILLIAM ST,LOUISVILLE,KY,40206,(502) 645-0324,2093
116111,PLANET OF THE TAPES,640 BARRET AVE,LOUISVILLE,KY,40204,(502) 260-7541,2094
116137,CARDS AE CLUB NORTH STAND,2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2095
116138,CARDS FD GRAB & GO (SEC 302),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2096
116139,CARDS FD STAND #54 (SEC 311),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2097
116140,CARDS STAND #02 (SEC 102),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2098
116142,CARDS STAND #05 (SEC 109),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2099
116143,CARDS STAND #09 (SEC 116),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2100
116144,CARDS STAND #14 (SEC 121),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2101
116145,CARDS STAND #19 (SEC 130),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2102
116146,CARDS STAND #22 (SEC 134),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,2103
116189,SOUTH SEAS,1301 STORY AVE,LOUISVILLE,KY,40206,(502) 618-1301,2104
116190,EATZ VIETNAMESE,2244 FRANKFORT AVE,LOUISVILLE,KY,40206,(502) 785-4450,2105
116191,EL NOPAL,2745 CRITTENDEN DR,LOUISVILLE,KY,40209,(502) 690-2014,2106
116194,BLACK OLIVE,2745 CRITTENDEN DR,LOUISVILLE,KY,40209,(502) 690-2014,2107
116195,DUNKIN DONUTS #358657,5201 PRESTON HWY,LOUISVILLE,KY,40213,(502) 890-5007,2108
116196,KOHMI'S DESSERTS,4134 TAYLOR BLVD,LOUISVILLE,KY,40215,(502) 314-6046,2109
116198,XQUISITE NUTRITION,2631 S 3RD ST,LOUISVILLE,KY,40208,(502) 302-8246,2110
116300,HABANA BLUES RESTAURANT & LOUNGE,6112 PRESTON HWY,LOUISVILLE,KY,40219,(502) 842-2262,2111
116304,AFRICAN BEST RESTAURANT,7325 ST ANDREWS CHURCH RD,LOUISVILLE,KY,40214,(502) 548-0597,2112
116342,PEACH COBBLER FACTORY,2237 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 749-0040,2113
116345,LOVE FROM SCRATCH,2005 DOUGLASS BLVD,LOUISVILLE,KY,40205,(502) 648-0087,2114
116348,MCDONALD'S #26812,5905 TIMBER RIDGE RD,PROSPECT,KY,40059,(502) 292-0755,2115
116394,TOGO INDIA,4109 BARDSTOWN RD STE 103,LOUISVILLE,KY,40218,(502) 654-0539,2116
116395,SUBWAY #3676,1979 BROWNSBORO RD,LOUISVILLE,KY,40206,(502) 742-0008,2117
116396,CHICK-FIL-A #4679,11801 PLANTSIDE DR,LOUISVILLE,KY,40299,(502) 212-0008,2118
116397,EIFFEL PIZZA (SAC),2100 S FLOYD ST,LOUISVILLE,KY,40208,(502) 925-9105,2119
116401,LUEBERRY (SRC),2100 S FLOYD ST,LOUISVILLE,KY,40208,(502) 592-9105,2120
116467,HAUCK'S CORNER,1000 GOSS AVE,LOUISVILLE,KY,40217,(502) 384-9374,2121
116468,TROPICAL SMOOTHIE CAFE,5023 MUD LN STE 150,LOUISVILLE,KY,40229,(256) 390-3090,2122
116481,SUBWAY #12182,5469 NEW CUT RD,LOUISVILLE,KY,40214,(502) 409-4345,2123
