X,Y,OBJECTID,ADMIN_ST,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,LAT,LONG,PHOTO_THUMB,DESCRIPTION,UNIT_NAME,WEB_LINK,PHOTO_TEXT,PHOTO_LINK,COORD_SRC_TYPE,GlobalID
521004.642,4330465.8033,1885,UT,3,Campsite - Primitive - Non Reservable - No Fee,The Wedge Camping Area,UTG02000,39.12310389,-110.7570076,,,,,,,GIS,{C9333AEB-592B-4DAB-A48C-49DAB9AE9531}
516956.758,4298582.0044,1887,UT,3,Campsite - Primitive - Non Reservable - No Fee,Swaseys Cabin Recreation Site,UTG02000,38.83587647,-110.80462647,,,,,,,GIS,{71279F6A-B88D-4C97-8F97-6F519B7049D1}
517176.1481,4270488.7394,1888,UT,7,Staging Area,Little Wild Horse Recreation Site,UTG02000,38.58270264,-110.80279541,,,,,,,GIS,{F85F12BD-ECA6-4E3A-9E30-813FF4C2EDCF}
571360.6459,4404352.4686,1889,UT,7,Access Point,Daddy Canyon Complex,UTG02000,39.78613146,-110.16660032,,,,,,,GIS,{E7C74DEB-5D1F-463D-954D-A6B45C97E2CE}
526468.7566,4330540.5541,1890,UT,4,Interpretive Site,Buckhorn Pictograph Recreation Site,UTG02000,39.12329102,-110.6940918,,,,,,,GIS,{8611B581-F868-4591-B62C-3F821A3CBEB4}
532229.0527,4336099.1849,1892,UT,4,Picnic Area,Cedar Mountain Recreation Site,UTG02000,39.17352295,-110.62689209,,,,,,,GIS,{E174CE40-3537-4CD5-AEE4-732A7A03B1EC}
517328.3816,4215359.5128,1897,UT,7,Access Point,Mt. Ellen Trailhead,UTC02000,38.08585681,-110.80240152,,,,,,,GIS,{81A9F01D-E304-401E-BB87-C4DABFC3C129}
507466.7158,4246284.5279,1900,UT,7,Staging Area,Swing Arm City Rec Site,UTC02000,38.36470513,-110.91453008,,,,,,,GIS,{0CBEA4AE-3446-45E0-A9A1-FF1577205B9A}
539264.7036,4239960.8027,1902,UT,7,Access Point,Angel Point West Trailhead,UTC02000,38.30688477,-110.55090332,,,,,,,GIS,{70D205E0-C297-4CFD-A1F7-69DB50CAFE2C}
542712.3484,4239910.5637,1903,UT,7,Access Point,Angel Point East Trailhead,UTC02000,38.30627441,-110.51147461,,,,,,,GIS,{CDDE1770-0EF7-4ABC-97E4-C9FECC6B867F}
426227.8752,4272739.5059,1915,UT,2,Boat Launch,Koosharem Rec Site,UTC02000,38.600086,-111.84719797,,,,,,,GIS,{EAD53892-4A4B-42E7-8B23-47C08DEA228F}
529601.5679,4189115.644,1917,UT,10,Campground,Starr Springs,UTC02000,37.84900758,-110.66353123,,,,,,,GIS,{7EE112CC-A7BA-4198-A3EC-96931721AEFE}
513321.7352,4213816.8957,1918,UT,10,Campground,McMillan Springs,UTC02000,38.07202153,-110.84811857,,,,,,,GIS,{8E4E67B0-487F-474D-8D24-B3BD684AAAF0}
519461.666,4218015.0735,1919,UT,10,Campground,Lonesome Beaver,UTC02000,38.10974712,-110.77800308,,,,,,,GIS,{321ED4D7-4D7A-4A27-A0D1-61DB3A9263FD}
544746.6911,4201799.7186,1920,UT,4,Picnic Area,Hog Spring Rec Site,UTC02000,37.96270752,-110.49060059,,,,,,,GIS,{F893CDA8-1BC3-4820-8569-ED33420906EB}
519940.1187,4218529.3274,1921,UT,5,Toilet,Dandelion Flat Site,UTC02000,38.11437147,-110.77253109,,,,,,,GIS,{FB5BD887-559E-49D5-AC9A-335E9BD38B4E}
416872.2188,4357862.5442,1922,UT,10,Campground,Eagle View Campground,UTW02000,39.36622742,-111.96498183,,,,,,,GIS,{0840D1A6-18EA-4A5A-8B47-BF3A0743823B}
419025.1876,4356436.6226,1923,UT,10,Campground,Painted Rocks,UTC02000,39.35358501,-111.93982028,,,,,,,GIS,{1C13F301-A489-4790-A76F-141A5FD96737}
383695.8754,4393905.47,1924,UT,5,Toilet,Little Sahara RV Dump Station,UTW02000,39.68707275,-112.35632324,,,,,,,GIS,{2D22A64C-FFF9-44DC-B06D-75CA56D08304}
383748.1837,4394149.6532,1925,UT,10,Campground,Oasis Campground,UTW02000,39.68927942,-112.35575642,,,,,,,GIS,{9977C3D8-C119-4685-A9E4-073E34480652}
382926.3983,4393971.4848,1926,UT,4,Picnic Area,Jericho Picnic Area,UTW02000,39.68756225,-112.36530611,,,,,,,GIS,{D0AF6D2A-5D21-443F-B479-07C1554EEFF4}
388052.785,4398156.4577,1927,UT,8,Parking Area,Little Sahara Parking Area,UTW02000,39.72594757,-112.30624819,,,,,,,UNK,{75BFBA6C-56C5-4CCD-BCE4-8A430511460C}
381065.07,4388968.7075,1928,UT,3,Campsite - Primitive - Non Reservable - No Fee,Sand Mountain,UTW02000,39.64224162,-112.38610606,,"Sand Mountain, a wall of sand climbing nearly 700 feet, is the primary focal point for hill climbing.",,,,,GIS,{E5A765EC-728F-4AD9-82E3-707EA32BC8CB}
387065.3275,4399472.371,1929,UT,10,Campground,White Sands Campground,UTW02000,39.7376709,-112.31799316,,,,,,,GIS,{6298B40F-1772-4C79-B629-AD9C6D12DE2B}
390380.9922,4399046.5857,1930,UT,13,SRMA,Little Sahara Recreation Area,UTW02000,39.73426828,-112.27923631,,"A plentiful sand source and strong prevailing winds have combined to create Little Sahara, one of the largest dune fields found in Utah.",,,,,IMG,{F7589BE6-AD62-443A-AD74-2B97BB115D64}
300617.226,4335006.8626,1931,UT,7,Staging Area,Miller Canyon Trailhead,UTW02000,39.14143755,-113.30703312,,,,,,,GIS,{44312644-1464-4D38-850A-A63EF4CC22CD}
339706.921,4248726.0442,1932,UT,4,Picnic Area,Rock Corral Recreation Area ,UTC01000,38.37237719,-112.83496219,,"The Rock Corral Recreation Area is day use recreation area located 10 miles east of Milford on the west slope of the Mineral Mountains. Nestled at the head of Corral Canyon, the site is one of the most scenic in the Cedar City Field Office.",,,,,GIS,{F2D748E8-2C74-452E-ADDC-D6A984AFD550}
336125.3739,4231227.8431,1933,UT,4,Point of Interest,Hanging Rock Recreation Site,UTC01000,38.21411133,-112.87188721,,Site of old Hanging Rock Dance Hall.  Fishing in Beaver River.,,,,,GIS,{04E0DAAF-49B2-433D-9C48-34CB8A19C9C9}
325549.7485,4197589.7559,1934,UT,4,Interpretive Site,Parowan Gap Petroglyphs,UTC01000,37.90913278,-112.984421,,The Parowan Gap Petroglyphs are listed on the National Register of Historic Places signifying its importance as a cultural treasure.,,,,,GIS,{3C270CDB-7B29-4CC5-879D-91D15A1B1495}
328354.9501,4196145.495,1935,UT,4,Interpretive Site,Parowan Gap Dinosaur Track Site,UTC01000,37.89665677,-112.95218439,,,,,,,GIS,{5E658604-F08D-4E73-91C2-2E0E9986D131}
309843.1634,4181993.2128,1936,UT,13,SRMA,Three Peaks Recreation Area,UTC01000,37.76551178,-113.15887596,,"The rolling hills and volcanic rock formations at Three Peaks provide a fantastic location for picnicking, camping, bike riding and off- road vehicle use.",,,,,GIS,{BA920ADD-F2C5-492E-A172-4590B5A28116}
309703.2334,4183584.0641,1937,UT,9,Airplane Landing Strip,Three Peaks Recreation Area,UTC01000,37.77981119,-113.16088073,,Radio control flying field. The flying field adheres to AMA (Academy of Model Aeronautics) standards. The runway is 500’ X 60’ and is paved.,,,,,IMG,{7B8E8AB0-BEBC-43C8-B174-32EF9B6C0ECF}
320556.3384,4168010.295,1938,UT,4,Scenic Overlook,“C” Trail Overlook,UTC01000,37.64172363,-113.03387451,,,,,,,GIS,{657D2C94-9BCA-4EF3-8E75-367CAFD5115B}
622493.9678,4124815.5358,1942,UT,4,Interpretive Site,San Island Petroglyphs,UTY02000,37.26185431,-109.61857743,,The rock art found at the Sand Island Petroglyph Panel spans virtually all of the time that humans were known to inhabit the Four Corners area.,,,,,IMG,{917A2783-27AC-413E-BC91-ED4691F0D024}
351409.1201,4334757.4301,1943,UT,4,Point of Interest,Sunstone Knoll Rockhounding Area,UTW02000,39.14934214,-112.71956123,,"Golden Labradorite occurs here as inclusions in basalt. Weathering and erosion have covered the ground around the knoll in gravel-sized rock fragments, and it doesn’t take long to spot sunstones flashing in the sunlight. ",,,,,IMG,{F476C4B2-7DA0-4F21-B7D1-CAACDF756906}
403804.8452,4401789.498,1944,UT,7,Trail Head,Paul Bunyan's Woodpile Trailhead,UTW02000,39.76059815,-112.12301351,,,,,,,IMG,{843A6CCF-0EAB-4602-A01A-5207273C6112}
404491.5567,4402445.3931,1945,UT,4,Interpretive Site,Paul Bunyan's Woodpile,UTW02000,39.76658404,-112.11509336,,"Born from volcanic activity approximately 30 million years ago, Paul Bunyans Woodpile is a unique geologic feature, a classic example of columnar jointing but tilted horizontally.",,,,,IMG,{8FE90004-C4A6-4D8A-A4AC-6F55FED5F4D9}
345200.4989,4386638.3753,2343,UT,4,Point of Interest,Fumarole Butte,UTW02000,39.61551655,-112.8033662,,"Fumarole Butte formed as a volcano about 900,000 years ago. It is a basaltic andesite shield volcano. The butte itself is a volcanic neck marking the vent of the volcano at the summit of the shield.",,,,,IMG,{A7EFEA9C-23C2-40E6-BFEF-DCDBFB526F33}
349064.0395,4344117.9553,2344,UT,4,Point of Interest,The Great Stone Face,UTW02000,39.23324757,-112.74877687,,"The Great Stone Face is a natural rock formation, part of an ancient lava flow said to resemble the profile of LDS Church founder Joseph Smith.  Located along the roadside just before the parking area is the prehistoric Great Stone Face Petroglyphs site.",,,,,DRG,{F123CD8A-55CB-4D48-9F81-08AC8F714350}
238609.9258,4374135.2468,2345,UT,4,Point of Interest,Gandy Mountain Caves,UTW02000,39.47712543,-114.03888949,,"Crystal Ball and Gandy Mountain Caves are limestone caverns discovered in the 1950s and known for deposits of dogtooth spar, icelandic spar, helictites, and Pleistocene mammal fossils.",,,,,IMG,{7039358E-8E62-430C-8327-1BA31F55436E}
655472.1137,4426778.9259,2346,UT,2,Boat Ramp,White River Bonanza Boat Launch,UTG01000,39.97688382,-109.17929188,,"Open April 1 to October 1, on private property, primitive",,,,,GPS,{7287AA03-8664-454E-98D7-5A5B404F5087}
625504.2077,4479354.9362,2347,UT,1,Visitor Center,Utah Field House Of Natural History Museum,UTG01000,40.45538906,-109.51984866,,"Interagency public lands visitor center and dinosaur museum located in Vernal, Utah",,,,,GPS,{3E27CCA6-D046-4BEE-8301-477BFE3E970D}
653447.5879,4396878.9011,2348,UT,3,Campsite - Primitive - Non Reservable - No Fee,Brewer Overlook Campsite,UTG01000,39.70798536,-109.20999741,,This primitive campsite is located just off Big Park Road and overlooks the Bitter Creek Valley. Shade provided by juniper trees. No amenities provided.,,,,,GPS,{A1A26245-788C-41B2-B73E-A97494AE273D}
651930.5075,4528343.9881,2349,UT,4,Picnic Area,Fire Flat Picnic Site,UTG01000,40.89209181,-109.19646846,,"Just north of Fire Flat Trailhead, this primitive picnic site can be found hidden in between juniper trees along a mesa top overlooking the Green River. Amenities include a table and fire ring.",,,,,GPS,{64309254-AB90-42B2-9053-CDE1738BE7BF}
644264.4424,4530348.6421,2350,UT,3,Campsite - Developed - Reservable - Fee,Grasshopper II Campsite,UTG01000,40.91152941,-109.28696491,,"Located along section B of the Green River, this site can be accessed only by river. Some natural shade is provided by pinyon trees. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{65450B45-3092-4131-A836-62D874024A6F}
662268.7462,4470549.8665,2351,UT,3,Campsite - Primitive - Non Reservable - No Fee,Cliff Ridge Campsite 2,UTG01000,40.36974365,-109.08870937,,"Sitting atop Stuntz Ridge on Blue Mountain, this primitive campsite is tucked amongst pinyon and juniper trees. Shade might be scarce, wind might almost always be blowing, but the views of the Uintah Basin are spectacular. Amenities include a fire ring.",,,,,GPS,{51B6C077-7F62-4487-BD0B-3899F1E363BF}
628349.4606,4399881.6264,2352,UT,5,Toilet,Buck Canyon,UTG01000,39.73917559,-109.50208458,,"At the intersection of Seep Ridge and Buck Canyon Roads, visitors will find a rest area with a toilet, parking area, and kiosk.",,,,,GPS,{4BCDF4CF-54CC-4FB7-88D5-E1FC040108C4}
656405.957,4529144.0984,2353,UT,3,Campsite - Primitive - Non Reservable - No Fee,Roadside Campsite,UTG01000,40.89845287,-109.14316618,,"Under a shady cottonwood tree, you will find this charming primitive campsite along the C section of the Green River. This site is accesible by boat and vehicle being just off the paved Browns Park Road. Amenities include a picnic table and fire ring.",,,,,GPS,{F5765A8C-E292-4BB3-9F64-404BC66B7082}
650343.8503,4464328.2775,2354,UT,4,Scenic Overlook,Musket Shot Springs Scenic Overlook,UTG01000,40.31595422,-109.23056619,,"Traveling east from Vernal on Highway 40? Stop at Musket Shot Springs Overlook to take in the view of Blue Mountain. Visitors can learn where the name of this site came from. Amenities include picnic tables, toilets, and paved paths.",,,,,GPS,{E326C42F-ED88-43A6-98C8-EE5E94D086BA}
659627.0989,4470188.503,2355,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines East Campsite 2,UTG01000,40.36699975,-109.11989859,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin. Amenities include a fire ring.",,,,,GPS,{1DE17B65-A5A6-4D8A-965D-E9204E2F28C1}
654639.1839,4529070.5452,2356,UT,3,Campsite - Primitive - Non Reservable - No Fee,Beaver Dam Campsite II,UTG01000,40.89812636,-109.1641491,,"Located a hop and a skip downstream of the developed Bridge Hollow Campground, this primitive campsite is accessible from the river and a sandy road. Amenities include a picnic table and fire ring.",,,,,GPS,{B2F828EE-FAB6-4987-9C60-DD1FA57DFA9B}
652819.9217,4397275.2947,2357,UT,3,Campsite - Primitive - Non Reservable - No Fee,Book Cliffs Roadside Campsite,UTG01000,39.71166786,-109.21722404,,This primitive campsite is located just off Big Park Road and overlooks the Bitter Creek Valley. Shade provided by juniper trees. No amenities provided.,,,,,GPS,{F6DEBDF3-87E5-45D5-9942-062A20A6991C}
636955.9834,4435412.8943,2358,UT,4,Point of Interest,Fantasy Canyon Trailhead,UTG01000,40.05784622,-109.39422352,,"Located 30 miles south of Vernal, Fantasy Canyon is comprised of some of the most unique erosional features in the world. Amenities include a toilet, parking area, and kiosk.",,,,,GPS,{578C5139-7715-4064-9106-8E1356F5DBC3}
658487.0698,4469612.2107,2359,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 5,UTG01000,40.36202802,-109.13346236,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin.",,,,,GPS,{983A1B3C-1DBD-440E-90B9-25017769F96A}
572511.3763,4434690.7242,2360,UT,4,Point of Interest,Wells Draw,UTG01000,40.05934949,-110.14978867,,Visitors traveling the Nine Mile Canyon Scenic Backway from the town of Myton will pass by the Wells Draw interpretive site. Read about the mineral extraction occurring in the area and history of the native people who called Nine Mile Canyon home.,,,,,GPS,{514D01D6-4402-43AE-8E87-76AEA73ADD27}
640582.7736,4470198.2896,2361,UT,1,Visitor Center,"Jensen, Utah Welcome Center",UTG01000,40.37124195,-109.34122392,,"The Jensen Welcome Center is a pull-off rest area for motorists, serving Highway 40 westbound travelers coming into Utah from Colorado and Wyoming. Amenities include toilets, pay phones, picnic tables, and a visitor information area.",,,,,GPS,{134726CF-4257-4C81-96A9-D3DE260611D3}
611219.9284,4448839.7644,2362,UT,10,Campground,Pelican Lake Campground,UTG01000,40.18257476,-109.69357717,,"Pelican Lake is a destination fishing and bird watching location. From the campground, the concrete boat ramp is within in view. There are ten individual and three group sites, each with fire rings, picnic tables, and shade shelters.",,,,,GPS,{8B753E56-64F7-4C1A-AC23-F0C67D2204EA}
656281.8883,4529438.1577,2363,UT,3,Campsite - Primitive - Non Reservable - No Fee,Riverside Campsite,UTG01000,40.90112419,-109.14456437,,"Under a shady cottonwood tree, you will find this charming primitive campsite along the C section of the Green River. This site is accesible by boat and vehicle being just off the paved Browns Park Road. Amenities include a picnic table and fire ring.",,,,,GPS,{CEBB8156-C82E-4C03-8058-BC55CBB00334}
651537.7569,4397393.5491,2364,UT,3,Campsite - Primitive - Non Reservable - No Fee,Big Park V Campsite,UTG01000,39.71296153,-109.23214768,,This primitive campsite is located just off Big Park Road and overlooks the Bitter Creek Valley. There is very little natural shade at this site. No amenities provided.,,,,,GPS,{58D36320-9FA0-432B-B758-DB8BA0252954}
624583.7447,4479392.7861,2365,UT,1,Visitor Center,Vernal Area Chamber of Commerce,UTG01000,40.45586842,-109.53069344,,The Vernal Area Chamber of Commerce office provides visitors with information so they can get out and explore Dinosaurland!,,,,,GPS,{142AC926-F7BC-4B6F-829C-686B7A91857E}
630487.1413,4495356.2227,2367,UT,8,Parking Area,Red Fleet Flow Trail Trailhead,UTG01000,40.59872479,-109.45780118,,"Tucked among the juniper trees, this trailhead provides access to the single track Jazz Trail and Red Fleet Flow Trail. Amenities include a parking area and toilet.",,,,,GPS,{A03D9B21-35E3-443F-8C9A-2A1E179AEAEA}
620762.4634,4485449.8055,2368,UT,12,OHV Designated Area,Docs Beach Recreation Area,UTG01000,40.51098349,-109.57459346,,"Ride your OHV on the winding, sandy roads of Doc's Beach Recreation Area. Amenities include a parking area, toilet, and information kiosk.",,,,,GPS,{BEE8F567-D2F2-47AF-8E47-642D80849F0B}
650149.2994,4369112.362,2369,UT,3,Campsite - Primitive - Non Reservable - No Fee,Upper South Canyon Campsite,UTG01000,39.45849976,-109.25474172,,"Tucked inbetween groves of aspen trees, this primitive campsite can be found deep in the Book Cliffs near the southern end of Seep Ridge Road. Amenities include a bench.",,,,,GPS,{D50B5311-2442-4EE9-8046-71442BF1024F}
609842.0507,4492063.3426,2370,UT,8,Parking Area,Dry Fork Flume Trailhead 1,UTG01000,40.57206718,-109.70230929,,"Located at the bottom of Brownie Canyon, this trailhead provides access to the southern end of the Dry Fork Flume Trail. Amenities include a parking area, kiosk, picnic table, and fire ring.",,,,,GPS,{A34888BC-5D90-497A-8B76-FC371F92D34C}
664943.2515,4405581.0906,2371,UT,4,Point of Interest,Dragon Town Site,UTG01000,39.78420512,-109.07378478,,This is the site of the railroad and gilsonite mining town of Dragon from 1904 to 1939. Wandering through the area may reward visitors with artifacts still in place. Please leave them in place so the next visitor might enjoy the same discovery.,,,,,GPS,{D053E13A-95A3-42F7-B9B1-E9E94A864D72}
656528.8841,4527207.4372,2372,UT,3,Campsite - Primitive - Non Reservable - No Fee,Elm Grove Campsite,UTG01000,40.88099232,-109.14219548,,"Tucked behind a thick grove of willows and underneath tall cottonwood trees, this primitive campsite can be accessed by boat or vehicle. Amenities include a picnic table and fire ring.",,,,,GPS,{399BBF83-71E0-41EC-8F1B-855D9AF040B3}
611420.9459,4449013.421,2373,UT,2,Boat Ramp,Pelican Lake Boat Ramp,UTG01000,40.18411225,-109.69118647,,"Pelican Lake is a destination fishing and bird watching location with beautiful views of the south slope of the Uintas. The day use site has a parking area, boat ramp, fishing pier, shade shelters, picnic tables, and restrooms.",,,,,GPS,{6165CADA-EC70-4C34-B1D8-733485C33BC3}
659144.892,4396850.6572,2374,UT,3,Campsite - Primitive - Non Reservable - No Fee,Massey Junction Campsite West,UTG01000,39.70668758,-109.14357604,,"Named after Lewis Leroy Massey, a well-known boxer in his younger years and fence post cutter in his later years. This campsite is surrounded by sagebrush and juniper trees. Amenities include a fire ring.",,,,,GPS,{90FDE832-E891-4041-A8A9-51183A22EC96}
657348.3135,4524429.566,2375,UT,3,Campsite - Primitive - Non Reservable - No Fee,Big Tree Campsite,UTG01000,40.8558243,-109.13317756,,"Located along section C of the Green River, this a primitive campsite. Natural shade is provided by a large cottonwood tree.  Amenities include a fire ring and picnic table.",,,,,GPS,{0F6DA912-409D-496A-BE96-EEB0DA7195FD}
661657.2122,4523245.5986,2376,UT,2,Boat Ramp,Swallow Canyon Boat Ramp,UTG01000,40.84432605,-109.08239003,,"After exiting the slow and steady flow of Swallow Canyon, this boat ramp can be found on river left. Amenities include a developed dirt boat ramp, toilet, parking area, picnic tables, and a kiosk.",,,,,GPS,{B0B96826-9D49-47D5-B6EF-58A69B01B34E}
654189.6997,4529135.8195,2377,UT,10,Campground,Bridge Hollow Campground,UTG01000,40.89879888,-109.16946649,,"Located among a grove of tall cottonwood trees and adjacent to the Green River, Bridge Hollow Campground provides 10 individual campsites and one group campsite. Amenities include picnic tables, fire rings, a parking area, and toilets.",,,,,GPS,{AF88771E-3236-4389-88DC-ED7F11ED858C}
655897.3836,4529581.7743,2378,UT,2,Boat Ramp,Bridgeport Boat Ramp,UTG01000,40.9024906,-109.14909101,,"One mile downstream of Indian Crossing Boat Ramp is the less used Bridge Hollow Boat Ramp. Amenities include a dirt boat ramp, parking, toilet, payphone, picnic table, and kiosk.",,,,,GPS,{80157A5D-8A5C-4214-913C-E5595F70EDA0}
623828.5124,4490050.7544,2379,UT,8,Parking Area,Moonshine Arch Trailhead,UTG01000,40.55196778,-109.53751399,,"With a length of 85 feet and height of 40 feet, Moonshine Arch can be found tucked into the weber sandstone formation at the base of Red Mountain. Please be respectful, this is a primitive parking area surrounded by private property.",,,,,GPS,{5D165245-9A99-4B7B-864A-117F69D29335}
650041.9321,4368970.1375,2380,UT,3,Campsite - Primitive - Non Reservable - No Fee,South Canyon Group Campsite,UTG01000,39.45723754,-109.25602113,,"Tucked inbetween groves of aspen trees, this primitive campsite can be found deep in the Book Cliffs near the southern end of Seep Ridge Road. Amenities include a bench and fire ring.",,,,,GPS,{162C409B-2B8A-4827-8562-B5A8AEFF1E40}
647318.4985,4528600.0055,2381,UT,3,Campsite - Developed - Reservable - Fee,Red Creek II Campsite,UTG01000,40.89524006,-109.25113111,,"Located along section B of the Green River, this site can be accessed by foot or by river. Some natural shade is provided by mature ponderosa pine. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{7C0D3A60-D49F-439C-8C75-05C0C3915618}
647319.5733,4528607.3287,2382,UT,3,Campsite - Developed - Reservable - Fee,Red Creek I Campsite,UTG01000,40.8953058,-109.25111662,,"Located along section B of the Green River, this site can be accessed by foot or by river. Some natural shade is provided by mature ponderosa pine. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{06460F6D-0C3D-4CDF-8B69-B6498CFC3631}
642116.3711,4374792.7499,2383,UT,3,Campsite - Primitive - Non Reservable - No Fee,Seep Ridge Campsite,UTG01000,39.51102568,-109.34686368,,"This primitive campsite can be found just off the southern end of Seep Ridge Road near Berry Canyon. Surrounded by juniper trees, amenities include a bench and fire ring.",,,,,GPS,{7D1AB2A3-10D3-4263-B62A-5C946935D6BF}
608809.4876,4493337.9105,2384,UT,3,Campsite - Primitive - Non Reservable - No Fee,Dry Fork Campsite 4,UTG01000,40.58368311,-109.71428543,,"Nestled within Dry Fork Canyon, this primitive campsite has ample shade and is located near the Dry Fork river bed. Dry Fork only flows from spring run off or after a heavy monsoon rainstorm. Amenities include parking, fire ring, and picnic table.",,,,,GPS,{A9DB3A80-A704-4FF6-83CD-6BE7E7374EF8}
655264.9139,4411951.6179,2385,UT,4,Point of Interest,Rainbow Town Site,UTG01000,39.84339599,-109.18524531,,"Explore the remnants of the town Rainbow, which was once known as ""Queen of the Gilsonite Mining Camps"" from 1911 to 1938.",,,,,GPS,{B56678B9-EBF2-42C8-8DA9-4428EBB5C53D}
645151.6492,4530362.4046,2386,UT,3,Campsite - Developed - Reservable - Fee,Jackson Creek Campsite,UTG01000,40.91149638,-109.27643129,,"Located along section B of the Green River, this site can be accessed only by river. Natural shade is provided by tall trees and an intermittent creek flows nearby. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{81FEB537-F596-4E34-8E4B-0F7E8D5596BE}
644239.7716,4530364.6959,2387,UT,3,Campsite - Developed - Reservable - Fee,Grasshopper I Campsite,UTG01000,40.91167831,-109.287254,,"Located along section B of the Green River, this site can be accessed only by river. Some natural shade is provided by pinyon trees. Amenities include tent pads, benches, a fire ring, picnic tables, and a groover hider.",,,,,GPS,{DBEE9835-C123-477E-B80E-A5E5E1B29A92}
657695.8081,4523111.9464,2390,UT,3,Campsite - Primitive - Non Reservable - No Fee,Rye Grass Campsite,UTG01000,40.84389412,-109.12939067,,"Located along section C of the Green River, this a primitive campsite. There is very little natural shade at this site. Amenities include a fire ring and picnic table.",,,,,GPS,{D6D9AD1B-9570-4822-A11E-298F1CCD7E73}
608926.1639,4493160.6114,2391,UT,3,Campsite - Primitive - Non Reservable - No Fee,Dry Fork Campsite 1,UTG01000,40.5820709,-109.71293771,,"Nestled within Dry Fork Canyon, this primitive campsite has ample shade and is located near the Dry Fork river bed. Dry Fork only flows from spring run off or after a heavy monsoon rainstorm. Amenities include parking, fire ring, and picnic table.",,,,,GPS,{6510DC6E-D687-4743-9C9E-97174726CD4F}
658932.9213,4469767.6585,2393,UT,3,Campsite - Primitive - Non Reservable - No Fee,Point of Pines Campsite 3,UTG01000,40.36334289,-109.12817539,,"The long drive to the top of Blue Mountain will reward you with primitive campsites scattered amongst the Ponderosa Pine, aspen, and manzanita. Not to mention the incredible views of the Uintah Basin.",,,,,GPS,{C4DB6CCB-A9DC-47A1-BC11-26D99827FA72}
620537.3181,4467588.0637,2394,UT,8,Parking Area,McCoy Flats Trailhead,UTG01000,40.35014707,-109.58063698,,"This site serves as the central access point for the McCoy Flats trail system, composed of 43 miles of sweet singletrack. Amenities include parking, toilet, picnic tables, shade shelter, and area information signs.",,,,,GPS,{E05B0AC2-2A39-4E59-9979-B3BD1CD88BE6}
632722.7763,4430201.3104,2395,UT,3,Campsite - Primitive - Non Reservable - No Fee,White River Enron Campsite 3,UTG01000,40.01158571,-109.44490603,,This primitive campsite is shaded by mature cottonwood trees and include frequent visits from wild horses and antelope. Amenities include parking and a fire ring.,,,,,GPS,{934D2F42-8663-450F-967F-A6B448DD1337}
657970.902,4525917.2803,2396,UT,8,Parking Area,Kings Point Trailhead,UTG01000,40.86909937,-109.12541701,,Parking area for the primitive Kings Point Trail that winds through sagebrush up to Kings Point that overlooks the Green River.  Mountain bikers and hikers allowed.,,,,,GPS,{C8F10692-80C5-44E2-B696-1B8DA2CFDB8E}
654013.6762,4529132.2688,2397,UT,8,Parking Area,Bridge Hollow Boat Ramp,UTG01000,40.89880005,-109.1715561,,"Bridge Hollow Boat Ramp can be found one mile downstream of the popular Indian Crossing Boat Ramp. Amenities include a developed parking area, boat ramp, picnic tables, toilets, and a payphone.",,,,,GPS,{317121DE-6E2A-4083-B496-367F2864A043}
657450.2646,4416231.9309,2399,UT,4,Point of Interest,Watson Town Site,UTG01000,39.88153943,-109.15868465,,"Watson was a center for gilsonite mining and sheep ranching from 1911 to 1939.  Discover the remaining structures that were once hotels, homes, and stores.",,,,,GPS,{7DA22E91-D5B3-4E93-9B41-A9B67475D038}
632791.9269,4430239.8184,2400,UT,3,Campsite - Primitive - Non Reservable - No Fee,White River Enron Campsite 1,UTG01000,40.01192165,-109.44408821,,This primitive campsite is shaded by mature cottonwood trees and include frequent visits from wild horses and antelope. Amenities include parking and a fire ring.,,,,,GPS,{3258B68E-51E2-4AAE-B8D0-0940827264C8}
652760.5569,4529162.3047,2401,UT,8,Parking Area,Browns Park Outlaw Trail Corral,UTG01000,40.89930536,-109.18641856,,"Just north of Indian Crossing Campground in the remote valley of Browns Park, horseback riders will find a public use corral. Amenities include picnic tables, a parking area, and a large corral.",,,,,GPS,{6B7EDBE5-CF83-457E-AE7B-2DEF7705AAD4}
632634.015,4430042.8089,2402,UT,2,Boat Ramp,White River Enron Boat Ramp,UTG01000,40.01017212,-109.44597806,,"Sitting amongst a gallery of mature cottonwood trees, this concrete boat ramp serves as the last public take out before entering the Uintah & Ouray Indian Reservation 1/2 mile downstream where permits are required.",,,,,GPS,{9D0F1429-8159-4BFE-B970-C4C3AF924A69}
