region,region_code,period,tot_e_Rx,tot_e_Rx_thru_ehr,tot_e_Rx_thru_stand_alone,tot_primary_care_e_Rx,tot_non_primary_care_e_Rx,tot_nurse_prac_e_Rx,tot_phys_asst_e_Rx,pct_new_renewal_e_Rx,tot_med_hist_reqs,tot_med_hist_req_resps,pct_pharm_enabled,pct_pharm_e_Rx
Illinois,IL,2011-04,12086.0,9769.0,2078.0,4499.0,7455.0,1159.0,544.0,,981303.0,916541.0,0.93,0.88
Illinois,IL,2011-05,12873.0,10253.0,2390.0,4669.0,8067.0,1222.0,585.0,,1105172.0,1036100.0,0.92,0.88
Illinois,IL,2011-06,14283.0,11140.0,2900.0,4965.0,9158.0,1277.0,652.0,,1238259.0,1121581.0,0.93,0.88
Illinois,IL,2011-07,14250.0,11340.0,2674.0,4968.0,9027.0,1276.0,658.0,,1122761.0,1054132.0,0.93,0.88
Illinois,IL,2011-08,15319.0,12464.0,2611.0,4983.0,9011.0,1273.0,644.0,,1313151.0,1221233.0,0.93,0.9
Illinois,IL,2011-09,15890.0,13073.0,2571.0,5301.0,10068.0,1388.0,683.0,,1214319.0,1125544.0,0.93,0.9
Illinois,IL,2011-10,16469.0,13626.0,2588.0,5465.0,10413.0,1409.0,705.0,,1215392.0,1134973.0,0.94,0.91
Illinois,IL,2011-11,16868.0,13994.0,2619.0,5627.0,10612.0,1462.0,720.0,,1138911.0,1066667.0,0.94,0.92
Illinois,IL,2011-12,17461.0,14513.0,2694.0,5809.0,10948.0,1502.0,741.0,,1275667.0,1204733.0,0.93,0.93
Illinois,IL,2012-01,17737.0,14867.0,2624.0,5899.0,11093.0,1532.0,737.0,,1394275.0,1320066.0,0.94,0.93
Illinois,IL,2012-02,17947.0,15105.0,2586.0,5995.0,11174.0,1551.0,766.0,,1320540.0,1257262.0,0.94,0.93
Illinois,IL,2012-03,18272.0,15512.0,2489.0,6057.0,11399.0,1583.0,784.0,,1426732.0,1363240.0,0.94,0.93
Illinois,IL,2012-04,18539.0,15794.0,2476.0,6119.0,11561.0,1623.0,802.0,,1583652.0,1497722.0,0.94,0.93
Illinois,IL,2012-05,19271.0,16124.0,2463.0,6298.0,12087.0,1645.0,840.0,,1787540.0,1709050.0,0.94,0.93
Illinois,IL,2012-06,19825.0,16616.0,2510.0,6431.0,12497.0,1696.0,862.0,,2086168.0,2013104.0,0.94,0.94
Illinois,IL,2012-07,19971.0,16908.0,2356.0,6436.0,12389.0,1729.0,877.0,,1904783.0,1805072.0,0.93,0.94
Illinois,IL,2012-08,20615.0,17601.0,2283.0,6615.0,12638.0,1766.0,917.0,,2223383.0,2099623.0,0.95,0.94
Illinois,IL,2012-09,21027.0,17983.0,2199.0,6714.0,12844.0,1771.0,934.0,,2052681.0,1938454.0,0.95,0.94
Illinois,IL,2012-10,21720.0,18569.0,2172.0,6872.0,13234.0,1824.0,965.0,,2663683.0,2474263.0,0.95,0.94
Illinois,IL,2012-11,22312.0,19182.0,2138.0,6998.0,13585.0,1882.0,995.0,,2355447.0,2213145.0,0.95,0.94
Illinois,IL,2012-12,22490.0,19322.0,2143.0,7044.0,13637.0,1912.0,994.0,,2388939.0,2246456.0,0.95,0.95
Illinois,IL,2013-01,22895.0,19703.0,2134.0,7131.0,13866.0,1947.0,1021.0,,2650281.0,2470821.0,0.95,0.94
Illinois,IL,2013-02,23137.0,20854.0,2027.0,7226.0,13943.0,1970.0,1017.0,,2667845.0,2466830.0,0.95,0.94
Illinois,IL,2013-03,23229.0,20981.0,1995.0,7283.0,13980.0,1992.0,1049.0,,2479139.0,2319092.0,0.95,0.94
Illinois,IL,2013-04,23723.0,21461.0,2007.0,7414.0,14224.0,2036.0,1079.0,,2937488.0,2750876.0,0.96,0.95
Illinois,IL,2013-05,23961.0,21779.0,1919.0,7500.0,14338.0,2044.0,1085.0,,2572850.0,2472937.0,0.96,0.95
Illinois,IL,2013-06,24337.0,22238.0,1835.0,7520.0,14593.0,2068.0,1120.0,,2398597.0,2287003.0,0.96,0.96
Illinois,IL,2013-07,24505.0,22491.0,1754.0,7492.0,14417.0,2107.0,1140.0,,2504206.0,2372933.0,0.96,0.96
Illinois,IL,2013-08,24877.0,22938.0,1660.0,8706.0,16086.0,2275.0,1265.0,,2516720.0,2377770.0,0.96,0.96
Illinois,IL,2013-09,25407.0,23616.0,1518.0,8832.0,16489.0,2317.0,1282.0,,2553490.0,2431888.0,0.96,0.96
Illinois,IL,2013-10,25807.0,24033.0,1490.0,8946.0,16729.0,2387.0,1291.0,,2702197.0,2558142.0,0.96,0.95
Illinois,IL,2013-11,25825.0,24086.0,1452.0,8964.0,16696.0,2417.0,1303.0,,2467707.0,2322161.0,0.96,0.96
Illinois,IL,2013-12,26016.0,24229.0,1490.0,9020.0,16792.0,2435.0,1323.0,,2506882.0,2362603.0,0.94,0.96
Illinois,IL,2014-01,26109.0,24433.0,1403.0,9100.0,16775.0,2472.0,1348.0,,2447705.0,2289445.0,0.95,0.95
Illinois,IL,2014-02,26260.0,24620.0,1369.0,9335.0,16895.0,2530.0,1391.0,,1824511.0,1623223.0,0.96,0.96
Illinois,IL,2014-03,26609.0,24866.0,1372.0,9430.0,17133.0,2615.0,1396.0,,1754642.0,1440063.0,0.96,0.96
Illinois,IL,2014-04,26781.0,25148.0,1296.0,9446.0,17253.0,2610.0,1424.0,,1892534.0,1564237.0,0.96,0.95
Indiana,IN,2008,,,,,,,,0.03,,,,
Indiana,IN,2009,,,,,,,,0.13,,,,
Indiana,IN,2010,,,,,,,,0.22,,,,
Indiana,IN,2011,,,,,,,,0.35,,,,
Indiana,IN,2012,,,,,,,,0.48,,,,
Indiana,IN,2013,,,,,,,,0.63,,,,
Indiana,IN,2008-12,1569.0,1294.0,192.0,834.0,552.0,224.0,12.0,,,,0.81,0.79
Indiana,IN,2009-01,1729.0,1419.0,225.0,,,,,,,,,0.8
Indiana,IN,2009-02,1889.0,1544.0,258.0,,,,,,,,,0.8
Indiana,IN,2009-03,2049.0,1669.0,291.0,,,,,,,,,0.81
Indiana,IN,2009-04,2209.0,1794.0,324.0,,,,,,,,,0.81
Indiana,IN,2009-05,2369.0,1919.0,357.0,,,,,,,,,0.82
Indiana,IN,2009-06,2529.0,2044.0,390.0,,,,,,,,,0.83
Indiana,IN,2009-07,2689.0,2169.0,423.0,,,,,,,,,0.83
Indiana,IN,2009-08,2849.0,2294.0,456.0,,,,,,,,,0.84
Indiana,IN,2009-09,3009.0,2419.0,489.0,,,,,,,,,0.84
Indiana,IN,2009-10,3169.0,2544.0,522.0,,,,,,,,,0.85
Indiana,IN,2009-11,3329.0,2669.0,555.0,,,,,,,,,0.86
Indiana,IN,2009-12,3490.0,2803.0,599.0,1862.0,1529.0,503.0,64.0,,,,0.92,0.87
Indiana,IN,2010-01,3585.0,2880.0,615.0,,,,,,,,,0.87
Indiana,IN,2010-02,3680.0,2957.0,631.0,,,,,,,,,0.88
Indiana,IN,2010-03,3775.0,3034.0,647.0,,,,,,,,,0.88
Indiana,IN,2010-04,3870.0,3111.0,663.0,,,,,,,,,0.88
Indiana,IN,2010-05,3965.0,3188.0,679.0,,,,,,,,,0.89
Indiana,IN,2010-06,4061.0,3270.0,696.0,2154.0,1874.0,607.0,78.0,,234111.0,217390.0,0.94,0.89
Indiana,IN,2010-07,4291.0,3457.0,738.0,,,,,,,,,0.89
Indiana,IN,2010-08,4521.0,3644.0,780.0,,,,,,,,,0.9
Indiana,IN,2010-09,4751.0,3831.0,822.0,,,,,,,,,0.9
Indiana,IN,2010-10,4981.0,4018.0,864.0,,,,,,,,,0.9
Indiana,IN,2010-11,5211.0,4205.0,906.0,,,,,,,,,0.91
Indiana,IN,2010-12,5443.0,4396.0,952.0,2761.0,2633.0,826.0,110.0,,282487.0,255810.0,0.95,0.91
Indiana,IN,2011-01,5617.0,4546.0,977.0,2570.0,2637.0,822.0,132.0,,271239.0,245928.0,0.95,0.91
Indiana,IN,2011-02,5807.0,4697.0,1017.0,2859.0,2887.0,897.0,128.0,,268453.0,242951.0,0.95,0.91
Indiana,IN,2011-03,6130.0,4950.0,1085.0,2878.0,3191.0,942.0,139.0,,324837.0,293781.0,0.95,0.91
Indiana,IN,2011-04,6515.0,5334.0,1083.0,2969.0,3484.0,998.0,141.0,,304233.0,273022.0,0.96,0.91
Indiana,IN,2011-05,7012.0,5623.0,1290.0,3101.0,3844.0,1039.0,157.0,,349204.0,315947.0,0.96,0.92
Indiana,IN,2011-06,7790.0,5991.0,1707.0,3327.0,4382.0,1101.0,181.0,,399820.0,349858.0,0.96,0.93
Indiana,IN,2011-07,7642.0,6038.0,1515.0,3244.0,4247.0,1087.0,176.0,,393346.0,357467.0,0.97,0.94
Indiana,IN,2011-08,7791.0,6196.0,1502.0,3206.0,4229.0,1079.0,180.0,,507540.0,450827.0,0.97,0.96
Indiana,IN,2011-09,7890.0,6318.0,1472.0,3309.0,4408.0,1137.0,185.0,,488175.0,424302.0,0.97,0.96
Indiana,IN,2011-10,8108.0,6488.0,1517.0,3377.0,4534.0,1172.0,193.0,,493410.0,435848.0,0.97,0.96
Indiana,IN,2011-11,8271.0,6623.0,1550.0,3439.0,4622.0,1178.0,190.0,,490787.0,436863.0,0.96,0.96
Indiana,IN,2011-12,8413.0,6762.0,1543.0,3521.0,4678.0,1211.0,198.0,,557107.0,501810.0,0.96,0.96
Indiana,IN,2012-01,8488.0,6882.0,1502.0,3510.0,4748.0,1219.0,197.0,,605573.0,544833.0,0.96,0.96
Indiana,IN,2012-02,8445.0,6867.0,1471.0,3510.0,4714.0,1220.0,201.0,,587689.0,529403.0,0.96,0.96
Indiana,IN,2012-03,8655.0,7065.0,1482.0,3599.0,4812.0,1258.0,209.0,,591322.0,535509.0,0.96,0.96
Indiana,IN,2012-04,8794.0,7209.0,1482.0,3629.0,4914.0,1274.0,220.0,,680154.0,619763.0,0.96,0.95
Indiana,IN,2012-05,8965.0,7338.0,1513.0,3688.0,5023.0,1307.0,226.0,,748306.0,700922.0,0.96,0.95
Indiana,IN,2012-06,9117.0,7449.0,1519.0,3722.0,5127.0,1329.0,235.0,,745625.0,696109.0,0.98,0.98
Indiana,IN,2012-07,9162.0,7636.0,1405.0,3689.0,5095.0,1347.0,233.0,,850335.0,777592.0,0.96,0.98
Indiana,IN,2012-08,9426.0,7922.0,1389.0,3745.0,5255.0,1389.0,236.0,,908828.0,837403.0,0.98,0.98
Indiana,IN,2012-09,9563.0,8103.0,1336.0,3808.0,5312.0,1411.0,237.0,,774741.0,731155.0,0.98,0.98
Indiana,IN,2012-10,9830.0,8379.0,1324.0,3874.0,5467.0,1438.0,241.0,,1145007.0,1050223.0,0.98,0.98
Indiana,IN,2012-11,9917.0,8468.0,1313.0,3904.0,5505.0,1464.0,240.0,,981292.0,895105.0,0.98,0.98
Indiana,IN,2012-12,10015.0,8574.0,1308.0,3954.0,5532.0,1485.0,236.0,,936355.0,849554.0,0.98,0.97
Indiana,IN,2013-01,10098.0,8688.0,1287.0,3993.0,5557.0,1504.0,243.0,,1072667.0,976595.0,0.98,0.97
Indiana,IN,2013-02,10316.0,8883.0,1307.0,4063.0,5700.0,1535.0,271.0,,948679.0,844812.0,0.98,0.98
Indiana,IN,2013-03,10403.0,9014.0,1267.0,4071.0,5761.0,1546.0,281.0,,976619.0,891635.0,0.98,0.98
Indiana,IN,2013-04,10459.0,9097.0,1242.0,4094.0,5800.0,1565.0,281.0,,1002193.0,899795.0,0.98,0.98
Indiana,IN,2013-05,10518.0,9216.0,1179.0,4104.0,5844.0,1564.0,284.0,,957423.0,923715.0,0.98,0.98
Indiana,IN,2013-06,10621.0,9388.0,1102.0,4126.0,5900.0,1581.0,285.0,,1083314.0,1043457.0,0.98,0.97
Indiana,IN,2013-07,10750.0,9590.0,1036.0,4109.0,5923.0,1610.0,291.0,,1535314.0,1494276.0,0.98,0.97
Indiana,IN,2013-08,11006.0,9846.0,1021.0,4658.0,6322.0,1780.0,316.0,,1065073.0,1020106.0,0.98,0.97
Indiana,IN,2013-09,11115.0,10150.0,828.0,4677.0,6414.0,1805.0,332.0,,985656.0,942325.0,0.98,0.97
Indiana,IN,2013-10,11258.0,10269.0,841.0,4678.0,6535.0,1822.0,341.0,,1190327.0,1145889.0,0.97,0.97
Indiana,IN,2013-11,11343.0,10452.0,743.0,4723.0,6561.0,1868.0,333.0,,1173194.0,1132558.0,0.97,0.97
Indiana,IN,2013-12,11543.0,10714.0,672.0,4764.0,6709.0,1910.0,351.0,,1308054.0,1258480.0,0.97,0.97
Indiana,IN,2014-01,11597.0,10772.0,686.0,4773.0,6746.0,1925.0,357.0,,1250554.0,1194755.0,0.97,0.97
Indiana,IN,2014-02,11668.0,10886.0,635.0,4903.0,6752.0,1962.0,371.0,,1004247.0,937102.0,0.97,0.97
Indiana,IN,2014-03,11746.0,10892.0,660.0,4957.0,6772.0,2019.0,381.0,,1003070.0,914885.0,0.97,0.96
Indiana,IN,2014-04,11768.0,10988.0,616.0,4923.0,6820.0,2036.0,371.0,,1101457.0,1006109.0,0.98,0.97
Kansas,KS,2008,,,,,,,,0.03,,,,
Kansas,KS,2009,,,,,,,,0.11,,,,
Kansas,KS,2010,,,,,,,,0.2,,,,
Kansas,KS,2011,,,,,,,,0.34,,,,
Kansas,KS,2012,,,,,,,,0.49,,,,
Kansas,KS,2013,,,,,,,,0.6,,,,
Kansas,KS,2008-12,642.0,456.0,94.0,276.0,270.0,89.0,13.0,,,,0.63,0.6
Kansas,KS,2009-01,700.0,502.0,105.0,,,,,,,,,0.61
Kansas,KS,2009-02,758.0,548.0,116.0,,,,,,,,,0.63
Kansas,KS,2009-03,816.0,594.0,127.0,,,,,,,,,0.64
Kansas,KS,2009-04,874.0,640.0,138.0,,,,,,,,,0.65
Kansas,KS,2009-05,932.0,686.0,149.0,,,,,,,,,0.67
Kansas,KS,2009-06,990.0,732.0,160.0,,,,,,,,,0.68
Kansas,KS,2009-07,1048.0,778.0,171.0,,,,,,,,,0.69
Kansas,KS,2009-08,1106.0,824.0,182.0,,,,,,,,,0.7
Kansas,KS,2009-09,1164.0,870.0,193.0,,,,,,,,,0.72
Kansas,KS,2009-10,1222.0,916.0,204.0,,,,,,,,,0.73
Kansas,KS,2009-11,1280.0,962.0,215.0,,,,,,,,,0.74
Kansas,KS,2009-12,1340.0,1013.0,230.0,639.0,653.0,177.0,75.0,,,,0.78,0.76
Kansas,KS,2010-01,1407.0,1067.0,242.0,,,,,,,,,0.77
Kansas,KS,2010-02,1474.0,1121.0,254.0,,,,,,,,,0.77
Kansas,KS,2010-03,1541.0,1175.0,266.0,,,,,,,,,0.78
Kansas,KS,2010-04,1608.0,1229.0,278.0,,,,,,,,,0.78
Kansas,KS,2010-05,1675.0,1283.0,290.0,,,,,,,,,0.79
Kansas,KS,2010-06,1744.0,1339.0,304.0,847.0,882.0,253.0,117.0,,57251.0,48464.0,0.82,0.8
Kansas,KS,2010-07,1848.0,1428.0,318.0,,,,,,,,,0.81
Kansas,KS,2010-08,1952.0,1517.0,332.0,,,,,,,,,0.82
Kansas,KS,2010-09,2056.0,1606.0,346.0,,,,,,,,,0.82
Kansas,KS,2010-10,2160.0,1695.0,360.0,,,,,,,,,0.83
Kansas,KS,2010-11,2264.0,1784.0,374.0,,,,,,,,,0.84
Kansas,KS,2010-12,2368.0,1878.0,391.0,1132.0,1184.0,335.0,163.0,,130058.0,111389.0,0.86,0.85
Kansas,KS,2011-01,2415.0,1918.0,401.0,1055.0,1174.0,329.0,167.0,,243081.0,224367.0,0.86,0.85
Kansas,KS,2011-02,2476.0,1983.0,401.0,1187.0,1232.0,364.0,177.0,,183579.0,134780.0,0.86,0.85
Kansas,KS,2011-03,2620.0,2099.0,419.0,1265.0,1297.0,371.0,182.0,,167272.0,125378.0,0.87,0.85
Kansas,KS,2011-04,2776.0,2256.0,428.0,1342.0,1373.0,407.0,200.0,,132460.0,112184.0,0.87,0.86
Kansas,KS,2011-05,3019.0,2400.0,527.0,1428.0,1534.0,427.0,227.0,,142124.0,122582.0,0.88,0.87
Kansas,KS,2011-06,3396.0,2583.0,716.0,1569.0,1788.0,483.0,252.0,,163151.0,136474.0,0.88,0.87
Kansas,KS,2011-07,3390.0,2608.0,693.0,1567.0,1758.0,477.0,253.0,,166560.0,145963.0,0.88,0.87
Kansas,KS,2011-08,3503.0,2734.0,675.0,1533.0,1736.0,473.0,246.0,,187567.0,162521.0,0.89,0.88
Kansas,KS,2011-09,3554.0,2824.0,639.0,1634.0,1833.0,504.0,261.0,,202201.0,171619.0,0.9,0.89
Kansas,KS,2011-10,3628.0,2866.0,675.0,1636.0,1903.0,506.0,271.0,,188845.0,161098.0,0.9,0.89
Kansas,KS,2011-11,3714.0,2998.0,631.0,1686.0,1930.0,508.0,275.0,,188286.0,159913.0,0.9,0.89
Kansas,KS,2011-12,3816.0,3063.0,667.0,1722.0,1991.0,518.0,295.0,,731743.0,704974.0,0.9,0.89
Kansas,KS,2012-01,3841.0,3115.0,641.0,1736.0,2007.0,534.0,302.0,,232825.0,203624.0,0.9,0.89
Kansas,KS,2012-02,3900.0,3175.0,644.0,1760.0,2036.0,540.0,314.0,,217406.0,189498.0,0.91,0.91
Kansas,KS,2012-03,3910.0,3184.0,649.0,1766.0,2036.0,547.0,311.0,,217515.0,191089.0,0.92,0.91
Kansas,KS,2012-04,4028.0,3291.0,655.0,1807.0,2109.0,571.0,323.0,,232096.0,204878.0,0.92,0.91
Kansas,KS,2012-05,4182.0,3427.0,678.0,1900.0,2160.0,571.0,341.0,,242235.0,219127.0,0.92,0.91
Kansas,KS,2012-06,4291.0,3520.0,695.0,1914.0,2251.0,595.0,358.0,,254747.0,231798.0,0.92,0.92
Kansas,KS,2012-07,4292.0,3567.0,648.0,1875.0,2244.0,591.0,352.0,,262340.0,228901.0,0.93,0.92
Kansas,KS,2012-08,4383.0,3677.0,629.0,1910.0,2275.0,591.0,365.0,,312092.0,270474.0,0.93,0.92
Kansas,KS,2012-09,4478.0,3787.0,610.0,1914.0,2354.0,597.0,361.0,,264486.0,215924.0,0.93,0.92
Kansas,KS,2012-10,4539.0,3838.0,623.0,1943.0,2374.0,605.0,358.0,,475073.0,401241.0,0.93,0.92
Kansas,KS,2012-11,4607.0,3896.0,631.0,1945.0,2441.0,608.0,365.0,,324634.0,263801.0,0.93,0.92
Kansas,KS,2012-12,4637.0,3921.0,631.0,1967.0,2438.0,616.0,382.0,,337194.0,273896.0,0.93,0.92
Kansas,KS,2013-01,4643.0,3946.0,619.0,1962.0,2445.0,613.0,386.0,,536934.0,452843.0,0.93,0.93
Kansas,KS,2013-02,4666.0,3984.0,608.0,1959.0,2467.0,619.0,382.0,,430592.0,339379.0,0.93,0.93
Kansas,KS,2013-03,4741.0,4058.0,609.0,1976.0,2506.0,627.0,387.0,,448098.0,369741.0,0.93,0.92
Kansas,KS,2013-04,4779.0,4101.0,605.0,1996.0,2516.0,630.0,406.0,,402519.0,320819.0,0.94,0.93
Kansas,KS,2013-05,4800.0,4114.0,612.0,2003.0,2531.0,632.0,403.0,,367576.0,309309.0,0.94,0.93
Kansas,KS,2013-06,4840.0,4205.0,556.0,2026.0,2532.0,657.0,406.0,,437762.0,369961.0,0.93,0.92
Kansas,KS,2013-07,4918.0,4283.0,559.0,2014.0,2570.0,661.0,407.0,,491239.0,399376.0,0.93,0.93
Kansas,KS,2013-08,4993.0,4361.0,558.0,2296.0,2672.0,710.0,414.0,,561714.0,484537.0,0.93,0.93
Kansas,KS,2013-09,5121.0,4521.0,521.0,2356.0,2731.0,736.0,433.0,,424371.0,356368.0,0.93,0.93
Kansas,KS,2013-10,5146.0,4566.0,496.0,2358.0,2744.0,734.0,435.0,,1120362.0,1042674.0,0.93,0.94
Kansas,KS,2013-11,5212.0,4686.0,443.0,2378.0,2785.0,760.0,454.0,,782292.0,715404.0,0.94,0.94
Kansas,KS,2013-12,5250.0,4722.0,443.0,2393.0,2799.0,760.0,450.0,,754949.0,689710.0,0.94,0.93
Kansas,KS,2014-01,5293.0,4765.0,451.0,2422.0,2812.0,773.0,467.0,,381714.0,316208.0,0.94,0.94
Kansas,KS,2014-02,5320.0,4791.0,451.0,2485.0,2833.0,799.0,482.0,,312458.0,246861.0,0.94,0.93
Kansas,KS,2014-03,5329.0,4801.0,442.0,2480.0,2838.0,816.0,472.0,,327245.0,237864.0,0.94,0.93
Kansas,KS,2014-04,5383.0,4868.0,433.0,2494.0,2875.0,821.0,493.0,,382979.0,276866.0,0.94,0.94
Kentucky,KY,2008,,,,,,,,0.03,,,,
Kentucky,KY,2009,,,,,,,,0.08,,,,
Kentucky,KY,2010,,,,,,,,0.15,,,,
Kentucky,KY,2011,,,,,,,,0.28,,,,
Kentucky,KY,2012,,,,,,,,0.44,,,,
Kentucky,KY,2013,,,,,,,,0.59,,,,
Kentucky,KY,2008-12,742.0,566.0,146.0,338.0,308.0,96.0,27.0,,,,0.68,0.65
Kentucky,KY,2009-01,799.0,604.0,164.0,,,,,,,,,0.66
Kentucky,KY,2009-02,856.0,642.0,182.0,,,,,,,,,0.67
Kentucky,KY,2009-03,913.0,680.0,200.0,,,,,,,,,0.68
Kentucky,KY,2009-04,970.0,718.0,218.0,,,,,,,,,0.69
Kentucky,KY,2009-05,1027.0,756.0,236.0,,,,,,,,,0.7
Kentucky,KY,2009-06,1084.0,794.0,254.0,,,,,,,,,0.7
Kentucky,KY,2009-07,1141.0,832.0,272.0,,,,,,,,,0.71
Kentucky,KY,2009-08,1198.0,870.0,290.0,,,,,,,,,0.72
Kentucky,KY,2009-09,1255.0,908.0,308.0,,,,,,,,,0.73
Kentucky,KY,2009-10,1312.0,946.0,326.0,,,,,,,,,0.74
Kentucky,KY,2009-11,1369.0,984.0,344.0,,,,,,,,,0.75
Kentucky,KY,2009-12,1427.0,1028.0,367.0,645.0,713.0,192.0,77.0,,,,0.79,0.76
Kentucky,KY,2010-01,1495.0,1073.0,389.0,,,,,,,,,0.77
Kentucky,KY,2010-02,1563.0,1118.0,411.0,,,,,,,,,0.78
Kentucky,KY,2010-03,1631.0,1163.0,433.0,,,,,,,,,0.78
Kentucky,KY,2010-04,1699.0,1208.0,455.0,,,,,,,,,0.79
Kentucky,KY,2010-05,1767.0,1253.0,477.0,,,,,,,,,0.8
Kentucky,KY,2010-06,1836.0,1300.0,500.0,915.0,907.0,295.0,107.0,,157596.0,139868.0,0.83,0.81
Kentucky,KY,2010-07,1944.0,1376.0,532.0,,,,,,,,,0.82
Kentucky,KY,2010-08,2052.0,1452.0,564.0,,,,,,,,,0.82
Kentucky,KY,2010-09,2160.0,1528.0,596.0,,,,,,,,,0.83
Kentucky,KY,2010-10,2268.0,1604.0,628.0,,,,,,,,,0.83
Kentucky,KY,2010-11,2376.0,1680.0,660.0,,,,,,,,,0.84
Kentucky,KY,2010-12,2488.0,1757.0,692.0,1218.0,1255.0,447.0,142.0,,286477.0,248551.0,0.87,0.85
Kentucky,KY,2011-01,2584.0,1840.0,708.0,1096.0,1307.0,440.0,133.0,,283090.0,243634.0,0.88,0.86
Kentucky,KY,2011-02,2689.0,1907.0,745.0,1322.0,1343.0,500.0,154.0,,318942.0,273484.0,0.88,0.86
Kentucky,KY,2011-03,2802.0,1984.0,785.0,1342.0,1437.0,509.0,160.0,,343169.0,288103.0,0.89,0.86
Kentucky,KY,2011-04,2954.0,2089.0,834.0,1370.0,1560.0,555.0,175.0,,305779.0,263870.0,0.9,0.89
Kentucky,KY,2011-05,3360.0,2272.0,1058.0,1511.0,1823.0,592.0,191.0,,344234.0,301424.0,0.91,0.89
Kentucky,KY,2011-06,4319.0,2732.0,1557.0,1848.0,2437.0,752.0,243.0,,350759.0,293904.0,0.91,0.9
Kentucky,KY,2011-07,4086.0,2669.0,1389.0,1781.0,2271.0,725.0,239.0,,331792.0,290387.0,0.92,0.91
Kentucky,KY,2011-08,4244.0,2838.0,1381.0,1772.0,2254.0,712.0,236.0,,398998.0,339800.0,0.92,0.91
Kentucky,KY,2011-09,4334.0,3023.0,1283.0,1876.0,2404.0,750.0,251.0,,409498.0,345870.0,0.93,0.92
Kentucky,KY,2011-10,4489.0,3172.0,1286.0,1906.0,2517.0,773.0,259.0,,414941.0,357980.0,0.93,0.92
Kentucky,KY,2011-11,4653.0,3283.0,1337.0,1955.0,2624.0,812.0,256.0,,463011.0,401048.0,0.93,0.92
Kentucky,KY,2011-12,4755.0,3366.0,1356.0,1967.0,2703.0,826.0,255.0,,515615.0,454042.0,0.93,0.93
Kentucky,KY,2012-01,4756.0,3455.0,1277.0,1951.0,2710.0,813.0,256.0,,546089.0,479686.0,0.94,0.93
Kentucky,KY,2012-02,4833.0,3546.0,1264.0,1976.0,2760.0,843.0,259.0,,510818.0,452700.0,0.94,0.93
Kentucky,KY,2012-03,4995.0,3699.0,1269.0,2020.0,2882.0,876.0,266.0,,511546.0,456976.0,0.94,0.94
Kentucky,KY,2012-04,5218.0,3903.0,1285.0,2106.0,3021.0,912.0,278.0,,494178.0,443313.0,0.94,0.93
Kentucky,KY,2012-05,5487.0,4114.0,1344.0,2210.0,3167.0,933.0,292.0,,592596.0,549103.0,0.94,0.93
Kentucky,KY,2012-06,5678.0,4277.0,1371.0,2297.0,3256.0,977.0,299.0,,517124.0,471716.0,0.95,0.94
Kentucky,KY,2012-07,5740.0,4436.0,1276.0,2285.0,3301.0,995.0,311.0,,581507.0,521017.0,0.94,0.94
Kentucky,KY,2012-08,5923.0,4658.0,1234.0,2349.0,3375.0,1019.0,313.0,,749721.0,672432.0,0.95,0.94
Kentucky,KY,2012-09,6113.0,4911.0,1173.0,2411.0,3466.0,1042.0,320.0,,691990.0,625502.0,0.96,0.95
Kentucky,KY,2012-10,6390.0,5188.0,1171.0,2507.0,3616.0,1087.0,334.0,,960178.0,840947.0,0.96,0.95
Kentucky,KY,2012-11,6531.0,5346.0,1153.0,2562.0,3667.0,1114.0,342.0,,1129749.0,1004116.0,0.96,0.95
Kentucky,KY,2012-12,6648.0,5464.0,1155.0,2595.0,3729.0,1115.0,350.0,,1023879.0,911713.0,0.96,0.95
Kentucky,KY,2013-01,6753.0,5616.0,1109.0,2614.0,3812.0,1151.0,363.0,,1024637.0,891257.0,0.96,0.95
Kentucky,KY,2013-02,6834.0,5753.0,1054.0,2620.0,3865.0,1157.0,356.0,,1015207.0,863514.0,0.96,0.96
Kentucky,KY,2013-03,7054.0,6023.0,1004.0,2673.0,4009.0,1196.0,358.0,,982235.0,861158.0,0.96,0.95
Kentucky,KY,2013-04,7187.0,6161.0,999.0,2720.0,4088.0,1226.0,361.0,,919741.0,784956.0,0.97,0.96
Kentucky,KY,2013-05,7246.0,6226.0,992.0,2749.0,4111.0,1250.0,364.0,,933683.0,869805.0,0.96,0.96
Kentucky,KY,2013-06,7362.0,6365.0,960.0,2785.0,4173.0,1284.0,371.0,,906560.0,833347.0,0.96,0.95
Kentucky,KY,2013-07,7450.0,6512.0,907.0,2774.0,4166.0,1280.0,378.0,,894454.0,821218.0,0.96,0.95
Kentucky,KY,2013-08,7582.0,6683.0,870.0,3148.0,4420.0,1328.0,407.0,,1353498.0,1268833.0,0.96,0.95
Kentucky,KY,2013-09,7706.0,6895.0,776.0,3216.0,4474.0,1382.0,417.0,,1024995.0,938028.0,0.97,0.96
Kentucky,KY,2013-10,7781.0,6989.0,752.0,3242.0,4509.0,1406.0,420.0,,1108700.0,1020257.0,0.96,0.96
Kentucky,KY,2013-11,7793.0,7039.0,713.0,3260.0,4491.0,1433.0,409.0,,1016681.0,945399.0,0.97,0.96
Kentucky,KY,2013-12,7835.0,7092.0,693.0,3276.0,4502.0,1434.0,417.0,,1015078.0,944482.0,0.97,0.96
