InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1594593,101553,OMNI LOUISVILLE - LEVEL 3 POOL,400 S. 2ND STREET,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2021/05/03,94.0,ROUTINE,False,True,CHLORINE,5.0,,8.0,True,True,True,False,False, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,2060
1594594,101552,OMNI LOUISVILLE  - LEVEL 3,400 S. 2ND STREET,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2021/05/03,89.0,ROUTINE,False,True,CHLORINE,1.0,,7.8000002,True,True,True,False,True," other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2061
1594594,101552,OMNI LOUISVILLE  - LEVEL 3,400 S. 2ND STREET,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2021/05/03,89.0,ROUTINE,True,True,CHLORINE,1.0,,7.8000002,True,True,True,True,True," other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2062
1595787,101553,OMNI LOUISVILLE - LEVEL 3 POOL,400 S. 2ND STREET,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2021/05/07,97.0,FOLLOW-UP,False,True,CHLORINE,5.0,,7.5999999,True,True,True,False,True, Disinfectant Level - disinfectant free residual,2063
1597166,62199,CHAMPION FARMS APARTMENTS,3700 SPRINGHURST BLVD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/13,82.0,ROUTINE,False,True,CHLORINE,0.0,,7.0,False,True,False,False,False," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",2064
1597808,29387,GALT HOUSE,140 N. 4TH ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2021/05/20,97.0,ROUTINE,False,True,CHLORINE,1.0,,7.8000002,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2065
1597892,29405,GLENVIEW,5100 U S HWY 42,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/19,93.0,ROUTINE,False,True,CHLORINE,1.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",2066
1597892,29405,GLENVIEW,5100 U S HWY 42,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/19,93.0,ROUTINE,True,True,CHLORINE,1.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",2067
1598099,33318,CYPRESS POINTE #2,425 S. HUBBARDS LN,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2021/05/19,94.0,ROUTINE,False,True,CHLORINE,2.0,,7.5999999,True,True,True,True,True," other - cyanuric acid (25-50 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2068
1598277,58033,CEDAR SPRINGS APTS. PHASE II,9000 SPRUCEDALE WAY,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2021/05/21,94.0,ROUTINE,False,True,BROMINE,,6.75,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2069
1598278,64213,BROOKRIDGE VILLAGE,9510 RIDGESIDE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2021/05/21,89.0,ROUTINE,False,True,BROMINE,,14.8,6.8000002,True,True,False,False,False," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2070
1598278,64213,BROOKRIDGE VILLAGE,9510 RIDGESIDE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2021/05/21,89.0,ROUTINE,True,True,BROMINE,,14.8,6.8000002,True,True,True,True,True," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2071
1598499,48976,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2021/05/24,86.0,ROUTINE,False,True,BROMINE,,5.4000001,8.0,True,True,False,False,False," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Disinfectant Level - disinfectant free residual",2072
1598500,53531,GREENWOOD PLACE APTS,7500 GREENWOOD PLACE CIR,,LOUISVILLE,KY,40258,JEFFERSON,POOL,2021/05/24,90.0,ROUTINE,False,True,CHLORINE,2.25,,7.8000002,True,True,False,True,True," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair",2073
1598500,53531,GREENWOOD PLACE APTS,7500 GREENWOOD PLACE CIR,,LOUISVILLE,KY,40258,JEFFERSON,POOL,2021/05/24,90.0,ROUTINE,True,True,CHLORINE,2.25,,7.8000002,True,True,True,True,True," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair",2074
1598519,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2021/05/24,88.0,ROUTINE,False,True,BROMINE,,0.44999999,8.1999998,True,True,False,False,False," other - filter type ~, values, sight glass, air release, gauges, operating, good repair| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2075
1598520,62499,SWAN POINTE POOL,1112 SWAN POINTE BLVD,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2021/05/24,97.0,ROUTINE,False,True,CHLORINE,2.2,,7.3000002,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2076
1598525,38495,WOODS OF ST THOMAS,6701 FALLEN LEAF CIRCLE,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2021/05/21,87.0,ROUTINE,False,True,CHLORINE,6.0,,7.1999998,False,True,True,False,True," Enclosure - facility enclosure: adequate, self closing gate, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2077
1598525,38495,WOODS OF ST THOMAS,6701 FALLEN LEAF CIRCLE,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2021/05/21,87.0,ROUTINE,True,True,CHLORINE,6.0,,7.1999998,True,True,True,True,True," Enclosure - facility enclosure: adequate, self closing gate, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2078
1598526,29369,STANDARD COUNTRY CLUB,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/24,88.0,ROUTINE,False,True,CHLORINE,0.5,,7.5999999,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - deck drainage, deck/drains, backwash wastewater disposal| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2079
1598526,29369,STANDARD COUNTRY CLUB,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/24,88.0,ROUTINE,True,True,CHLORINE,0.5,,7.5999999,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - deck drainage, deck/drains, backwash wastewater disposal| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2080
1598527,29370,STANDARD COUNTRY CLUB,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2021/05/24,89.0,ROUTINE,False,True,CHLORINE,,,,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply",2081
1598527,29370,STANDARD COUNTRY CLUB,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2021/05/24,89.0,ROUTINE,True,True,CHLORINE,,,,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply",2082
1598528,29221,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2021/05/24,84.0,ROUTINE,False,True,CHLORINE,11.5,,7.0,True,True,True,False,False," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - structures, decks, furnishings:  good repair, clean| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual",2083
1598529,36002,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,,LOUISVILLE,KY,40059,JEFFERSON,POOL,2021/05/24,87.0,ROUTINE,False,True,CHLORINE,6.0,,7.5,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - toilet tissue, hand-drying, towels, soap provided| other - approved receptacles and bulk storage area clean, good repair, adequate| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2084
1598529,36002,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,,LOUISVILLE,KY,40059,JEFFERSON,POOL,2021/05/24,87.0,ROUTINE,True,True,CHLORINE,6.0,,7.5,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - toilet tissue, hand-drying, towels, soap provided| other - approved receptacles and bulk storage area clean, good repair, adequate| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2085
1598530,36003,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,,LOUISVILLE,KY,40059,JEFFERSON,WADING POOL,2021/05/24,89.0,ROUTINE,False,True,CHLORINE,10.0,,7.4000001,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2086
1598530,36003,BRIDGEPOINTE SWIM CLUB,4910 OLDE CREEK WAY,,LOUISVILLE,KY,40059,JEFFERSON,WADING POOL,2021/05/24,89.0,ROUTINE,True,True,CHLORINE,10.0,,7.4000001,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2087
1598589,29321,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2021/05/24,92.0,ROUTINE,False,True,CHLORINE,2.0,,7.4000001,True,False,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Main Drain Visible - turbidity| other - warning signs, facility regulations posted, conspicuous, good repair",2088
1598589,29321,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2021/05/24,92.0,ROUTINE,True,True,CHLORINE,2.0,,7.4000001,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Main Drain Visible - turbidity| other - warning signs, facility regulations posted, conspicuous, good repair",2089
1598590,64696,VILLAGES OF PARK DUVALLE II,1804 RUSSELL LEE DRIVE,,LOUISVILLE,KY,40211,JEFFERSON,POOL,2021/05/24,75.0,ROUTINE,False,True,CHLORINE,0.2,,7.5999999,False,True,False,False,True," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair",2090
1598819,29338,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2021/05/21,96.0,ROUTINE,True,True,CHLORINE,2.0,,7.3000002,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2091
1598820,29337,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,JEFFERSON,WADING POOL,2021/05/21,86.0,ROUTINE,False,True,CHLORINE,0.0,,8.1999998,True,True,True,False,False," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - turover rate ~ hrs.(min.)",2092
1598940,64340,RESERVE AT GLENMARY ATTN: JIM BRYAN,10719 PROVIDENCE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2021/05/25,89.0,ROUTINE,False,True,CHLORINE,1.2,,8.0,True,True,False,True,False," pH Balance - ph(7.2-7.8)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - flow meter: installation, accessibility, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2093
1598940,64340,RESERVE AT GLENMARY ATTN: JIM BRYAN,10719 PROVIDENCE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2021/05/25,89.0,ROUTINE,True,True,CHLORINE,1.2,,8.0,True,True,True,True,True," pH Balance - ph(7.2-7.8)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - flow meter: installation, accessibility, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2094
1598944,96858,JEFFERSON POST APARTMENTS,7111 JEFFERSON RUN DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2021/05/25,84.0,ROUTINE,False,True,BROMINE,,1.3,7.5999999,False,True,False,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - operator testing frequency, log sheets maintained",2095
1598945,53531,GREENWOOD PLACE APTS,7500 GREENWOOD PLACE CIR,,LOUISVILLE,KY,40258,JEFFERSON,POOL,2021/05/25,98.0,FOLLOW-UP,True,True,CHLORINE,,,,True,True,True,True,True," other - recirculating piping:  identified, approved materials, good repair",2096
1599112,102015,THE PARK AT HURSTBOURNE APTS -VARSITY CLUB,6121 BIG BEN DR,,FERN CREEK,KY,40291,JEFFERSON,POOL,2021/05/26,94.0,FOLLOW-UP,False,True,CHLORINE,,,,True,True,True,False,False, Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8),2097
1599205,29337,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,JEFFERSON,WADING POOL,2021/05/25,95.0,ROUTINE,False,True,CHLORINE,2.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage",2098
1599205,29337,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,JEFFERSON,WADING POOL,2021/05/25,95.0,ROUTINE,True,True,CHLORINE,2.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage",2099
1599207,71909,LOCUST CREEK,18500 LONGVIEW PARK LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2021/05/25,90.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.5999999,True,True,False,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - vacuum system: installation, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2100
1599207,71909,LOCUST CREEK,18500 LONGVIEW PARK LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2021/05/25,90.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - vacuum system: installation, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2101
1599208,40052,COURTYARD BY MARRIOTT,9608 BLAIRWOOD RD.,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2021/05/26,79.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.1999998,True,False,False,True,True," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Main Drain Visible - turbidity| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2102
1599262,82190,BARDSTOWN FOREST,2041 BUECHEL BANK RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2021/05/26,92.0,ROUTINE,False,True,CHLORINE,1.6,,7.8000002,True,True,False,True,True," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2103
1599262,82190,BARDSTOWN FOREST,2041 BUECHEL BANK RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2021/05/26,92.0,ROUTINE,True,True,CHLORINE,1.6,,7.8000002,True,True,True,True,True," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2104
1599263,29275,POPLAR TERRACE APTS,1106 POPLAR LEVEL PLAZA,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2021/05/26,98.0,ROUTINE,True,True,CHLORINE,1.6,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2105
1599593,112289,BROOKVIEW AT APEX,11602 APEX VIEW DR,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2021/05/27,94.0,ROUTINE,False,True,CHLORINE,1.6,,7.4000001,False,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair",2106
1599594,65166,INDIAN FALLS,9420 RIVER TRAIL DR,,LOUISVILLE,KY,40229,JEFFERSON,WADING POOL,2021/05/27,98.0,ROUTINE,True,True,CHLORINE,0.60000002,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2107
1599595,65165,INDIAN FALLS,9420 RIVER TRAIL DR,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2021/05/27,92.0,ROUTINE,False,True,CHLORINE,4.1999998,,7.4000001,True,True,True,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",2108
1599595,65165,INDIAN FALLS,9420 RIVER TRAIL DR,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2021/05/27,92.0,ROUTINE,True,True,CHLORINE,4.1999998,,7.4000001,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",2109
1599620,106664,PARK PLACE APARTMENTS,7500 CRANFILL WAY,,LOUISVILLE,KY,40214,JEFFERSON,POOL,2021/05/27,82.0,ROUTINE,False,True,CHLORINE,10.0,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - total alkalinity (50-180 ppm)| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - warning signs, facility regulations posted, conspicuous, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2110
1599621,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2021/05/27,92.0,ROUTINE,False,True,CHLORINE,5.0,,7.1999998,True,True,False,False,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2111
1599621,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2021/05/27,92.0,ROUTINE,True,True,CHLORINE,5.0,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2112
1599732,42375,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,WADING POOL,2021/05/27,97.0,ROUTINE,False,True,CHLORINE,2.2,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2113
1599733,33353,BRADFORD GROVE,7620 WHITE POST WAY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2021/05/27,97.0,ROUTINE,False,True,CHLORINE,5.5999999,,7.5999999,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2114
1599734,29390,GASLITE SQUARE CONDOS,4851 SHERBURN LN.,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2021/05/27,97.0,ROUTINE,False,True,CHLORINE,1.8,,7.4000001,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2115
1599878,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2021/05/27,88.0,ROUTINE,False,True,CHLORINE,1.2,,7.1999998,True,True,False,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair",2116
1599878,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2021/05/27,88.0,ROUTINE,True,True,CHLORINE,1.2,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair",2117
1599879,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2021/05/28,95.0,FOLLOW-UP,False,True,CHLORINE,,,,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2118
1599879,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2021/05/28,95.0,FOLLOW-UP,True,True,CHLORINE,,,,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2119
1599881,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2021/05/28,97.0,ROUTINE,False,True,CHLORINE,1.2,,7.8000002,True,True,True,True,True, other - disinfectant combined residual,2120
1599885,29012,CHARLESTOWN OF DOUGLASS HILLS,407 CHARLESTOWN COURT,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2021/05/27,93.0,ROUTINE,False,True,CHLORINE,2.0,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - chemicals stock: adequate, fresh, storage, usage",2121
