ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
396,C-1715-1000,APCDCONS,2009-12-20 00:00:00,2010-12-31 00:00:00,Void,Woodworking w/ controls,MINOR,MASTERBRAND CABINETS,6401 NEW CUT RD,LOUISVILLE,40118-0000,146
397,C-1715-1001,APCDCONS,2010-12-29 00:00:00,2011-12-31 00:00:00,Void,Woodworking w/ controls,MINOR,MASTERBRAND CABINETS,6401 NEW CUT RD,LOUISVILLE,40118-0000,147
398,C-0923-1000,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,One (1) dry cleaning dryer,MINOR,HIGHLAND CLEANERS,2455 BARDSTOWN RD,LOUISVILLE,40205-0000,148
399,C-0189-1001,APCDCONS,2014-12-19 13:10:00,2015-12-31 00:00:00,Void,distillation column uncontrolled for 22 minutes,TITLE V,Rohm And Haas Chemicals LLC,4300 CAMP GROUND RD,LOUISVILLE,40216-0000,149
400,C-1568-1007,APCDCONS,2015-10-30 10:01:00,2016-10-31 00:00:00,Void,4 production lines,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,150
401,C-1216-1001,APCDCONS,2014-11-26 00:00:00,2015-11-30 00:00:00,Void,Request to coat non metal parts in U16 booths,TITLE V,BAE SYSTEMS,163 ROCHESTER DR,LOUISVILLE,40214-0000,503
402,C-1584-1003,APCDCONS,2015-06-01 00:00:00,2016-06-30 00:00:00,Void,Quaternary Amine Storage Tank,FEDOOP,BYK USA Inc. Louisville Facility,1335 S 13TH ST,LOUISVILLE,40210-0000,504
403,C-0115-1001,APCDCONS,,,Void,air ionization unit temp exempt,FEDOOP,Swift Pork Company,1200 STORY AVE,LOUISVILLE,40206-0000,505
404,C-1738-1000,APCDCONS,2010-10-31 00:00:00,2011-10-31 00:00:00,Void,Blasting and Painting,REGISTERED,JOE'S SANDBLASTING & PAINTING,5611 PENDLETON RD,LOUISVILLE,40272-0000,506
405,C-0103-1001,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Storage Tanks,FEDOOPSE,"Kelley Technical Coatings, Inc.",1401 S 15TH ST,LOUISVILLE,40210-0000,507
406,C-0103-1002,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Label machines,FEDOOPSE,"Kelley Technical Coatings, Inc.",1401 S 15TH ST,LOUISVILLE,40210-0000,508
407,C-0852-1000,APCDCONS,2011-02-22 00:00:00,2012-02-29 00:00:00,Void,Custom-made ground water remediation system,TITLE V,University of Louisville,1800 ARTHUR ST,LOUISVILLE,40208-0000,509
408,C-0852-1001,APCDCONS,2011-09-30 00:00:00,2012-09-30 00:00:00,Void,One (1) natural gas boielr,TITLE V,University of Louisville,1800 ARTHUR ST,LOUISVILLE,40208-0000,510
409,C-0852-1002,APCDCONS,2013-04-24 00:00:00,2014-04-30 00:00:00,Void,One (1) Theatre art spray booth,TITLE V,University of Louisville,1800 ARTHUR ST,LOUISVILLE,40208-0000,511
410,C-1003-1001,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Void,One (1) atomizing waste oil furnace,FEDOOPSE,"TT of PLANTSIDE, INC (Louisville Collision Center)",2000 PLANTSIDE DR,JEFFERSONTOWN,40299-0000,512
411,C-0060-1032,APCDCONS,2015-05-08 00:00:00,2016-05-31 00:00:00,Open,Clinker Cooler (E-97) modification,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,513
412,C-0060-1035,APCDCONS,2007-06-30 00:00:00,2008-06-30 00:00:00,Open,4 Sand Screens & 3 Belt Coneyors,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,514
413,C-0060-1036,APCDCONS,2009-03-31 00:00:00,2010-03-31 00:00:00,Open,Selective Non-Catalytic Reduction,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,515
414,C-0060-1039,APCDCONS,2014-06-19 00:00:00,2017-12-30 00:00:00,Open,"Sand, Flyash and Bottom ash conveyance",TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,516
415,C-0060-1040,APCDCONS,2009-02-28 00:00:00,2011-02-28 00:00:00,Open,Two (2) baghouses,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,517
416,C-0060-1041,APCDCONS,2008-02-15 00:00:00,2009-02-28 00:00:00,Open,Two (2) baghouses,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,518
417,C-0060-1048,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) clinker cooler & drag conveyor,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,519
418,C-0060-1049,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) bag collector,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,520
419,C-0060-1050,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) rotary kiln,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,521
420,C-0060-1052,APCDCONS,2018-06-01 00:00:00,2019-06-30 00:00:00,Open,New Separator,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,522
421,C-0537-1000,APCDCONS,2012-02-17 00:00:00,2013-02-28 00:00:00,Void,New line for dough mixing,MINOR,RALCORP FROZEN BAKERY PRODUCTS,12650 WESTPORT RD,LOUISVILLE,40245-0000,523
422,C-0225-1000,APCDCONS,2007-04-30 00:00:00,2008-04-30 00:00:00,Void,"Storage Tank, Gasoline Terminal",FEDOOP,Citgo Petroleum Corporation - Louisville Terminal,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,524
423,C-0053-1000,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Void,Two NG boilers,MINOR,THE COURIER JOURNAL CO.,525 W BROADWAY,LOUISVILLE,40202-0000,554
424,C-0225-1001,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Void,"Storage Tank, Gasoline Terminal",FEDOOP,Citgo Petroleum Corporation - Louisville Terminal,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,525
425,C-0225-1002,APCDCONS,2003-09-30 00:00:00,2004-09-30 00:00:00,Void,"Storage Tank, Gasoline Terminal",FEDOOP,Citgo Petroleum Corporation - Louisville Terminal,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,526
426,C-0225-1003,APCDCONS,2006-04-30 00:00:00,2007-04-30 00:00:00,Void,"Storage Tank, Gasoline Terminal",FEDOOP,Citgo Petroleum Corporation - Louisville Terminal,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,527
427,C-0225-1004,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,"Storge Tank, Gasoline Terminal",FEDOOP,Citgo Petroleum Corporation - Louisville Terminal,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,528
428,C-1788-1000,APCDCONS,,,Void,"Generators, Boilers, Cooling Towers",MINOR,NORTON DOWNTOWN CAMPUS,231 E CHESTNUT ST,LOUISVILLE,40202-0000,529
429,C-1052-1000,APCDCONS,2009-10-01 00:00:00,2010-10-31 00:00:00,Void,Spray Paint Booth,MINOR,ABB Inc. Louisville Service Center,240 PRODUCTION CT,JEFFERSONTOWN,40299-0000,530
430,C-0220-1003,APCDCONS,2012-06-29 00:00:00,2013-06-30 00:00:00,Void,"Carbon Adsorber, Gasoline Terminal",FEDOOP,"Thorntons, Inc.",7800 CANE RUN RD,LOUISVILLE,40258-0000,531
431,C-1312-1000,APCDCONS,2014-07-31 00:00:00,2015-07-31 00:00:00,Void,machinery for recycling shingles,FEDOOPSE,INNOVATIVE CRUSHING & AGGREGAT,2412 MILLERS LN,LOUISVILLE,40216-0000,532
432,C-1264-1009,APCDCONS,2008-11-30 00:00:00,2009-11-30 00:00:00,Void,Plant A & B Dryer/Calciner,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,401
433,C-1354-1000,APCDCONS,2008-07-31 00:00:00,2009-07-31 00:00:00,Void,lithography press,FEDOOPSE,PAPERCONE CORP.,3200 FERN VALLEY RD,LOUISVILLE,40213-0000,533
434,C-0870-1015,APCDCONS,,,Void,Central Vac & Ultrasonic cleaner,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,534
435,C-0086-1001,APCDCONS,2002-07-12 00:00:00,2003-07-31 00:00:00,Void,Tanks,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,535
436,C-0086-1004,APCDCONS,2008-06-12 00:00:00,2009-06-30 00:00:00,Void,600-gallon portable vessel,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,536
437,C-0086-1005,APCDCONS,2015-02-28 14:48:00,2016-02-29 14:48:00,Void,Metal salt blending operation,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,537
438,C-0776-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Powder paint operation,FEDOOP,"ZOELLER PUMP COMPANY, LLC",3649 CANE RUN RD,LOUISVILLE,40211-0000,538
439,C-1621-1000,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Painting Operation,MINOR,CORNERSTONE SIGN & DECAL INC,11900 CARRIER CT,JEFFERSONTOWN,40299-0000,539
440,C-0552-1000,APCDCONS,2009-10-12 00:00:00,2010-10-31 00:00:00,Void,One (1) screen printing press,MINOR,PRINT-TEX U.S.A.,11198 AMPERE CT,JEFFERSONTOWN,40299-0000,540
441,C-1333-1000,APCDCONS,2014-03-05 00:00:00,2015-03-31 00:00:00,Void,steam production,TITLE V,"Recast Energy Louisville, LLC",4014 BELLS LN,LOUISVILLE,40211-0000,541
442,C-1798-1000,APCDCONS,,,Void,Auto body shop,MINOR,CF & C BODY SHOP LLC,2105 DIXIE HWY,LOUISVILLE,40210-0000,542
443,C-1374-1000,APCDCONS,2009-01-19 00:00:00,2010-01-31 00:00:00,Void,"railcar storage, loading & unloading source",REGISTERED,TRANSFLO - LOUISVILLE TERMINAL,7550 GRADE LN,LOUISVILLE,40219-0000,543
444,C-1847-1001,APCDCONS,2015-02-23 00:00:00,2016-02-29 00:00:00,Void,Roll forming Operations,FEDOOP,"Koroseal Interior Products, LLC",7929 NATIONAL TPKE,LOUISVILLE,40214-0000,544
445,C-0015-1001,APCDCONS,2015-07-23 13:51:00,2016-07-31 00:00:00,Void,LAMINATOR #14 MOD/CTO,TITLE V,"LLFlex, LLC",1225 W BURNETT AVE,LOUISVILLE,40210-0000,545
446,C-0870-1005,APCDCONS,,,Void,Solvent use for testing Metallic Powder Coating,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,546
447,C-0086-1000,APCDCONS,2001-11-16 00:00:00,2002-10-31 00:00:00,Void,Weigh-up Station,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,547
448,C-0086-1002,APCDCONS,2006-06-30 00:00:00,2007-06-30 00:00:00,Void,Grinding Mills - Baghouse,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,548
449,C-1411-1000,APCDCONS,,,Void,"5 presses and 3 dryers, DM# 38882",MINOR,JUSTIN GRAPHICS,4313 CRITTENDEN DR,LOUISVILLE,40209-0000,549
450,C-0149-1002,APCDCONS,2015-06-08 11:34:00,2016-06-30 00:00:00,Open,Revise construction 365-06-C,FEDOOP,Metropolitan Sewer District,4522 ALGONQUIN PKY,LOUISVILLE,40211-0000,550
451,C-1312-1001,APCDCONS,2016-06-02 00:00:00,2017-06-30 00:00:00,Void,Red Screen,FEDOOPSE,INNOVATIVE CRUSHING & AGGREGAT,2412 MILLERS LN,LOUISVILLE,40216-0000,551
452,C-1440-1003,APCDCONS,2015-09-23 00:00:00,2016-09-30 00:00:00,Open,"Sorters, Roasters, Blanchers",FEDOOPSE,Algood Food Company,7401 TRADE PORT DR,LOUISVILLE,40258-0000,552
453,C-0028-1003,APCDCONS,2016-05-25 14:37:00,2017-05-31 00:00:00,Open,EU U1 Formaldehyde Prod. - Silver Proc.,TITLE V,"Hexion, Inc.",6200 CAMP GROUND RD,LOUISVILLE,40216-0000,553
454,C-0082-1032,APCDCONS,2017-02-13 17:44:00,2018-02-28 00:00:00,Void,CMP Mixer w Hopper,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,452
455,C-1264-1010,APCDCONS,,,Void,Dust Collector,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,402
456,C-0060-1001,APCDCONS,2011-01-05 00:00:00,2012-01-31 00:00:00,Open,Baghouse,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,403
457,C-1556-1002,APCDCONS,2005-10-15 00:00:00,2006-10-31 00:00:00,Void,"wet blending, mixing and packaging process",MINOR,BLUEGRASS PACKAGING INDUSTRIES,3651 COLLINS LN,LOUISVILLE,40245-0000,404
458,C-1404-1001,APCDCONS,2015-10-26 15:59:00,2016-10-31 00:00:00,Void,Powder coating system and 2 laser cutters,FEDOOPSE,"FABRICATED METALS, LLC",6300 KENJOY DR,LOUISVILLE,40214-0000,405
459,C-0079-1000,APCDCONS,2006-03-10 00:00:00,2007-03-31 00:00:00,Void,VAC-U-MAX Cleaning Unit,FEDOOPSE,General Shale Brick Inc.,209 SOUTH PARK RD,LOUISVILLE,40118-0000,406
460,C-0740-1000,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Void,Ethanol Transfer,FEDOOPSE,"FRONTIER LOGISTICAL SERVICES, LLC",3601 RALPH AVE,LOUISVILLE,40211-0000,407
461,C-1264-1002,APCDCONS,2005-09-30 00:00:00,2006-09-30 00:00:00,Void,Ribbon Blender,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,408
462,C-1264-1004,APCDCONS,2007-06-15 00:00:00,2008-06-30 00:00:00,Void,2 Dust Collectors for silos,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,409
463,C-1264-1015,APCDCONS,2016-08-04 16:49:00,2017-08-31 00:00:00,Void,EU U-013 EP E-013,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,453
464,C-1317-1000,APCDCONS,2011-12-02 00:00:00,2012-12-31 00:00:00,Void,baghouse,MINOR,"ATLAS MACHINE & SUPPLY, INC.",7000 GLOBAL DR,LOUISVILLE,40258-0000,410
465,C-0330-1001,APCDCONS,,,Void,"drying, painting, welding",MINOR,KENTUCKY ASSOCIATION OF ELECTR,4515 BISHOP LN,WATTERSON PARK,40218-0000,555
466,C-0500-1000,APCDCONS,2004-02-28 00:00:00,2005-02-28 00:00:00,Void,Two wet scrubbers,MINOR,SUN OPTA FOOD INGREDIENTS,1401 LOCUST ST,LOUISVILLE,40206-0000,556
467,C-0062-1000,APCDCONS,,,Void,2 Natural Gas 174 MMBtu/hr Boilers,TITLE V,DUPONT,4200 CAMP GROUND RD,LOUISVILLE,40216-0000,557
468,C-0127-1001,APCDCONS,,,Void,Three Temp DSI Systems,TITLE V,LG&E Mill Creek Station,14660 DIXIE HWY,LOUISVILLE,40272-0000,558
469,C-1572-1000,APCDCONS,,,Void,two paint booths with dryers,REGISTERED,"SAM SWOPE AUTO GROUP, LLC",9125 GALENE DR,JEFFERSONTOWN,40299-0000,559
470,C-0127-1002,APCDCONS,,,Void,De dusting system for gypsum pelletizing,TITLE V,LG&E Mill Creek Station,14660 DIXIE HWY,LOUISVILLE,40272-0000,560
471,C-1495-1000,APCDCONS,2015-11-18 11:18:00,2016-11-30 00:00:00,Void,Dryer Replacement,FEDOOPSE,"G&K SERVICES, INC.",1200 MAPLE ST,LOUISVILLE,40210-0000,561
472,C-0579-1000,APCDCONS,2013-04-02 00:00:00,2014-04-30 00:00:00,Void,Central dust collector,FEDOOPSE,"ADVANCE READY MIX CONCRETE, IN",820 E WATER ST,LOUISVILLE,40206-0000,562
473,C-0532-1000,APCDCONS,2017-04-18 15:36:00,2018-04-30 15:36:00,Open,Thermal oxidizer (C-4),TITLE V,Waste Management of KY (Outer Loop R&DF),2673 OUTER LOOP,LOUISVILLE,40219-0000,563
474,C-0028-1004,APCDCONS,,,Open,EU U3 C7 LRU Cat Ox Change,TITLE V,"Hexion, Inc.",6200 CAMP GROUND RD,LOUISVILLE,40216-0000,564
475,C-0103-1000,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Paint manufacturing operation,FEDOOPSE,"Kelley Technical Coatings, Inc.",1401 S 15TH ST,LOUISVILLE,40210-0000,565
476,C-0808-1001,APCDCONS,2004-09-30 00:00:00,2005-09-30 00:00:00,Void,Cyclones & wet scrubber,FEDOOP,D. D. Williamson & Company,1901 PAYNE ST,LOUISVILLE,40206-0000,566
477,C-0808-1002,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Void,Reactor,FEDOOP,D. D. Williamson & Company,1901 PAYNE ST,LOUISVILLE,40206-0000,567
478,C-0808-1003,APCDCONS,2005-11-30 00:00:00,2006-11-30 00:00:00,Void,Continuous cooker,FEDOOP,D. D. Williamson & Company,1901 PAYNE ST,LOUISVILLE,40206-0000,568
479,C-1294-1000,APCDCONS,2010-12-01 00:00:00,2011-12-31 00:00:00,Open,Baghouse,FEDOOP,"Arkema, Inc.",4350 CAMP GROUND RD,LOUISVILLE,40216-0000,569
480,C-1294-1001,APCDCONS,2014-03-06 00:00:00,2015-03-31 00:00:00,Open,Sheet Extrusion Lines,FEDOOP,"Arkema, Inc.",4350 CAMP GROUND RD,LOUISVILLE,40216-0000,570
481,C-1904-1000,APCDCONS,2016-03-01 00:00:00,2017-03-31 00:00:00,Void,Auto lift mfr,FEDOOPSE,"Challenger Lifts, Inc.",2311 SOUTH PARK RD,SOUTH PARK VIEW,40219-0000,571
482,C-0060-1053,APCDCONS,2016-03-15 08:14:00,2017-03-31 00:00:00,Open,Improvements for U-24,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,572
483,C-1610-1001,APCDCONS,,,Void,New mixer,FEDOOP,Keebler Company,2287 RALPH AVE,SHIVELY,40216-0000,573
484,C-0042-1001,APCDCONS,,,Void,102-S34 modification,TITLE V,Clariant Corporation - South Plant,4900 CRITTENDEN DR,LOUISVILLE,40209-0000,574
485,C-1657-1000,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Void,Scrap processing equipment,MINOR,KINDER MORGAN,2200 METAL LN,LOUISVILLE,40206-0000,575
486,C-1657-1001,APCDCONS,2011-06-15 00:00:00,2012-06-30 00:00:00,Void,Crane,MINOR,KINDER MORGAN,2200 METAL LN,LOUISVILLE,40206-0000,576
487,C-1664-1000,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Mixing tanks,MINOR,"RUSSTECH ADMIXTURES, INC.",6200 CANE RUN RD,LOUISVILLE,40258-0000,577
488,C-1664-1001,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Storage tanks,MINOR,"RUSSTECH ADMIXTURES, INC.",6200 CANE RUN RD,LOUISVILLE,40258-0000,578
489,C-1616-1000,APCDCONS,,,Void,"Silo, Dust Collector",MINOR,HERITAGE PLASTICS,6700 ENTERPRISE DR,LOUISVILLE,40214-0000,579
490,C-0870-1003,APCDCONS,,,Void,2 emergency generators,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,580
491,C-1553-1034,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,3 baghouses for rigid finishing line,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,581
492,C-0127-1000,APCDCONS,2014-04-24 00:00:00,2015-04-30 00:00:00,Void,Control Modi. for EGUs,TITLE V,LG&E Mill Creek Station,14660 DIXIE HWY,LOUISVILLE,40272-0000,582
493,C-0036-1005,APCDCONS,2015-11-18 00:00:00,,Void,201-W11 new product,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,454
494,C-0438-1000,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,one NG boiler,MINOR,"Dawn Food Products, Inc.",6303 KENJOY DR,LOUISVILLE,40214-0000,411
495,C-0617-1000,APCDCONS,2009-04-22 00:00:00,2010-04-30 00:00:00,Void,lithography press,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,583
496,C-0617-1001,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Void,emission control device,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,584
497,C-0617-1002,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Void,lithography press,FEDOOPSE,"GATEWAY PRESS, INC.",4500 ROBARDS LN,WATTERSON PARK,40218-0000,585
498,C-0186-1001,APCDCONS,,,Void,ULTRASONIC CLEANER,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,586
499,C-1568-1009,APCDCONS,2017-02-27 10:00:00,2018-02-28 00:00:00,Void,various additional pieces of equipment,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,587
500,C-0036-1007,APCDCONS,,,Void,Add product to 203-W24,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,588
501,C-1714-1001,APCDCONS,2009-09-30 00:00:00,2010-09-30 00:00:00,Void,Combustion Control Device,MINOR,"ECO POWER SOLUTIONS, INC.",6101 STRAWBERRY LN,LOUISVILLE,40214-0000,589
502,C-1381-1000,APCDCONS,2005-02-28 00:00:00,2006-02-28 00:00:00,Void,move paint booth,FEDOOP,"SPORTPAINT, INC.",7905 NATIONAL TPKE,LOUISVILLE,40214-0000,590
503,C-1381-1001,APCDCONS,2008-07-30 00:00:00,2009-07-30 00:00:00,Void,move 4 paint booths,FEDOOP,"SPORTPAINT, INC.",7905 NATIONAL TPKE,LOUISVILLE,40214-0000,591
504,C-1749-1001,APCDCONS,2011-02-21 00:00:00,2012-02-29 00:00:00,Void,Flexographic Press,MINOR,INFINIUM PRINTING,7625 NATIONAL TPKE,LOUISVILLE,40214-0000,592
505,C-0322-1000,APCDCONS,2005-10-31 00:00:00,2006-10-31 00:00:00,Void,Two coating lines,FEDOOP,"Component Finishing Unlimited, Inc.",3138 DEL PARK TER,LOUISVILLE,40211-0000,593
506,C-1067-1000,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Void,Paint Booths,MINOR,"SMI Collision, Inc.",11400 WESTPORT RD,LOUISVILLE,40241-0000,594
507,C-0741-1000,APCDCONS,2010-08-24 00:00:00,2011-08-31 00:00:00,Void,"Gasoline Terminal, two (2) vacuum trucks",TITLE V,MARATHON PETROLEUM COMPANY LLC,4510 ALGONQUIN PKY,LOUISVILLE,40211-0000,595
508,C-0741-1001,APCDCONS,2010-08-24 00:00:00,2011-08-31 00:00:00,Void,"Gesoline Terminal, FRAC Tanks",TITLE V,MARATHON PETROLEUM COMPANY LLC,4510 ALGONQUIN PKY,LOUISVILLE,40211-0000,596
509,C-1142-1000,APCDCONS,2008-04-23 00:00:00,2009-04-30 00:00:00,Void,Reactor Vessel,MINOR,"CREOSALUS, INC",5609 FERN VALLEY RD,LOUISVILLE,40228-0000,597
510,C-0246-1000,APCDCONS,2001-10-12 00:00:00,2002-10-31 00:00:00,Void,Storage Tanks,FEDOOPSE,"NEXEO SOLUTIONS, LLC",4185 ALGONQUIN PKY,LOUISVILLE,40211-0000,598
511,C-0246-1001,APCDCONS,2010-01-31 00:00:00,2011-01-31 00:00:00,Void,Storage Tanks,FEDOOPSE,"NEXEO SOLUTIONS, LLC",4185 ALGONQUIN PKY,LOUISVILLE,40211-0000,599
512,C-0838-1000,APCDCONS,2013-12-11 00:00:00,2014-12-31 00:00:00,Void,waste collector unit,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,600
513,C-0838-1001,APCDCONS,2013-10-16 00:00:00,2014-10-31 00:00:00,Void,printer press,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,601
514,C-0838-1002,APCDCONS,2012-06-13 00:00:00,2013-06-30 00:00:00,Void,printer,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,602
515,C-0838-1003,APCDCONS,2010-02-24 00:00:00,2011-02-28 00:00:00,Void,Printing press,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,603
516,C-0838-1004,APCDCONS,2009-01-31 00:00:00,2010-01-31 00:00:00,Void,Paper corrugator,FEDOOP,INTERNATIONAL PAPER COMPANY,4400 PROGRESS BLVD,LOUISVILLE,40218-0000,604
517,C-0244-1000,APCDCONS,,,Void,Emergency generator,TITLE V,BROWN-FORMAN CORPORATION,2921 DIXIE HWY,SHIVELY,40216-0000,656
518,C-0082-1028,APCDCONS,2011-12-06 00:00:00,2012-12-31 00:00:00,Void,Reactor,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,657
519,C-0082-1029,APCDCONS,2012-10-12 00:00:00,2013-10-31 00:00:00,Void,Emergency Generator,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,658
520,C-0226-1001,APCDCONS,2011-02-11 00:00:00,2012-02-29 00:00:00,Void,"Abrasive cleaning, sanding, grinding metal alloys",FEDOOP,DAFCO INC.,6761 CANE RUN RD,LOUISVILLE,40258-0000,659
521,C-1061-1000,APCDCONS,2001-05-17 00:00:00,2002-05-30 00:00:00,Void,Three waste-oil furnaces,FEDOOPSE,BILL COLLINS FORD,4220 BARDSTOWN RD,LOUISVILLE,40218-0000,660
522,C-1061-1001,APCDCONS,2002-06-27 00:00:00,2003-06-30 00:00:00,Void,parts washers,FEDOOPSE,BILL COLLINS FORD,4220 BARDSTOWN RD,LOUISVILLE,40218-0000,661
523,C-1465-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,conveyor system,MINOR,RIVER METALS RECYCLING LLC,2114 METAL LN,LOUISVILLE,40206-0000,662
524,C-0290-1000,APCDCONS,2004-11-30 00:00:00,2005-11-30 00:00:00,Void,HMA plant,FEDOOP,Louisville Paving Co Avoca Asphalt Plant,12901 AVOCA RD,LOUISVILLE,40223-0000,663
525,C-0290-1001,APCDCONS,2004-11-30 00:00:00,2005-11-30 00:00:00,Void,"baghouse, HMA",FEDOOP,Louisville Paving Co Avoca Asphalt Plant,12901 AVOCA RD,LOUISVILLE,40223-0000,664
526,C-0290-1002,APCDCONS,2006-08-31 00:00:00,2007-08-31 00:00:00,Void,Hot oil heater,FEDOOP,Louisville Paving Co Avoca Asphalt Plant,12901 AVOCA RD,LOUISVILLE,40223-0000,665
