Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,18,24385.944444,10910.722222,9410.6111111
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,13,40429.692308,15322.0,13317.230769
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,31,31537.903226,14097.645161,12367.322581
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,22,21340.181818,6337.0,4625.8181818
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,37,13201.783784,6401.2972973,4772.3243243
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",25,19862.04,8861.48,7518.16
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",33,12760.606061,6053.6060606,4144.4545455
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,15,20857.266667,12405.133333,6456.6666667
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,55,26495.654545,11523.018182,8638.6727273
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,46,19588.673913,6539.4782609,4579.6956522
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,14,20204.285714,7884.2142857,6206.0
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,24,13168.666667,5731.3333333,4060.5833333
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,11,30250.454545,11924.818182,10466.454545
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,32,14023.125,6247.40625,4920.59375
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,32,80859.625,42371.625,31136.96875
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,17,33944.764706,14188.235294,11334.294118
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,119,40779.361345,14675.336134,12093.159664
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42,22530.0,7483.6904762,5688.6904762
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",885,PSYCHOSES,38,26225.421053,9309.3947368,7001.7105263
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,14,72778.928571,32110.285714,30115.428571
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",69,1130666.0725,235636.0,200516.71014
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",38,707686.47368,155444.86842,122480.34211
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",12,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",38,193050.68421,34688.289474,28065.842105
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",13,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",12,158174.08333,25150.666667,20020.916667
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",16,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,24,181967.04167,66811.791667,46879.875
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",18,CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL AND OTHER IMMUNOTHERAPIES,25,1168417.76,235876.12,212332.88
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",20,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,20,362892.85,102093.5,76584.8
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",23,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,50,206291.18,47998.54,38585.36
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,94,195901.34043,41056.680851,30799.414894
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",26,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,48,147143.35417,27726.5625,21794.166667
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",27,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,65,83906.584615,21722.184615,17605.415385
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",33,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,16,60814.8125,15532.0625,11990.125
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",38,EXTRACRANIAL PROCEDURES WITH CC,13,97367.307692,25345.307692,10401.461538
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",39,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,17,66547.294118,10889.882353,8778.8823529
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",54,NERVOUS SYSTEM NEOPLASMS WITH MCC,22,54646.636364,13616.727273,10207.136364
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",56,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,25,91324.88,22152.16,15639.24
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",57,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,44,43907.022727,13752.659091,9165.3409091
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,105,85906.542857,21042.619048,14341.495238
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,103,54771.456311,11391.660194,7498.1553398
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,25,43963.88,8210.24,5515.52
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,19,44047.842105,11965.842105,6022.9473684
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,44,73330.136364,20538.159091,15025.159091
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,40,38669.2,11891.975,7760.775
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",74,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,28,53244.964286,12680.0,7777.2142857
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",82,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,30,130847.1,26960.7,17867.333333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",83,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,31,84732.548387,14404.0,10278.967742
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",84,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,13,54731.153846,9760.5384615,6574.9230769
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,25,68043.12,12927.96,9585.32
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,35,86784.571429,20754.8,15339.857143
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,25,50864.36,12625.76,8007.6
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,39,131840.89744,23824.692308,16485.692308
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,72,34756.611111,10774.069444,6844.5972222
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",103,HEADACHES WITHOUT MCC,12,45371.583333,11140.416667,6314.0833333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",141,MAJOR HEAD AND NECK PROCEDURES WITH CC,32,106245.1875,24330.59375,14474.4375
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,19,77593.842105,14744.210526,11892.315789
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",11,88228.181818,15868.454545,13610.090909
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",15,67702.266667,11677.066667,9225.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",163,MAJOR CHEST PROCEDURES WITH MCC,19,191436.94737,45028.105263,36809.631579
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",164,MAJOR CHEST PROCEDURES WITH CC,50,84623.44,23369.18,17510.1
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,18,73649.055556,16087.277778,13146.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,30,168277.53333,37897.666667,27604.033333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,21,55164.095238,17857.047619,11950.857143
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,28,60495.357143,16516.821429,11892.071429
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",176,PULMONARY EMBOLISM WITHOUT MCC,18,33825.111111,10349.611111,6751.8333333
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,292,66304.575342,22382.143836,15764.438356
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,34,44918.647059,15060.029412,9558.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,19,64319.052632,17614.263158,13416.894737
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",184,MAJOR CHEST TRAUMA WITH CC,12,54872.75,10910.916667,7532.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",186,PLEURAL EFFUSION WITH MCC,13,48004.076923,16411.0,11921.461538
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,93,67231.204301,15663.677419,9665.3225806
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,49,70131.244898,16548.44898,9168.6530612
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,28,42096.142857,11680.321429,7946.2142857
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,66,44465.681818,14392.560606,9372.3181818
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,25,30814.08,9737.28,6741.48
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",196,INTERSTITIAL LUNG DISEASE WITH MCC,27,92217.62963,21544.777778,14664.111111
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,12,84801.833333,14056.583333,6930.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,21,86149.666667,19287.571429,13106.52381
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,11,43127.727273,9703.7272727,7164.2727273
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,44,325260.11364,67595.977273,52117.454545
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,64,130230.4375,26663.671875,19985.140625
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",215,OTHER HEART ASSIST SYSTEM IMPLANT,20,457353.9,116366.65,90631.35
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,37,403789.67568,85157.702703,71127.675676
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,118,323590.10169,71572.584746,60668.228814
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,74,209163.37838,45999.837838,35739.5
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,15,229305.26667,51921.266667,40872.466667
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,14,130823.57143,39689.785714,26471.428571
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,18,308494.38889,74644.777778,54316.888889
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,77,214459.79221,48103.974026,37594.233766
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,63,162446.15873,36132.31746,25406.698413
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,15,203903.4,47559.0,38217.466667
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,11,110563.72727,27001.636364,20740.909091
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,40,148594.475,28504.35,21468.75
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,47,119164.85106,19084.595745,13339.744681
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,41,146915.7561,32422.95122,26096.804878
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,39,138330.30769,27968.0,20097.820513
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,29,194246.93103,54817.827586,50415.689655
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,178,141162.52247,41287.050562,39029.511236
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,17,300872.17647,65513.941176,52225.823529
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,47,174250.91489,38007.680851,30460.723404
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,40,266249.325,56627.275,45665.425
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,20,150163.75,32091.85,27363.1
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,23,192972.52174,37486.26087,30364.0
10033,University Of Alabama Hospital,Birmingham,619 South 19th Street,1,35233,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,128,96040.273438,25656.53125,23549.171875
