X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13258830.4468,4359666.4954,180,e33b2eff-98c4-4315-99ba-673ee064c94d,Minor (10-25%),Utility Misc Structure
-13258744.183,4359568.9853,181,28ba327e-4ddf-4bd2-8dc2-b3386029fb9f,Major (26-50%),Single Family Residence Single Story
-13258803.8762,4359617.1018,182,69901220-a5bf-4ac2-bcca-903abdf557ee,Major (26-50%),Single Family Residence Single Story
-13258828.343,4359612.3357,183,f3694705-ae85-4a6c-9614-b345503a39de,Major (26-50%),Single Family Residence Single Story
-13258803.4513,4359598.9891,184,ee6038ac-4011-43f9-b4ca-bb3045ef45f3,Major (26-50%),Single Family Residence Single Story
-13258738.9932,4359627.8696,185,edc1c3f4-cf1b-4d61-8f50-464d6dd4ce59,Affected (1-9%),Single Family Residence Single Story
-13235240.2916527,4363592.03991907,186,28002684-8148-48b6-b7f2-18801894393c,No Damage,Utility Misc Structure
-13258801.1653,4359588.4512,187,15816f4f-f965-454b-8a57-895c9af4a8bd,No Damage,Single Family Residence Multi Story
-13258800.252219,4359569.73595764,188,add0779d-c89c-43a6-90e9-111cd21df643,Major (26-50%),Single Family Residence Single Story
-13258800.4996,4359540.8636,189,184771a7-a9af-4c38-82ba-5d97504a63a2,Major (26-50%),Single Family Residence Single Story
-13258741.9681,4359599.5125,190,2717e7c7-367c-4e61-be49-231f1971936c,Major (26-50%),Single Family Residence Single Story
-13258821.619,4359522.2996,191,33bf2ba8-6534-4ed5-8c2f-3aab42c927e2,Minor (10-25%),Single Family Residence Single Story
-13258798.6502,4359491.5982,192,745894ca-7475-4ff9-9a56-da86937f3c62,Major (26-50%),Single Family Residence Single Story
-13258739.0431,4359542.7534,193,96a45e25-92a9-4fa1-919f-b50967a10e63,Major (26-50%),Single Family Residence Single Story
-13258814.9846,4359474.5376,194,68636e53-b431-4537-bddc-12f003c81fda,No Damage,Single Family Residence Single Story
-13258740.7255,4359678.564,195,35136eff-2e59-414e-b5e8-b3fe3a71d09a,No Damage,Single Family Residence Multi Story
-13258738.8637215,4359651.77766416,196,06c4d8a4-147c-45e2-8b03-78117de4c97d,No Damage,Single Family Residence Single Story
-13258702.2954244,4359668.63902946,197,2e4c8a5c-d894-412b-ae13-2dd87a621ddd,No Damage,Single Family Residence Multi Story
-13258708.6783262,4359646.77386012,198,607fcb26-8be0-4612-b0ae-40c767b7fc15,No Damage,Utility Misc Structure
-13258672.8529,4359669.5757,199,e35ae5ea-ed95-454f-9027-90a6e85e9a76,Affected (1-9%),Single Family Residence Single Story
-13258613.3299,4359671.9948,200,b2057f00-bc17-4e4c-aea3-da676094eab5,No Damage,Single Family Residence Single Story
-13258590.056,4359674.3483,201,d5af14b4-0173-43a4-a599-c82242395bf1,Affected (1-9%),Single Family Residence Single Story
-13258593.6936,4359609.7589,202,dabfe5e7-2117-468f-bbb1-94e6fa641b7d,No Damage,Single Family Residence Single Story
-13258666.6403,4359612.0797,203,d9808925-36af-4e26-af02-f3fcb43f9e4c,No Damage,Single Family Residence Single Story
-13258688.2846,4359595.4616,204,eec0e454-14df-4acf-8326-76229aef24da,No Damage,Single Family Residence Multi Story
-13258689.6963,4359563.2627,205,98db07ee-4c9b-4742-b078-b1fd101351b9,No Damage,Single Family Residence Single Story
-13258621.3586,4359611.6232,206,5689269c-35d5-44f6-b308-f3ffd4a60aba,No Damage,Single Family Residence Single Story
-13258643.08,4359615.0045,207,97869943-0f9a-45a7-8da5-89117b8dc109,No Damage,Single Family Residence Multi Story
-13258742.6996,4359815.0293,208,e837788a-4486-46b5-a448-c23888f3fbe5,No Damage,Single Family Residence Single Story
-13258696.9336,4359491.4189,209,4a24df63-251f-448b-a260-a6ac1e6b961a,Affected (1-9%),Single Family Residence Single Story
-13258669.335,4359490.2264,210,16468a85-8e4e-4c95-be66-3c719053a37a,Major (26-50%),Single Family Residence Single Story
-13258643.0627,4359491.0228,211,9fae6cee-b11c-488d-8653-40232681a7a4,Major (26-50%),Single Family Residence Single Story
-13258615.0008,4359493.9063,212,315db35a-5eaa-45cb-93ab-ea6f524dbd52,Major (26-50%),Single Family Residence Single Story
-13233394.2727,4364016.7693,213,e0f91578-c852-43f5-812e-1e8cba625e4e,No Damage,Single Family Residence Multi Story
-13232749.1436,4365024.109,214,3b06c932-44dd-45d3-8a8d-684439850ac8,No Damage,Single Family Residence Single Story
-13258592.2627,4359491.4904,215,e3d7ae9d-298f-4e6a-91cb-1a0e67cbed8c,Major (26-50%),Single Family Residence Single Story
-13257432.1737,4357803.639,216,dd123d4d-1167-4637-aec3-6d7b5f521890,No Damage,Single Family Residence Single Story
-13257433.6098,4357863.9414,217,34634476-ec39-4e87-8135-4ed564821785,Affected (1-9%),Single Family Residence Single Story
-13258538.0476,4359493.5525,218,ce0e3c23-edd5-489a-bd52-1a8909c4e34b,Major (26-50%),Single Family Residence Single Story
-13258510.9797,4359493.9398,219,0cf32a47-f932-4d0b-a5cd-e790fd03e06c,Affected (1-9%),Single Family Residence Single Story
-13258487.5363,4359491.3009,220,c660021d-7612-475a-b45a-b228e90a1464,Affected (1-9%),Single Family Residence Single Story
-13257354.5477442,4357748.62277499,221,6b07763a-66ad-4d6e-bcc5-32aef07e641d,Affected (1-9%),Single Family Residence Single Story
-13258458.8607,4359491.2804,222,064c2b86-8d2d-46a4-b343-abda17a44693,No Damage,Single Family Residence Single Story
-13258434.3349,4359493.3045,223,07f34da8-df00-4f10-bf1f-7be6f083af30,Affected (1-9%),Single Family Residence Single Story
-13258875.0741,4359483.9691,224,5b82213d-be08-4b8a-83d7-1f906846c4be,Minor (10-25%),Single Family Residence Single Story
-13258853.7238,4359476.9587,225,76c2189a-c0fc-4209-a03f-22ca8f5b78e7,Minor (10-25%),Utility Misc Structure
-13258861.2463,4359502.4846,226,52b50bcb-bc0f-40ae-80e8-56cc509d6c21,No Damage,Single Family Residence Single Story
-13258874.4614,4359526.1689,227,68cf94d6-28de-4ce8-8af9-f23ae1c3f1be,Affected (1-9%),Single Family Residence Single Story
-13258849.5941,4359532.2936,228,c5ac3093-7491-459c-b049-c115087544ac,No Damage,Utility Misc Structure
-13258870.2751,4359548.7643,229,cfe2e5d7-2841-482f-8b0c-f6b541a64e4b,Major (26-50%),Single Family Residence Single Story
-13258871.1171,4359569.1792,230,751900eb-b448-4062-bd18-83e02ad89218,Affected (1-9%),Single Family Residence Single Story
-13258858.0292,4359579.1691,231,221fb886-4669-4a0e-9517-981f6c552810,Affected (1-9%),Utility Misc Structure
-13258869.9247,4359594.3492,232,68e362b0-77b7-4e83-bb88-496ab5f44d5e,Major (26-50%),Single Family Residence Single Story
-13258870.2786,4359615.5991,233,2fd5735c-6883-4881-ab4c-5f75c4b22ce6,Major (26-50%),Single Family Residence Single Story
-13258871.8757,4359640.764,234,4866df27-07ee-4e60-b234-33830b13ed75,Major (26-50%),Single Family Residence Single Story
-13258854.4656,4359645.1524,235,8ba54a32-99b9-47ce-959c-563aaf9caabe,Major (26-50%),Single Family Residence Single Story
-13257681.640269,4357739.1602261,236,65ea4708-e028-4fc3-85e4-917a7ae88960,Affected (1-9%),Single Family Residence Single Story
-13258869.8127,4359663.1111,237,39b50331-8aa3-45ab-8023-b7a95c14bb43,Major (26-50%),Single Family Residence Single Story
-13257999.7454,4357176.3792,238,49eca6c3-5b91-4931-872e-c96565b020a7,No Damage,Single Family Residence Single Story
-13258868.6578,4359686.176,239,4457b4d9-f902-47ca-8eaa-5ae525c970a7,Major (26-50%),Single Family Residence Single Story
-13258943.8642,4359654.1222,240,f1588264-ba58-4f09-9042-48db656056b5,No Damage,Utility Misc Structure
-13257663.487,4357736.1986,241,0a90322e-5e37-4bb4-a201-817c160bf57b,Affected (1-9%),Single Family Residence Single Story
-13258924.2655,4359662.4757,242,79eee604-fd4e-4f6d-a23b-11a1b79f727d,No Damage,Single Family Residence Single Story
-13258930.8738,4359640.9582,243,b91efeeb-2ce9-42e1-b0d8-37ec3d7951ad,Affected (1-9%),Single Family Residence Single Story
-13258928.2976,4359618.0887,244,51d1dc21-36cf-44b1-9eee-ef323fe02136,Affected (1-9%),Single Family Residence Single Story
-13258930.2937,4359570.7198,245,eefa5b54-df7c-4a51-a671-956ca48b5256,No Damage,Single Family Residence Single Story
-13258925.1812477,4359524.73890285,246,2d2d0d84-fab7-4865-b89c-51505777098a,Major (26-50%),Single Family Residence Single Story
-13258939.242125,4359532.83061786,247,2c9b6873-26d9-4130-834e-2dc3702910cf,Major (26-50%),Utility Misc Structure
-13258925.8032,4359489.4103,248,305ad986-1756-408b-8f43-1ff5c1c82ed7,Major (26-50%),Single Family Residence Single Story
-13257600.5304,4358480.9381,249,e4d057dd-f82f-4bc2-b858-cce38ed9f516,Minor (10-25%),Single Family Residence Single Story
-13258975.1141,4359487.1164,250,a8031def-0258-411b-bc5e-902ddd5aa6fb,No Damage,Single Family Residence Single Story
-13257619.6071,4358426.1288,251,05ae73c7-2baf-4d03-975c-7c62769d6484,Affected (1-9%),Single Family Residence Single Story
-13258997.2051,4359489.4453,252,ad639c11-18ae-4eba-b840-bff8ac5c5f12,Minor (10-25%),Single Family Residence Single Story
-13231889.6384852,4364865.60021895,253,9b0457cc-13b8-4c14-ac6c-4f5e5c89845a,No Damage,Single Family Residence Single Story
-13231857.9455,4364835.077,254,780078bd-6226-4d16-a1db-070f1b985b5f,No Damage,Single Family Residence Single Story
-13232243.705531,4364985.76718567,255,7ecadd29-f576-4421-9285-8fd33786d6db,No Damage,Single Family Residence Multi Story
-13232177.3938,4364981.6134,256,71a628b0-fa9b-4364-81cc-1765c1cc8c54,No Damage,Utility Misc Structure
-13231940.8222612,4364809.95695714,257,76ad4167-c883-4699-9e93-11beae783ebe,No Damage,Single Family Residence Single Story
-13231959.2665428,4364830.60667609,258,38f34b6f-c2a4-4eab-9dbf-519dd8614257,No Damage,Utility Misc Structure
-13231981.8250833,4364857.33051661,259,6dfd643b-99db-4494-8e35-474210a1fa4b,No Damage,Single Family Residence Single Story
-13231962.303264,4364867.53237826,260,fd26fa01-9771-45db-96c1-e1b4ca87a1c8,No Damage,Single Family Residence Single Story
-13231991.708,4364929.1067,261,d1d5cef3-6a57-4671-80fb-936ed1d27097,No Damage,Single Family Residence Single Story
-13232067.0235846,4364965.48068577,262,50c54cf9-358d-4e9b-9546-b47e1a26f747,No Damage,Single Family Residence Multi Story
-13232050.8254478,4364949.63571427,263,864fab34-b315-41c5-ad44-18d37d40eb72,No Damage,Utility Misc Structure
-13232132.3636214,4364972.27474065,264,cafc8695-6017-4f7b-943e-e31b9cce5c75,No Damage,Single Family Residence Single Story
-13232126.6262685,4365005.10911477,265,3e548bd1-f3d2-4c84-bf4b-7bf48f66cacc,No Damage,Single Family Residence Single Story
-13256404.4161,4357782.8084,266,bb785960-1a2d-4247-96ac-8b14d8144e05,Minor (10-25%),Single Family Residence Single Story
-13227595.2943,4368408.359,267,85071e13-d844-4175-b12f-a5d8b67fba63,No Damage,Commercial Building Single Story
-13227535.225,4368432.1805,268,5d8c20f5-0ef3-40e8-9b15-9119b1f1ee8c,No Damage,Commercial Building Single Story
-13227517.9286,4368319.6003,269,f9070a6f-8655-420d-ab24-29f9a66a79f7,No Damage,Commercial Building Multi Story
-13227509.4738,4368399.9879,270,69dc0358-2321-4321-964d-54ac1c78943c,No Damage,Commercial Building Single Story
-13227625.4766,4368330.2059,271,df6d1e12-7cb5-42b8-b84d-39bf9c803ca0,No Damage,Infrastructure
-13230996.1307,4365360.7387,272,b131685f-dabd-4942-99cd-1643e03612bc,No Damage,Single Family Residence Single Story
-13230969.7034714,4365361.22486428,273,96519bd2-12bc-4fff-8e8a-ae740ff5e9a3,No Damage,Utility Misc Structure
-13230883.1521,4365380.531,274,2e6c271e-73c8-47ec-a70a-b6f1a516b73d,Affected (1-9%),Single Family Residence Single Story
-13230979.6016,4365443.6239,275,2d0737c6-ef1a-4850-9540-dffeef0ee498,Affected (1-9%),Single Family Residence Single Story
-13230897.7738,4365559.3938,276,7c2b9a66-f567-41ff-9a77-c515cbb744bc,No Damage,Single Family Residence Multi Story
-13230821.7991,4365486.4091,277,1a66b4b2-79f4-4766-9319-7045f1291a05,No Damage,Single Family Residence Single Story
-13230818.0715522,4365486.36358136,278,7545612f-5eab-440f-83c3-6ff2688e845a,No Damage,Utility Misc Structure
-13231047.1014,4365599.2118,279,ca95d12f-57b1-440c-a26e-c1c9de19e6f6,No Damage,Single Family Residence Multi Story
-13227479.0109,4368238.0158,280,74476ff9-adbc-47a1-b8da-77ae4c77dab6,No Damage,Commercial Building Single Story
-13227587.3971,4368255.226,281,348d75f0-2469-42b7-8764-ccfd2791b486,No Damage,Commercial Building Single Story
-13231038.3161953,4365404.84741427,282,c924c18b-43c4-4de6-9d1d-3398d5eb197b,Minor (10-25%),Single Family Residence Single Story
-13230934.6002,4365361.627,283,1cbee683-6515-4c80-8ec9-a4a751592dbc,Minor (10-25%),Single Family Residence Single Story
-13230908.5359,4365402.569,284,7b2f7989-d923-4fa3-84ed-0b078184ff70,No Damage,Utility Misc Structure
-13230990.2226783,4365527.55563815,285,c5fb62f6-773c-4fa6-b1bb-13e28837554f,No Damage,Single Family Residence Single Story
-13230948.1072187,4365523.7278714,286,a748e589-09f2-4435-abea-05d3e7e6df7f,No Damage,Single Family Residence Single Story
-13230791.0193,4365416.8626,287,cd6ae623-c229-4a36-9c19-d303fdfda6f4,No Damage,Single Family Residence Single Story
-13230988.2556761,4365571.4698671,288,c87c6599-75d9-4b23-a0dc-cda24e664c73,No Damage,Single Family Residence Multi Story
-13256360.7824,4357985.41,289,cce60685-e54b-452d-bd89-28e7d63df686,Minor (10-25%),Single Family Residence Single Story
-13258256.4411,4359261.2031,290,b30f7335-f228-4f8a-9b10-236b887279a6,Minor (10-25%),Single Family Residence Single Story
-13256093.2479,4357732.9271,291,ff5a22a2-84c8-4f9d-9593-18dba74b3bab,Affected (1-9%),Single Family Residence Single Story
-13258803.3854,4358087.7207,292,c737f6ca-c717-456c-8bf0-18c5802630d4,Affected (1-9%),Single Family Residence Single Story
-13255686.9919,4330619.0167,293,3167b819-831b-4af6-bf4c-dd7d0b199972,Minor (10-25%),Single Family Residence Single Story
-13256104.4201,4330282.201,294,eb4d4b18-e15e-47fb-a1e8-1b34c6b41fde,Minor (10-25%),Single Family Residence Single Story
-13255683.4143,4330589.4978,295,2b4f15af-fd18-4a3c-9170-3948c836d269,Minor (10-25%),Single Family Residence Single Story
-13256122.7799,4330343.4497,296,1c0d66a1-9c64-4493-b822-53695c46fcee,Major (26-50%),Single Family Residence Single Story
-13255685.5691,4330567.2896,297,7d1a73d5-9e71-4cf3-a4cc-5611cfbb0833,Major (26-50%),Single Family Residence Single Story
-13256132.3973,4330280.6523,298,b64ad546-a0fb-4745-904d-cb691d3d9f77,Minor (10-25%),Single Family Residence Single Story
-13255683.848,4330543.5409,299,aa7a5a79-3b25-4f94-a4d4-c60126e5a3ef,Major (26-50%),Single Family Residence Single Story
-13255682.2525,4330519.598,300,e89c72a6-1990-4ec0-9731-b6d638ea4117,Major (26-50%),Single Family Residence Single Story
-13256143.3328,4330340.3774,301,06b2fb63-26a6-4f9a-86e3-a2414978d13b,Major (26-50%),Single Family Residence Single Story
-13256189.8966,4330317.5149,302,f18a699a-4af1-4756-9c90-fdc738b8dd67,Major (26-50%),Single Family Residence Single Story
-13256192.3367,4330282.8314,303,57a1ed16-98c8-4715-9d3b-2338ceb16a34,Affected (1-9%),Single Family Residence Single Story
-13255684.5972,4330498.0473,304,f0e20f74-f5f1-42cd-81f8-57eeb5d66b65,Minor (10-25%),Single Family Residence Single Story
-13256184.5051,4330260.8262,305,ed5e0774-7b71-4509-9d15-13a3002bac89,Affected (1-9%),Single Family Residence Single Story
-13256168.3971,4330336.1001,306,ab0f599c-571f-4585-ae1f-e5220de8cdd6,Major (26-50%),Single Family Residence Single Story
-13255679.2142,4330473.2299,307,69ad9ed1-e34f-4b7f-8ec8-3bf2d778c445,Affected (1-9%),Single Family Residence Single Story
-13255676.9899,4330448.7583,308,facbe980-fcd9-4672-8fc5-f74c076887f2,Affected (1-9%),Single Family Residence Single Story
-13255655.8874,4330448.7381,309,1f70b95b-df02-4ca3-a6e9-f8924d46c001,Inaccessible,Utility Misc Structure
-13256084.8255,4330283.8098,310,98f2be33-236a-4ab9-8546-4a597b9d00ec,Affected (1-9%),Single Family Residence Single Story
-13255558.7305,4330621.0183,311,87a9e2bd-0734-4087-bd24-a7155faf8764,Affected (1-9%),Single Family Residence Single Story
-13255562.9793,4330592.0522,312,1823f431-b5d7-4e42-bafa-b2acec729d68,Minor (10-25%),Single Family Residence Single Story
-13255562.2563,4330568.9331,313,d14a79e7-5efd-49ae-9b57-28fe347f7d66,Minor (10-25%),Single Family Residence Single Story
-13255559.7493,4330546.9531,314,ae049b96-78f8-40ba-b108-f4f252abae07,Affected (1-9%),Single Family Residence Single Story
-13255927.0773,4330347.9824,315,11790dee-6122-4937-8af9-15bfa0e55667,Affected (1-9%),Single Family Residence Single Story
-13255562.3996,4330525.0539,316,f371ca74-61d2-44c4-b329-e4bc113ea1e7,Minor (10-25%),Single Family Residence Single Story
-13255928.7436,4330367.8718,317,c9e89b1a-ac8a-4e1c-8925-a34abf255135,Minor (10-25%),Single Family Residence Single Story
-13255932.3218,4330395.5771,318,5e3732a8-4daf-41af-9567-07c02e3509ab,Affected (1-9%),Single Family Residence Single Story
-13255562.2088,4330502.2796,319,17f5126f-3a99-4466-9e3c-b53dedf2a462,Minor (10-25%),Single Family Residence Single Story
-13255559.8869,4330479.5908,320,e80f3a14-5697-41aa-b7fc-5fbc9f20ff7f,Affected (1-9%),Single Family Residence Single Story
-13255561.2499,4330457.0017,321,bfe5fbb5-79bf-472a-9a57-9c4dd924baf7,No Damage,Single Family Residence Single Story
-13255367.4612,4330376.2887,322,593ebd00-cb4b-4c5b-9941-438dbad9051d,Minor (10-25%),Single Family Residence Single Story
-13255369.005,4330401.8115,323,c76eeedd-6e7d-41ed-9ab8-b237a451603e,Minor (10-25%),Single Family Residence Single Story
-13255372.1953,4330353.9378857,324,d7034555-7c82-4523-af82-9dbc91201857,Major (26-50%),Single Family Residence Single Story
-13255366.7153,4330329.9962,325,96c90789-ef72-497e-9591-21ebb2b301ce,Minor (10-25%),Single Family Residence Single Story
-13255435.269,4330605.08,326,17f59f7e-04b8-4147-99ff-ea14b9b2b099,Minor (10-25%),Single Family Residence Single Story
-13255369.5069,4330304.0697,327,0ae9d8b4-d457-4c7d-b9f1-db6a2efb7b7d,No Damage,Single Family Residence Single Story
-13255366.2882,4330285.3734,328,ec88b841-5e04-4128-b7de-efb68ac94ac4,Affected (1-9%),Single Family Residence Single Story
-13233839.2743577,4364216.50549996,329,445d1439-0530-4522-bbca-14aba792cb7d,No Damage,Single Family Residence Single Story
-13233901.9815954,4364243.78571205,330,5fef8fc4-1301-425b-a0ee-910479095798,No Damage,Single Family Residence Single Story
-13233924.1444106,4364144.23920469,331,24021a8c-1079-4db2-aa6a-c3e307c7cdaa,No Damage,Single Family Residence Single Story
-13233875.6547309,4363991.36670238,332,e2ce875f-b551-496c-891e-3e25c8a21d63,Affected (1-9%),Single Family Residence Multi Story
-13233942.2089,4363841.5101,333,c9353174-937e-419a-a364-34c0cb2ea08b,No Damage,Single Family Residence Single Story
-13233949.320838,4363879.00029304,334,0f529f1f-22aa-49e3-b935-24f9f7f44538,No Damage,Single Family Residence Single Story
-13233961.7298522,4363860.9132522,335,37ccd0ea-c69c-420a-adeb-cf6c6d649ee8,No Damage,Utility Misc Structure
-13234130.2531836,4363890.10976896,336,0975484e-ceef-4583-afe1-072a4c30f66d,No Damage,Single Family Residence Multi Story
-13234132.7293428,4363914.55206435,337,52e4e696-9e1a-4808-ad46-d6a929b3c3e2,No Damage,Utility Misc Structure
-13234238.1011,4363867.268,338,f81d52d3-6840-489f-a28c-4008de2caeee,No Damage,Utility Misc Structure
-13234294.3766857,4363914.28245714,339,875ca8e4-f447-4b84-89b7-ff5b96ec7dc1,No Damage,Single Family Residence Single Story
-13234338.1018718,4363931.69469144,340,1e8779c0-f2ca-46e4-96b1-29e071b3b718,No Damage,Utility Misc Structure
-13232501.7090547,4364724.36727855,341,2d7e44a5-c5dc-4ee2-8516-205769f7bc9a,No Damage,Single Family Residence Single Story
-13232535.2566999,4364727.93961642,342,d38877cc-38fb-4f50-aee9-f29666fb159f,No Damage,Single Family Residence Single Story
-13233259.1294,4363837.3532,343,3a1d55e1-8ad2-4525-bb96-1c24b6b0fb88,No Damage,Utility Misc Structure
-13233438.8781,4363836.2604,344,a0abfbc3-c9e5-41f4-b844-e28eb615c1ad,No Damage,Single Family Residence Single Story
-13233544.3444099,4363905.9482,345,9e9d68dd-0b26-4105-a431-80388ba4acea,Inaccessible,Single Family Residence Single Story
-13233631.2416286,4363861.06694284,346,4d88ac70-ecbf-43aa-b28c-666f4e5999f6,No Damage,Single Family Residence Multi Story
-13233636.5635946,4363939.37223297,347,095b7dee-f4f9-4dac-b241-3c81925df227,No Damage,Single Family Residence Multi Story
-13233749.3746237,4364038.29760022,348,04215f61-7425-4797-a156-89369e68db28,No Damage,Single Family Residence Single Story
-13233774.148619,4364039.17424284,349,1b719c88-d9ad-4b72-a05e-b360d9b0f503,No Damage,Utility Misc Structure
-13233773.9334,4363862.2945,350,372544ed-263e-4f6b-a15b-ac9b58764230,No Damage,Mobile Home Single Wide
-13233766.498507,4363857.29825236,351,e2f776bd-2fcd-474f-ab5c-424dd209ee6f,No Damage,Mobile Home Single Wide
-13233748.7964096,4363867.81854518,352,1ca8a1a7-d266-4219-a73f-1184a68cecc7,No Damage,Mobile Home Single Wide
-13233778.1282,4363903.8115,353,f2534233-208a-4847-a194-b7e116f6de5b,No Damage,Mobile Home Single Wide
-13233779.4486215,4363837.02723521,354,5b7925b3-36e1-4f94-94f2-dd85af7868dc,No Damage,Single Family Residence Single Story
-13233880.5462,4363842.0441,355,4d4c45ff-1a06-47da-9b60-f55b9d5e8417,No Damage,Single Family Residence Single Story
-13233956.029969,4363936.35828323,356,32f5d212-0472-4cb1-b479-6b029292f353,No Damage,Utility Misc Structure
-13233936.8294786,4363956.19442142,357,f15fbeaf-7fce-4e94-bc8b-dc97766f8fc8,No Damage,Single Family Residence Single Story
-13233979.1723629,4363820.94231077,358,af15de68-2dc5-4ce4-9802-9c438ee4e29f,No Damage,Single Family Residence Single Story
-13233992.826,4363836.8453,359,4c8c6604-f7cf-49d2-8952-314006421f45,No Damage,Single Family Residence Single Story
-13234045.3781,4363844.80487855,360,475de2ff-06f7-4d05-a02f-1f125809750d,No Damage,Single Family Residence Single Story
-13234052.8824335,4363818.28787621,361,b6b5bb57-b58f-4ffe-ae9d-4929b597d5b8,No Damage,Utility Misc Structure
-13234161.5524,4363784.3929,362,750d9237-fb5a-4a40-ab3a-38f4a6688cfc,No Damage,Utility Misc Structure
-13234232.417167,4363762.62557608,363,9150e9e8-2fbc-4629-8408-3edbc4e5db0e,No Damage,Single Family Residence Single Story
-13232676.4567,4364551.1666,364,0a91d735-42ba-4ba7-b008-db5949c551ae,No Damage,Single Family Residence Multi Story
-13232665.7415857,4364602.37859269,365,1e389225-2508-497f-a09e-0956f9743687,No Damage,Utility Misc Structure
-13233290.6475666,4363844.45090952,366,49c58558-c738-482e-aa59-094433f9a57d,No Damage,Single Family Residence Multi Story
-13233559.2621,4363846.5542,367,1560eb16-4b42-46c0-a0a3-2038d0c9d852,No Damage,Single Family Residence Single Story
-13233695.1957904,4363873.93520218,368,5a7299ed-00c1-4f0a-a739-0a08a50b40dc,No Damage,Single Family Residence Multi Story
-13233683.7883621,4363937.92088571,369,52eeab18-6929-45bf-8cf3-4b1b8872f19e,No Damage,Single Family Residence Multi Story
-13233807.1671,4364096.2192,370,cbe8c225-1cb2-457a-b26c-7339b209fe7e,No Damage,Utility Misc Structure
-13233794.3124,4363891.5515,371,a2ca8260-84c2-40f0-865f-738b79fc52db,No Damage,Mixed Commercial/Residential
-13233794.7442643,4363930.66639766,372,e5e80ea0-96fc-43ea-9e65-4a05c41ed1e9,No Damage,Utility Misc Structure
-13233796.1243119,4363868.53211427,373,6e13aea9-ba3a-4bb3-a1bd-94f33a88c1a9,No Damage,Single Family Residence Single Story
-13233812.8545,4363866.1624,374,a8acce67-8eca-4100-b0c8-0cf1fa94c0e6,No Damage,Mobile Home Single Wide
-13255433.4827,4330572.9514,375,0f939c2c-bfac-405a-837f-14b2fda71c79,Minor (10-25%),Single Family Residence Single Story
-13255261.7409,4330552.3027,376,ec9838e3-bf20-4426-b85d-fec2a2778a3a,No Damage,Single Family Residence Single Story
-13255436.6725,4330551.7651,377,d663bcfb-6cfb-4c82-862d-8aefc5442b05,Major (26-50%),Single Family Residence Single Story
-13255282.3884148,4330442.7024143,378,14655265-545e-41fa-b57a-80831dde25f8,Affected (1-9%),Single Family Residence Single Story
-13255254.6545,4330584.4258,379,969dd676-79d4-47d4-8083-ac0e7ab9eabb,Minor (10-25%),Single Family Residence Single Story
-13255274.9380356,4330495.00382088,381,d61763cb-6b26-4a4f-84eb-f3c0a46d3c9f,Minor (10-25%),Single Family Residence Single Story
-13255277.0971,4330522.8666,382,2951a3d7-61b7-4c9e-b3f0-c3347dfc6c45,Minor (10-25%),Single Family Residence Single Story
-13234747.6193,4363144.5682,383,44794996-e023-475e-95bf-070aef7e93eb,No Damage,Single Family Residence Single Story
-13231184.9211764,4365635.82878469,384,9aba435d-127c-4ba1-b035-9ec8b55cd13b,Affected (1-9%),Utility Misc Structure
-13231025.5460237,4365213.2412522,385,11e2b94d-6200-4486-bee7-9cbbda6278b2,No Damage,Single Family Residence Multi Story
-13231001.5246071,4365229.24858564,386,2d7fb6f0-65cf-4fb6-97fa-b5ae3356e21d,Affected (1-9%),Utility Misc Structure
-13230892.0100618,4365111.9948085,387,046edf4b-07cf-4cdd-8e3e-bb66d7872890,No Damage,Single Family Residence Multi Story
-13230870.7947703,4365122.24284877,388,e94f4221-7808-47c2-ab5f-11d9900ec9a6,No Damage,Utility Misc Structure
-13230848.5094,4365129.6575,389,068f1fa7-4c3c-4d4a-9ffa-45c128992b99,Affected (1-9%),Utility Misc Structure
-13231176.8180517,4365238.30244752,390,dd1f3025-ff55-4db5-bdbb-e8552c59d4e2,No Damage,Single Family Residence Multi Story
-13231417.7981,4365373.2354,391,82c6a2e9-d9f2-42b7-a7ec-932d1576f1d1,No Damage,Single Family Residence Single Story
