OBJECTID,DFIRM_ID,XS_LN_ID,XS_LTR,START_ID,STREAM_STN,XS_LN_TYP,WTR_NM,WSEL_REG,LEN_UNIT,V_DATUM,SOURCE_CIT,BED_ELEV,TOP_WIDTH,XS_AREA,AREA_UNIT,VELOCITY,VEL_UNIT
25225,50027C,50027C_3966,ER,50027C_2718,140208.0,"LETTERED, MAPPED",WHITE RIVER,798.0,Feet,NAVD88,50027C_FIS1,,,,,,
25226,50027C,50027C_3967,BJ,50027C_2718,18790.0,"LETTERED, MAPPED",WHITE RIVER,482.2,Feet,NAVD88,50027C_FIS1,,,,,,
25227,50027C,50027C_3968,W,50027C_2704,17220.0,"LETTERED, MAPPED",WHITE RIVER,364.8,Feet,NAVD88,50027C_FIS1,,,,,,
25228,50027C,50027C_3969,AF,50027C_2704,27900.0,"LETTERED, MAPPED",WHITE RIVER,381.8,Feet,NAVD88,50027C_FIS1,,,,,,
25229,500027,500027_2867,AL,500027_2003,31707.0,"LETTERED, MAPPED",LAMOILLE RIVER,926.4,Feet,NGVD29,500027_FIS1,,,,,,
25230,500027,500027_2868,BQ,500027_2003,56522.0,"LETTERED, MAPPED",LAMOILLE RIVER,1123.3,Feet,NGVD29,500027_FIS1,,,,,,
25231,500027,500027_2893,P,500027_2002,8603.0,"LETTERED, MAPPED",COOPER BROOK,825.0,Feet,NGVD29,500027_FIS1,,,,,,
25232,500027,500027_2894,H,500027_2002,5950.0,"LETTERED, MAPPED",COOPER BROOK,815.7,Feet,NGVD29,500027_FIS1,,,,,,
25233,500027,500027_2895,Z,500027_2003,21927.0,"LETTERED, MAPPED",LAMOILLE RIVER,819.5,Feet,NGVD29,500027_FIS1,,,,,,
25234,50021C,50021C_3339,B,50021C_2403,110634.0,"LETTERED, MAPPED",Mettawee River,407.4,Feet,NAVD88,50021C_FIS1,,,,,,
25235,50021C,50021C_3340,B,50021C_2415,825.0,"LETTERED, MAPPED",Shrewsbury Brook,1017.2,Feet,NAVD88,50021C_FIS1,,,,,,
25236,50021C,50021C_3341,C,50021C_2418,13580.0,"LETTERED, MAPPED",Poultney River,408.2,Feet,NAVD88,50021C_FIS1,,,,,,
25237,50021C,50021C_3342,D,50021C_2412,26280.0,"LETTERED, MAPPED",West Branch Tweed River,935.6,Feet,NAVD88,50021C_FIS1,,,,,,
25238,50027C,50027C_2581,AC,50027C_2702,14010.0,"LETTERED, MAPPED",GREAT BROOK,607.6,Feet,NAVD88,50027C_FIS1,,,,,,
25239,50027C,50027C_2582,P,50027C_2717,3840.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,580.6,Feet,NAVD88,50027C_FIS1,,,,,,
25240,50027C,50027C_2583,Z,50027C_2707,15380.0,"LETTERED, MAPPED",KEDRON BROOK,768.3,Feet,NAVD88,50027C_FIS1,,,,,,
25241,50021C,50021C_1384,K,50021C_2405,3689.0,"LETTERED, MAPPED",Flower Brook,701.7,Feet,NAVD88,50021C_FIS1,,,,,,
25242,50021C,50021C_1385,BU,50021C_2417,222369.0,"LETTERED, MAPPED",Otter Creek,643.2,Feet,NAVD88,50021C_FIS1,,,,,,
25243,50021C,50021C_1386,F,50021C_2406,2310.0,"LETTERED, MAPPED",Mussey Brook,540.6,Feet,NAVD88,50021C_FIS1,,,,,,
25244,50021C,50021C_1387,L,50021C_2415,20070.0,"LETTERED, MAPPED",Mill River,996.5,Feet,NAVD88,50021C_FIS1,,,,,,
25245,50021C,50021C_1388,P,50021C_2414,3000.0,"LETTERED, MAPPED",Mussey Brook,613.1,Feet,NAVD88,50021C_FIS1,,,,,,
25246,50021C,50021C_1389,L,50021C_2417,74995.0,"LETTERED, MAPPED",Otter Creek,487.0,Feet,NAVD88,50021C_FIS1,,,,,,
25247,50021C,50021C_1390,G,50021C_2407,1250.0,"LETTERED, MAPPED",Roaring Brook,603.0,Feet,NAVD88,50021C_FIS1,,,,,,
25248,50021C,50021C_1391,X,50021C_2407,27660.0,"LETTERED, MAPPED",Neshobe River,485.1,Feet,NAVD88,50021C_FIS1,,,,,,
25249,50027C,50027C_4423,CP,50027C_2718,76424.0,"LETTERED, MAPPED",WHITE RIVER,607.5,Feet,NAVD88,50027C_FIS1,,,,,,
25250,50027C,50027C_4424,I,50027C_2701,8420.0,"LETTERED, MAPPED",GULF STREAM BROOK,774.5,Feet,NAVD88,50027C_FIS1,,,,,,
25251,50027C,50027C_4425,AH,50027C_2707,21230.0,"LETTERED, MAPPED",KEDRON BROOK,856.2,Feet,NAVD88,50027C_FIS1,,,,,,
25252,50027C,50027C_4426,D,50027C_2704,9440.0,"LETTERED, MAPPED",BLOODY BROOK,514.6,Feet,NAVD88,50027C_FIS1,,,,,,
25253,50027C,50027C_3725,A,50027C_2702,20.0,"LETTERED, MAPPED",VALLEY STREET BROOK,403.3,Feet,NAVD88,50027C_FIS1,,,,,,
25254,50027C,50027C_3726,EE,50027C_2718,118012.0,"LETTERED, MAPPED",WHITE RIVER,749.0,Feet,NAVD88,50027C_FIS1,,,,,,
25255,50027C,50027C_3727,CK,50027C_2714,28274.0,"LETTERED, MAPPED",BLACK RIVER,894.8,Feet,NAVD88,50027C_FIS1,,,,,,
25256,50027C,50027C_3728,K,50027C_2715,7480.0,"LETTERED, MAPPED",NORTH BRANCH BLACK RIVER,599.5,Feet,NAVD88,50027C_FIS1,,,,,,
25257,50027C,50027C_3729,E,50027C_2707,3670.0,"LETTERED, MAPPED",BARNARD BROOK,679.4,Feet,NAVD88,50027C_FIS1,,,,,,
25258,50027C,50027C_3730,R,50027C_2704,15050.0,"LETTERED, MAPPED",BLACK RIVER,324.3,Feet,NAVD88,50027C_FIS1,,,,,,
25259,50027C,50027C_4435,CD,50027C_2718,53690.0,"LETTERED, MAPPED",WHITE RIVER,542.3,Feet,NAVD88,50027C_FIS1,,,,,,
25260,50027C,50027C_4436,AJ,50027C_2707,22240.0,"LETTERED, MAPPED",KEDRON BROOK,873.9,Feet,NAVD88,50027C_FIS1,,,,,,
25261,50027C,50027C_4437,DS,50027C_2714,52671.0,"LETTERED, MAPPED",BLACK RIVER,961.6,Feet,NAVD88,50027C_FIS1,,,,,,
25262,50027C,50027C_4438,C,50027C_2710,14900.0,"LETTERED, MAPPED",SPENCER BROOK,531.6,Feet,NAVD88,50027C_FIS1,,,,,,
25263,50027C,50027C_4439,C,50027C_2709,3800.0,"LETTERED, MAPPED",SECOND BRANCH WHITE RIVER,503.8,Feet,NAVD88,50027C_FIS1,,,,,,
25264,50027C,50027C_4440,BM,50027C_2717,80021.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,808.2,Feet,NAVD88,50027C_FIS1,,,,,,
25265,50027C,50027C_4441,AH,50027C_2704,73190.0,"LETTERED, MAPPED",WILLIAMS RIVER,632.1,Feet,NAVD88,50027C_FIS1,,,,,,
25266,50027C,50027C_4519,N,50027C_2717,1475.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,580.4,Feet,NAVD88,50027C_FIS1,,,,,,
25267,50027C,50027C_4520,ED,50027C_2714,60234.0,"LETTERED, MAPPED",BLACK RIVER,990.2,Feet,NAVD88,50027C_FIS1,,,,,,
25268,50027C,50027C_4521,BO,50027C_2719,209412.0,"LETTERED, MAPPED",CONNECTICUT RIVER,392.3,Feet,NAVD88,50027C_FIS1,,,,,,
25269,50027C,50027C_4522,EB,50027C_2714,59130.0,"LETTERED, MAPPED",BLACK RIVER,988.9,Feet,NAVD88,50027C_FIS1,,,,,,
25270,50027C,50027C_4523,AR,50027C_2716,25355.0,"LETTERED, MAPPED",LULLS BROOK,686.7,Feet,NAVD88,50027C_FIS1,,,,,,
25271,50027C,50027C_4524,AJ,50027C_2716,21345.0,"LETTERED, MAPPED",LULLS BROOK,662.8,Feet,NAVD88,50027C_FIS1,,,,,,
25272,50027C,50027C_4525,Q,50027C_2704,8395.0,"LETTERED, MAPPED",WHITE RIVER,356.9,Feet,NAVD88,50027C_FIS1,,,,,,
25273,50027C,50027C_4526,AT,50027C_2707,30580.0,"LETTERED, MAPPED",KEDRON BROOK,1045.0,Feet,NAVD88,50027C_FIS1,,,,,,
25274,50027C,50027C_4527,B,50027C_2702,389.0,"LETTERED, MAPPED",VALLEY STREET BROOK,418.9,Feet,NAVD88,50027C_FIS1,,,,,,
25275,50027C,50027C_4031,AK,50027C_2704,27181.0,"LETTERED, MAPPED",BLACK RIVER,442.0,Feet,NAVD88,50027C_FIS1,,,,,,
25276,50027C,50027C_4032,U,50027C_2705,22930.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,1027.8,Feet,NAVD88,50027C_FIS1,,,,,,
25277,50027C,50027C_4033,AB,50027C_2716,16100.0,"LETTERED, MAPPED",LULLS BROOK,630.3,Feet,NAVD88,50027C_FIS1,,,,,,
25278,50027C,50027C_4034,E,50027C_2702,2564.0,"LETTERED, MAPPED",TWENTYMILE STREAM,801.8,Feet,NAVD88,50027C_FIS1,,,,,,
25279,50027C,50027C_4035,BE,50027C_2719,183627.0,"LETTERED, MAPPED",CONNECTICUT RIVER,356.73,Feet,NAVD88,50027C_FIS1,,,,,,
25280,50027C,50027C_4438,C,50027C_2710,14900.0,"LETTERED, MAPPED",SPENCER BROOK,531.6,Feet,NAVD88,50027C_FIS1,,,,,,
25281,50027C,50027C_4420,ET,50027C_2714,70383.0,"LETTERED, MAPPED",BLACK RIVER,1014.9,Feet,NAVD88,50027C_FIS1,,,,,,
25282,50025C,50025C_437,A,50025C_104,85.0,"LETTERED, MAPPED",BINNEY BROOK,1497.0,Feet,NAVD88,50025C_FIS1,,,,,,
25283,50025C,50025C_438,J,50025C_107,6520.0,"LETTERED, MAPPED",WARDSBORO BROOK,672.1,Feet,NAVD88,50025C_FIS1,,,,,,
25284,50025C,50025C_463,AX,50025C_102,17492.0,"LETTERED, MAPPED",WHETSTONE BROOK,442.8,Feet,NAVD88,50025C_FIS1,,,,,,
25285,50025C,50025C_464,C,50025C_107,11950.0,"LETTERED, MAPPED",LOWELL LAKE BROOK,1193.9,Feet,NAVD88,50025C_FIS1,,,,,,
25286,50025C,50025C_465,W,50025C_107,34550.0,"LETTERED, MAPPED",ROCK RIVER,822.0,Feet,NAVD88,50025C_FIS1,,,,,,
25287,50025C,50025C_466,AA,50025C_107,18920.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1096.9,Feet,NAVD88,50025C_FIS1,,,,,,
25288,50025C,50025C_467,S,50025C_103,37850.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1609.1,Feet,NAVD88,50025C_FIS1,,,,,,
25289,50027C,50027C_2794,AJ,50027C_2717,24178.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,653.0,Feet,NAVD88,50027C_FIS1,,,,,,
25290,50027C,50027C_2795,CO,50027C_2718,73839.0,"LETTERED, MAPPED",WHITE RIVER,598.7,Feet,NAVD88,50027C_FIS1,,,,,,
25291,50027C,50027C_4509,EG,50027C_2714,61526.0,"LETTERED, MAPPED",BLACK RIVER,998.5,Feet,NAVD88,50027C_FIS1,,,,,,
25292,50027C,50027C_4510,C,50027C_2708,5390.0,"LETTERED, MAPPED",TROUT CLUB BROOK BACKSIDE,1530.8,Feet,NAVD88,50027C_FIS1,,,,,,
25293,50027C,50027C_4511,B,50027C_2702,375.0,"LETTERED, MAPPED",CARLEY ROAD BROOK,453.1,Feet,NAVD88,50027C_FIS1,,,,,,
25294,50027C,50027C_4512,DN,50027C_2718,99264.0,"LETTERED, MAPPED",WHITE RIVER,713.9,Feet,NAVD88,50027C_FIS1,,,,,,
25295,50027C,50027C_4547,AP,50027C_2704,39905.0,"LETTERED, MAPPED",WHITE RIVER,395.3,Feet,NAVD88,50027C_FIS1,,,,,,
25296,50027C,50027C_4548,C,50027C_2710,2130.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,578.8,Feet,NAVD88,50027C_FIS1,,,,,,
25297,50027C,50027C_4549,G,50027C_2702,3570.0,"LETTERED, MAPPED",BRANCH BROOK,1057.1,Feet,NAVD88,50027C_FIS1,,,,,,
25298,50027C,50027C_4550,O,50027C_2707,8070.0,"LETTERED, MAPPED",KEDRON BROOK,717.5,Feet,NAVD88,50027C_FIS1,,,,,,
25299,50027C,50027C_4551,AY,50027C_2720,20720.0,"LETTERED, MAPPED",MILL BROOK,751.6,Feet,NAVD88,50027C_FIS1,,,,,,
25300,50025C,50025C_816,AK,50025C_107,32789.0,"LETTERED, MAPPED",WARDSBORO BROOK,1120.3,Feet,NAVD88,50025C_FIS1,,,,,,
25301,50025C,50025C_633,BN,50025C_102,25843.0,"LETTERED, MAPPED",WHETSTONE BROOK,506.8,Feet,NAVD88,50025C_FIS1,,,,,,
25302,50025C,50025C_634,N,50025C_104,13260.0,"LETTERED, MAPPED",COLD BROOK,1770.4,Feet,NAVD88,50025C_FIS1,,,,,,
25303,50025C,50025C_635,M,50025C_104,11440.0,"LETTERED, MAPPED",BEAVER BROOK,1581.3,Feet,NAVD88,50025C_FIS1,,,,,,
25304,50025C,50025C_636,G,50025C_107,16200.0,"LETTERED, MAPPED",ROCK RIVER,548.0,Feet,NAVD88,50025C_FIS1,,,,,,
25305,50025C,50025C_637,V,50025C_102,38125.0,"LETTERED, MAPPED",WEST RIVER,311.1,Feet,NAVD88,50025C_FIS1,,,,,,
25306,50025C,50025C_638,AP,50025C_114,141244.0,"LETTERED, MAPPED",CONNECTICUT RIVER,246.3,Feet,NAVD88,50025C_FIS1,,,,,,
25307,50025C,50025C_639,AP,50025C_111,65444.0,"LETTERED, MAPPED",SAXTONS RIVER,964.3,Feet,NAVD88,50025C_FIS1,,,,,,
25308,50025C,50025C_640,AY,50025C_107,35385.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1515.7,Feet,NAVD88,50025C_FIS1,,,,,,
25309,50027C,50027C_1828,AI,50027C_2717,23785.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,652.8,Feet,NAVD88,50027C_FIS1,,,,,,
25310,50025C,50025C_485,Q,50025C_103,33723.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1575.2,Feet,NAVD88,50025C_FIS1,,,,,,
25311,50025C,50025C_486,U,50025C_111,21500.0,"LETTERED, MAPPED",SAXTONS RIVER,527.8,Feet,NAVD88,50025C_FIS1,,,,,,
25312,50025C,50025C_487,Q,50025C_107,13805.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,977.8,Feet,NAVD88,50025C_FIS1,,,,,,
25313,50025C,50025C_488,AV,50025C_114,170756.0,"LETTERED, MAPPED",CONNECTICUT RIVER,251.0,Feet,NAVD88,50025C_FIS1,,,,,,
25314,50025C,50025C_654,A,50025C_102,145.0,"LETTERED, MAPPED",WHETSTONE BROOK,230.7,Feet,NAVD88,50025C_FIS1,,,,,,
25315,50025C,50025C_655,G,50025C_103,10355.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1513.6,Feet,NAVD88,50025C_FIS1,,,,,,
25316,50025C,50025C_656,AC,50025C_111,39070.0,"LETTERED, MAPPED",SAXTONS RIVER,676.2,Feet,NAVD88,50025C_FIS1,,,,,,
25317,50027C,50027C_3780,EC,50027C_2718,116188.0,"LETTERED, MAPPED",WHITE RIVER,747.8,Feet,NAVD88,50027C_FIS1,,,,,,
25318,50027C,50027C_3781,C,50027C_2702,1970.0,"LETTERED, MAPPED",SEAVER BROOK,376.2,Feet,NAVD88,50027C_FIS1,,,,,,
25319,50027C,50027C_3782,AO,50027C_2719,139467.0,"LETTERED, MAPPED",CONNECTICUT RIVER,337.33,Feet,NAVD88,50027C_FIS1,,,,,,
25320,50027C,50027C_3783,A,50027C_2709,2200.0,"LETTERED, MAPPED",WEST BRANCH WHITE RIVER,830.3,Feet,NAVD88,50027C_FIS1,,,,,,
25321,50027C,50027C_3784,D,50027C_2705,1655.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,589.9,Feet,NAVD88,50027C_FIS1,,,,,,
25322,50027C,50027C_3785,E,50027C_2704,9800.0,"LETTERED, MAPPED",BLOODY BROOK,517.6,Feet,NAVD88,50027C_FIS1,,,,,,
25323,50027C,50027C_3786,CE,50027C_2714,22267.0,"LETTERED, MAPPED",BLACK RIVER,754.6,Feet,NAVD88,50027C_FIS1,,,,,,
25324,50027C,50027C_3787,D,50027C_2709,7435.0,"LETTERED, MAPPED",SECOND BRANCH WHITE RIVER,506.6,Feet,NAVD88,50027C_FIS1,,,,,,
25325,50027C,50027C_3788,I,50027C_2711,26850.0,"LETTERED, MAPPED",WEST RIVER,1319.7,Feet,NAVD88,50027C_FIS1,,,,,,
25326,50027C,50027C_3789,T,50027C_2702,2935.0,"LETTERED, MAPPED",VALLEY STREET BROOK,499.4,Feet,NAVD88,50027C_FIS1,,,,,,
25327,50027C,50027C_3790,CM,50027C_2714,29149.0,"LETTERED, MAPPED",BLACK RIVER,895.5,Feet,NAVD88,50027C_FIS1,,,,,,
25328,50027C,50027C_3791,C,50027C_2704,2575.0,"LETTERED, MAPPED",BLACK RIVER,306.0,Feet,NAVD88,50027C_FIS1,,,,,,
25329,50027C,50027C_3792,AU,50027C_2704,42860.0,"LETTERED, MAPPED",WHITE RIVER,400.0,Feet,NAVD88,50027C_FIS1,,,,,,
25330,50027C,50027C_3793,AC,50027C_2707,19160.0,"LETTERED, MAPPED",KEDRON BROOK,809.2,Feet,NAVD88,50027C_FIS1,,,,,,
25331,50027C,50027C_2580,BV,50027C_2704,99990.0,"LETTERED, MAPPED",WILLIAMS RIVER,916.4,Feet,NAVD88,50027C_FIS1,,,,,,
25332,50021C,50021C_3333,AX,50021C_2417,180117.0,"LETTERED, MAPPED",Otter Creek,561.3,Feet,NAVD88,50021C_FIS2,,,,,,
25333,50021C,50021C_3334,BF,50021C_2417,198838.0,"LETTERED, MAPPED",Otter Creek,577.9,Feet,NAVD88,50021C_FIS2,,,,,,
25334,50021C,50021C_3335,P,50021C_2417,91635.0,"LETTERED, MAPPED",Otter Creek,487.5,Feet,NAVD88,50021C_FIS1,,,,,,
25335,50027C,50027C_4183,J,50027C_2707,7380.0,"LETTERED, MAPPED",BROAD BROOK,889.2,Feet,NAVD88,50027C_FIS1,,,,,,
25336,50027C,50027C_4184,BZ,50027C_2718,45870.0,"LETTERED, MAPPED",WHITE RIVER,529.3,Feet,NAVD88,50027C_FIS1,,,,,,
25337,50027C,50027C_4185,DR,50027C_2718,103067.0,"LETTERED, MAPPED",WHITE RIVER,725.6,Feet,NAVD88,50027C_FIS1,,,,,,
25338,50027C,50027C_4186,CX,50027C_2714,38816.0,"LETTERED, MAPPED",BLACK RIVER,920.4,Feet,NAVD88,50027C_FIS1,,,,,,
25339,50027C,50027C_4187,BL,50027C_2712,4085.0,"LETTERED, MAPPED",BLACK RIVER,542.7,Feet,NAVD88,50027C_FIS1,,,,,,
25340,50027C,50027C_4188,W,50027C_2704,18195.0,"LETTERED, MAPPED",BLACK RIVER,327.1,Feet,NAVD88,50027C_FIS1,,,,,,
25341,50027C,50027C_4189,AP,50027C_2704,30843.0,"LETTERED, MAPPED",BLACK RIVER,443.9,Feet,NAVD88,50027C_FIS1,,,,,,
25342,50027C,50027C_4190,CX,50027C_2718,85699.0,"LETTERED, MAPPED",WHITE RIVER,656.6,Feet,NAVD88,50027C_FIS1,,,,,,
25343,50027C,50027C_3881,DW,50027C_2718,108810.0,"LETTERED, MAPPED",WHITE RIVER,736.1,Feet,NAVD88,50027C_FIS1,,,,,,
25344,50021C,50021C_3463,Q,50021C_2407,16991.0,"LETTERED, MAPPED",East Creek,609.8,Feet,NAVD88,50021C_FIS2,,,,,,
25345,50021C,50021C_3464,L,50021C_2403,154492.0,"LETTERED, MAPPED",Mettawee River,634.8,Feet,NAVD88,50021C_FIS1,,,,,,
25346,50021C,50021C_3465,A,50021C_2420,5400.0,"LETTERED, MAPPED",Arnold Brook,403.4,Feet,NAVD88,50021C_FIS1,,,,,,
25347,500066,500066_3018,E,500066_2202,7935.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,720.9,Feet,NAVD88,500066_FIS1,,,,,,
25348,500066,500066_3019,L,500066_2202,12472.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,742.2,Feet,NAVD88,500066_FIS1,,,,,,
25349,500066,500066_3020,N,500066_2202,14615.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,758.4,Feet,NAVD88,500066_FIS1,,,,,,
25350,500066,500066_3021,F,500066_2202,15228.0,"LETTERED, MAPPED",EAST BRANCH LITTLE RIVER,719.3,Feet,NAVD88,500066_FIS1,,,,,,
25351,500066,500066_3022,T,500066_2201,26700.0,"LETTERED, MAPPED",LITTLE RIVER,699.8,Feet,NAVD88,500066_FIS1,,,,,,
25352,500066,500066_3023,M,500066_2201,22969.0,"LETTERED, MAPPED",LITTLE RIVER,660.9,Feet,NAVD88,500066_FIS1,,,,,,
25353,500066,500066_3024,B,500066_2202,6743.0,"LETTERED, MAPPED",EAST BRANCH LITTLE RIVER,705.9,Feet,NAVD88,500066_FIS1,,,,,,
25354,500066,500066_3025,R,500066_2201,25329.0,"LETTERED, MAPPED",LITTLE RIVER,693.9,Feet,NAVD88,500066_FIS1,,,,,,
25355,500066,500066_3026,G,500066_2202,10267.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,730.5,Feet,NAVD88,500066_FIS1,,,,,,
25356,500066,500066_3027,I,500066_2202,10792.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,735.4,Feet,NAVD88,500066_FIS1,,,,,,
25357,500066,500066_3028,D,500066_2201,11620.0,"LETTERED, MAPPED",LITTLE RIVER,631.2,Feet,NAVD88,500066_FIS1,,,,,,
25358,500066,500066_3029,K,500066_2201,21640.0,"LETTERED, MAPPED",LITTLE RIVER,657.7,Feet,NAVD88,500066_FIS1,,,,,,
25359,500066,500066_3030,T,500066_2202,21625.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,817.4,Feet,NAVD88,500066_FIS1,,,,,,
25360,500066,500066_3031,AB,500066_2202,31120.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,950.6,Feet,NAVD88,500066_FIS1,,,,,,
25361,50025C,50025C_704,R,50025C_111,17200.0,"LETTERED, MAPPED",SAXTONS RIVER,496.6,Feet,NAVD88,50025C_FIS1,,,,,,
25362,50025C,50025C_705,BB,50025C_114,189750.0,"LETTERED, MAPPED",CONNECTICUT RIVER,254.3,Feet,NAVD88,50025C_FIS1,,,,,,
25363,50025C,50025C_711,AE,50025C_113,9515.0,"LETTERED, MAPPED",WEST RIVER,588.3,Feet,NAVD88,50025C_FIS1,,,,,,
25364,50027C,50027C_4597,D,50027C_2715,1115.0,"LETTERED, MAPPED",NORTH BRANCH BLACK RIVER,596.4,Feet,NAVD88,50027C_FIS1,,,,,,
25365,50027C,50027C_4598,AN,50027C_2719,138717.0,"LETTERED, MAPPED",CONNECTICUT RIVER,335.43,Feet,NAVD88,50027C_FIS1,,,,,,
25366,50027C,50027C_4599,V,50027C_2719,72960.0,"LETTERED, MAPPED",CONNECTICUT RIVER,319.7,Feet,NAVD88,50027C_FIS1,,,,,,
25367,50027C,50027C_4600,E,50027C_2709,9590.0,"LETTERED, MAPPED",SECOND BRANCH WHITE RIVER,508.5,Feet,NAVD88,50027C_FIS1,,,,,,
25368,50027C,50027C_4601,F,50027C_2719,19459.0,"LETTERED, MAPPED",CONNECTICUT RIVER,308.5,Feet,NAVD88,50027C_FIS1,,,,,,
25369,50027C,50027C_4602,W,50027C_2719,76961.0,"LETTERED, MAPPED",CONNECTICUT RIVER,320.4,Feet,NAVD88,50027C_FIS1,,,,,,
25370,50027C,50027C_4603,I,50027C_2704,51450.0,"LETTERED, MAPPED",WILLIAMS RIVER,544.0,Feet,NAVD88,50027C_FIS1,,,,,,
25371,50027C,50027C_4604,X,50027C_2719,80961.0,"LETTERED, MAPPED",CONNECTICUT RIVER,321.5,Feet,NAVD88,50027C_FIS1,,,,,,
25372,50027C,50027C_4605,AC,50027C_2719,99424.0,"LETTERED, MAPPED",CONNECTICUT RIVER,327.3,Feet,NAVD88,50027C_FIS1,,,,,,
25373,50027C,50027C_4606,V,50027C_2702,6559.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,569.0,Feet,NAVD88,50027C_FIS1,,,,,,
25374,50027C,50027C_4607,I,50027C_2719,30270.0,"LETTERED, MAPPED",CONNECTICUT RIVER,310.4,Feet,NAVD88,50027C_FIS1,,,,,,
25375,50027C,50027C_4608,Q,50027C_2702,6783.0,"LETTERED, MAPPED",GREAT BROOK,573.9,Feet,NAVD88,50027C_FIS1,,,,,,
25376,50025C,50025C_930,B,50025C_107,12100.0,"LETTERED, MAPPED",ROCK RIVER,499.1,Feet,NAVD88,50025C_FIS1,,,,,,
25377,50025C,50025C_931,C,50025C_107,9275.0,"LETTERED, MAPPED",WINHALL RIVER,1062.6,Feet,NAVD88,50025C_FIS1,,,,,,
25378,50025C,50025C_932,AZ,50025C_114,182726.0,"LETTERED, MAPPED",CONNECTICUT RIVER,253.0,Feet,NAVD88,50025C_FIS1,,,,,,
25379,50025C,50025C_933,C,50025C_109,13100.0,"LETTERED, MAPPED",COOK BROOK,1157.7,Feet,NAVD88,50025C_FIS1,,,,,,
25380,50025C,50025C_934,D,50025C_104,2445.0,"LETTERED, MAPPED",BEAVER BROOK,1511.6,Feet,NAVD88,50025C_FIS1,,,,,,
25381,50025C,50025C_935,B,50025C_102,90.0,"LETTERED, MAPPED",WEST RIVER,232.0,Feet,NAVD88,50025C_FIS1,,,,,,
25382,50025C,50025C_856,D,50025C_102,780.0,"LETTERED, MAPPED",WEST RIVER,232.0,Feet,NAVD88,50025C_FIS1,,,,,,
25383,50025C,50025C_937,G,50025C_102,1102.0,"LETTERED, MAPPED",WHETSTONE BROOK,258.2,Feet,NAVD88,50025C_FIS1,,,,,,
25384,50025C,50025C_938,AL,50025C_107,26250.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1275.5,Feet,NAVD88,50025C_FIS1,,,,,,
25385,50025C,50025C_680,E,50025C_104,5890.0,"LETTERED, MAPPED",BILL BROOK,1640.1,Feet,NAVD88,50025C_FIS1,,,,,,
25386,50025C,50025C_681,T,50025C_102,33455.0,"LETTERED, MAPPED",WEST RIVER,296.9,Feet,NAVD88,50025C_FIS1,,,,,,
25387,50025C,50025C_682,F,50025C_102,3865.0,"LETTERED, MAPPED",WEST RIVER,232.0,Feet,NAVD88,50025C_FIS1,,,,,,
25388,50025C,50025C_683,D,50025C_107,1205.0,"LETTERED, MAPPED",WARDSBORO BROOK,566.0,Feet,NAVD88,50025C_FIS1,,,,,,
25389,50025C,50025C_684,V,50025C_107,16320.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1034.4,Feet,NAVD88,50025C_FIS1,,,,,,
25390,50025C,50025C_685,K,50025C_107,17980.0,"LETTERED, MAPPED",WINHALL RIVER,1173.5,Feet,NAVD88,50025C_FIS1,,,,,,
25391,50021C,50021C_3566,BV,50021C_2417,222469.0,"LETTERED, MAPPED",Otter Creek,643.3,Feet,NAVD88,50021C_FIS1,,,,,,
25392,50021C,50021C_3567,R,50021C_2415,25080.0,"LETTERED, MAPPED",Mill River,1051.3,Feet,NAVD88,50021C_FIS1,,,,,,
25393,50021C,50021C_3568,AB,50021C_2415,35160.0,"LETTERED, MAPPED",Mill River,1179.4,Feet,NAVD88,50021C_FIS1,,,,,,
25394,50021C,50021C_3569,B,50021C_2407,6490.0,"LETTERED, MAPPED",Neshobe River,362.3,Feet,NAVD88,50021C_FIS1,,,,,,
25395,50021C,50021C_3570,L,50021C_2407,10318.0,"LETTERED, MAPPED",Moon Brook,579.5,Feet,NAVD88,50021C_FIS2,,,,,,
