OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
1653,AR050130N0290W0,13N 29W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385720537852872,0.0091971893209916
1654,AR050120N0280W0,12N 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.387481434839759,0.0092469536736879
1655,AR050020N0070W0,2N 7W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.392260452901222,0.0094845464795354
1656,AR050140S0010W0,14S 1W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.0639116876320123,0.000252696683943
1657,AR050190N0040E0,19N 4E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.392461511293673,0.0095349632926018
1658,AR050070N0160W0,7N 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388647975042391,0.0093196665530251
1659,AR050200N0180W0,20N 18W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.39468453896268,0.0095728668175317
1660,AR050110S0130W0,11S 13W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.376693029724564,0.0088208508729282
1661,AR050140S0100W0,14S 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38350059153263,0.0091270180937957
1662,AR050130S0240W0,13S 24W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384242917256601,0.009140398099193
1663,AR050080S0080W0,8S 8W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.382301602821663,0.0090673097758509
1664,AR050160S0110W0,16S 11W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.381038503605462,0.0089965522618814
1665,AR050010N0050W0,1N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.39790946123745,0.0098069454729708
1666,AR050020S0160W0,2S 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391338601215308,0.0095284894259858
1667,AR050150N0050E0,15N 5E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389192010495558,0.0093544381143648
1668,AR050160S0220W0,16S 22W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.377250699573546,0.0088153467712486
1669,AR050030S0040W0,3S 4W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.394098678577867,0.0095659373090264
1670,AR050020N0270W0,2N 27W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.3844337055775,0.0091487283816763
1671,AR050280N0050W0,28N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.043074326726814,5.64216951308741e-05
1672,AR050070N0020W0,7N 2W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.455333214410781,0.0092484022349706
1673,AR050200N0050W0,20N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.398815638491763,0.0097866248570941
1674,AR050070S0130W0,7S 13W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388821099170573,0.0093165579053847
1675,AR050110N0060E0,11N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.71965257172948,0.0095598291579572
1676,AR050120N0100E0,12N 10E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391053789281938,0.009473207853004
1677,AR050050N0250W0,5N 25W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.388743443054345,0.0093444865610101
1678,AR050030S0140W0,3S 14W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383381462924545,0.0091064990977789
1679,AR050170N0310W0,17N 31W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388318328198696,0.0093303981923712
1680,AR050200N0010E0,20N 1E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.394310528927932,0.0096369538539917
1681,AR050170N0230W0,17N 23W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.389515783178477,0.0093743383120056
1682,AR050050N0010E0,5N 1E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388107144172264,0.009354087212817
1683,AR050150S0100W0,15S 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.375251519419137,0.0086920288302578
1684,AR050140N0050W0,14N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.394057162608584,0.0095750540486521
1685,AR050010N0310W0,1N 31W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385808126678391,0.0092153595314048
1686,AR050100N0030E0,10N 3E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.394203678603676,0.0096125686364594
1687,AR050040S0150W0,4S 15W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388299371242987,0.009281111008842
1688,AR050200S0220W0,20S 22W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.250368624425665,0.0022938937974802
1689,AR050120N0330W0,12N 33W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.255555402264949,0.0035089796514028
1690,AR050160N0100E0,16N 10E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.292150795018503,0.0041856581194423
1691,AR050110S0320W0,11S 32W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384281814038107,0.0091480938741377
1692,AR050070N0320W0,7N 32W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.342441071856286,0.0073182009029376
1693,AR050010N0200W0,1N 20W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386997812788045,0.0092418803257108
1694,AR050180S0230W0,18S 23W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.379125500424636,0.0089176391136277
1695,AR050120S0080W0,12S 8W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.380389382041806,0.0089799430120708
1696,AR050110N0050W0,11N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388670950433019,0.0093661009744318
1697,AR050190S0120W0,19S 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.381614593060991,0.0090515105022403
1698,AR050110N0030E0,11N 3E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.390264729677013,0.0094537792220711
1699,AR050160N0040E0,16N 4E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.387858758863977,0.0093055676254181
1700,AR050040S0210W0,4S 21W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.389128578294945,0.009359460932852
1701,AR050090N0120W0,9N 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.381274430860972,0.0090295643847793
1702,AR050120N0260W0,12N 26W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.388302858928803,0.0093212859448684
1703,AR050210N0220W0,21N 22W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.35731188627892,0.0076246571730421
1704,AR050100S0090W0,10S 9W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.382750995097842,0.0090806497358182
1705,AR050110S0040W0,11S 4W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389877969264634,0.0093113748824276
1706,AR050050S0290W0,5S 29W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385711974298034,0.0092034399799077
1707,AR050110N0050E0,11N 5E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.390884213350518,0.0094842635991631
1708,AR050050S0150W0,5S 15W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386611466230191,0.0092657234061046
1709,AR050170N0060E0,17N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.398188337144425,0.0098352144195366
1710,AR050110N0080E0,11N 8E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.392218617563379,0.0095038485987501
1711,AR050040S0090W0,4S 9W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.390806933480519,0.0094604565776615
1712,AR050090N0150W0,9N 15W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386928148450299,0.0092630195071481
1713,AR050010S0140W0,1S 14W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38575153921158,0.0092322639710919
1714,AR050060N0060E0,6N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386030316557901,0.0092884164134153
1715,AR050040S0280W0,4S 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.383829279583062,0.0091074603154485
1716,AR050070S0310W0,7S 31W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.383839809784633,0.0091209490861494
1717,AR050180N0320W0,18N 32W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389540734499004,0.0093745774271524
1718,AR050100S0260W0,10S 26W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385283113212881,0.009178814281935
1719,AR050190N0340W0,19N 34W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.262787531220343,0.0038287559710013
1720,AR050050N0280W0,5N 28W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391729325158927,0.0094705951639771
1721,AR050060S0220W0,6S 22W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.371615404631102,0.0084118419767295
1722,AR050210N0240W0,21N 24W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.344671745022385,0.0070638794947917
1723,AR050070N0110W0,7N 11W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386899424303467,0.0092685107045476
1724,AR050020N0320W0,2N 32W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386586100538914,0.009240345589799
1725,AR050210N0070W0,21N 7W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.359141381547491,0.0076939747412862
1726,AR050190N0260W0,19N 26W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386327362072771,0.009252480577138
1727,AR050070S0170W0,7S 17W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.378674767987628,0.0089364584249821
1728,AR050050S0200W0,5S 20W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386283254087795,0.0092378883838915
1729,AR050050N0070E0,5N 7E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.381335812896276,0.0090847037901148
1730,AR050210N0080E0,21N 8E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.422560241061607,0.0101520118446699
1731,AR050080S0260W0,8S 26W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384622714794998,0.009179570708426
1732,AR050100N0040E0,10N 4E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.380663480186234,0.0089555546421144
1733,AR050200S0120W0,20S 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.211657794487801,0.0002427114838553
1734,AR050160S0230W0,16S 23W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.378188529504462,0.0088462208753739
1735,AR050100S0130W0,10S 13W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383448852997123,0.0090795477992291
1736,AR050150N0040W0,15N 4W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391251380438795,0.0095185374051747
1737,AR050040S0260W0,4S 26W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386417381165442,0.0092273886274955
1738,AR050110N0080W0,11N 8W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38984685998465,0.0093907164317142
1739,AR050040N0200W0,4N 20W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.397272560325253,0.0097520011906255
1740,AR050090S0190W0,9S 19W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385838938467927,0.0092190118546318
1741,AR050130N0050E0,13N 5E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.390166305626911,0.0094047618171787
1742,AR050050S0050W0,5S 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.510145931328443,0.0094059686020084
1743,AR050200S0270W0,20S 27W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.269401935733528,0.0032158986020957
1744,AR050150N0320W0,15N 32W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385377805170296,0.0091915611079334
1745,AR050150N0280W0,15N 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386996867877815,0.0092865166399755
1746,AR050020N0300W0,2N 30W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.382877021885953,0.0090953653319977
1747,AR050070N0220W0,7N 22W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.478181982184801,0.0089441089517473
1748,AR050030N0280W0,3N 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.383745399803437,0.0091291990320441
1749,AR050010N0030E0,1N 3E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.387135006600084,0.0092743750014228
1750,AR050070S0260W0,7S 26W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.383886448416345,0.0091191770890909
1751,AR050220N0050E0,22N 5E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.146609661399138,8.0608488616205e-05
1752,AR050050N0140W0,5N 14W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389752502672565,0.0091076206033383
1753,AR050160S0190W0,16S 19W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.379771988609333,0.0089294951012271
1754,AR050150N0010W0,15N 1W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38987434882007,0.0094392343378249
1755,AR050100S0070W0,10S 7W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383975294938204,0.0091449236354786
1756,AR050030N0310W0,3N 31W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385667247649396,0.009197509134594
1757,AR050130N0110W0,13N 11W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.379196897584321,0.0089369989839941
1758,AR050190S0080W0,19S 8W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.378316939455912,0.0088284439158636
1759,AR050010N0080W0,1N 8W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.39236353119513,0.0095216241424723
1760,AR050190N0160W0,19N 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386294681684739,0.0092394984080605
1761,AR050200N0280W0,20N 28W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386614978013658,0.0092623309027459
1762,AR050180S0200W0,18S 20W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.379131655515663,0.0089214530330577
1763,AR050150S0120W0,15S 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.372425676224367,0.0085741024368646
1764,AR050200S0250W0,20S 25W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.263814457009001,0.0029907551164508
1765,AR050200N0200W0,20N 20W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.378933462631888,0.0089089438082835
1766,AR050200S0210W0,20S 21W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.245584399572806,0.0020453067394018
1767,AR050050N0310W0,5N 31W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.393196795578553,0.0095407591456487
1768,AR050040N0330W0,4N 33W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.208627817041608,0.0004463204545333
1769,AR050070N0120W0,7N 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383976743497019,0.0091511778078758
1770,AR050140S0110W0,14S 11W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.377345237414095,0.0088594773927958
1771,AR050040N0120W0,4N 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385407165960259,0.0092015556252235
1772,AR050190N0320W0,19N 32W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38774568867068,0.0092995932970193
1773,AR050020N0230W0,2N 23W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385475596680805,0.0092310740176954
1774,AR050070N0050W0,7N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.716559399491077,0.0091998366976756
1775,AR050190S0180W0,19S 18W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.38718829712692,0.0092422171206037
1776,AR050090S0050W0,9S 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.429881457382444,0.0115001159345614
1777,AR050150S0180W0,15S 18W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.387704611196289,0.0093298673079375
1778,AR050120N0120W0,12N 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.387453059855425,0.0092786526853372
1779,AR050200S0100W0,20S 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.208412510825315,7.17402320574556e-05
1780,AR050160N0250W0,16N 25W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.384490817467529,0.0091357309975901
1781,AR050030S0040E0,3S 4E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.40715712342871,0.0087638298272789
1782,AR050010N0130W0,1N 13W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383992469133385,0.0091451181796921
1783,AR050150N0030E0,15N 3E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.390648077044388,0.0094345354092648
1784,AR050020N0280W0,2N 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.38319541928703,0.0090900853590439
1785,AR050180S0060W0,18S 6W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.382005041742846,0.0090083517208678
1786,AR050130N0230W0,13N 23W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.390425307995888,0.0094929768017406
1787,AR050110N0100W0,11N 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.387311666145472,0.0093893354393261
1788,AR050060S0100W0,6S 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.357812798751293,0.0078795498754279
1789,AR050080S0280W0,8S 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385658000608547,0.0091920413317926
1790,AR050110N0190W0,11N 19W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385355037743116,0.009230168454564
1791,AR050100S0290W0,10S 29W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385294606521111,0.0092222080457178
1792,AR050110N0170W0,11N 17W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.387004630551694,0.0092548582487675
1793,AR050200N0040W0,20N 4W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391680276422123,0.0094887931779097
1794,AR050070N0060E0,7N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389311226861958,0.0093774802041543
1795,AR050130S0100W0,13S 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384260657584434,0.009133647494395
1796,AR050210N0030W0,21N 3W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.369924259062056,0.0083290069619488
1797,AR050100N0020E0,10N 2E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.399282942469975,0.0099122051370211
1798,AR050090N0190W0,9N 19W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.386624368763465,0.0092502657148186
1799,AR050090S0280W0,9S 28W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385561479042578,0.0092064948006572
1800,AR050150N0120W0,15N 12W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389686532435237,0.0093668096659235
1801,AR050030S0160W0,3S 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.392656979706399,0.0095447361699936
1802,AR050160N0030E0,16N 3E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391680673473104,0.009468119167924
1803,AR050050S0140W0,5S 14W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383378685661236,0.0090899460023257
1804,AR050080S0210W0,8S 21W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.387182480377312,0.0092450696719623
1805,AR050030N0110W0,3N 11W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385633462098386,0.0092138394221771
1806,AR050150N0190W0,15N 19W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.670956476017814,0.0098201464934015
1807,AR050040S0160W0,4S 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388217413081475,0.0093193780476308
1808,AR050210N0010E0,21N 1E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383283080540054,0.0089974073113605
1809,AR050110N0330W0,11N 33W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.219303573579081,0.0019451508899925
1810,AR050090N0040E0,9N 4E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.432686565120986,0.0098141685184093
1811,AR050220N0070E0,22N 7E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.226016932264106,0.0006954240419458
1812,AR050030N0260W0,3N 26W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.384417558836494,0.0091253869621237
1813,AR050170N0090W0,17N 9W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.407551285163972,0.0103284131780462
1814,AR050090S0060W0,9S 6W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.407886081388254,0.0103895249631498
1815,AR050050N0060E0,5N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.393345943839881,0.0094540592610996
1816,AR050020S0050W0,2S 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391605494564737,0.0095114743896122
1817,AR050190N0060E0,19N 6E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.39074882866249,0.0094317136082263
1818,AR050080N0050W0,8N 5W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388351812272451,0.0093108662579114
1819,AR050100N0240W0,10N 24W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389225212295104,0.0093570372270343
1820,AR050150N0060W0,15N 6W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.399549665812123,0.0098420604439726
1821,AR050060N0010W0,6N 1W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.39412906529767,0.0095891907798296
1822,AR050180N0310W0,18N 31W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389309557879924,0.0093579624676931
1823,AR050110N0130W0,11N 13W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.391509206500001,0.009250674801851
1824,AR050160N0260W0,16N 26W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.383458345197737,0.0090693352250261
1825,AR050040S0300W0,4S 30W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.385716328722598,0.0091697956881426
1826,AR050090N0160W0,9N 16W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.387516269987144,0.0092680470851317
1827,AR050020N0100W0,2N 10W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.400784445611072,0.0090817380514339
1828,AR050210N0070E0,21N 7E,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.386908680438365,0.0092626302149692
1829,AR050020N0160W0,2N 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.382293321339816,0.009048872037157
1830,AR050020S0270W0,2S 27W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.381618912685127,0.0090429698587008
1831,AR050020S0150W0,2S 15W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.395898321220353,0.0096609519744457
1832,AR050200S0160W0,20S 16W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.218241219490899,0.0005153582099233
1833,AR050180N0290W0,18N 29W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.388692664838818,0.009325206761095
1834,AR050070S0150W0,7S 15W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.382449087654758,0.0090676674123992
1835,AR050190N0290W0,19N 29W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.389123721261426,0.0093534834808459
1836,AR050050N0180W0,5N 18W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384944577836692,0.0091735297943642
1837,AR050150S0210W0,15S 21W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.384566119387906,0.009122151578013
1838,AR050120S0220W0,12S 22W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385418349385162,0.0092269645973339
1839,AR050180N0200W0,18N 20W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.385275558246586,0.009180630518329
1840,AR050020S0290W0,2S 29W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.387185784611889,0.0092932568415617
1841,AR050130S0140W0,13S 14W,State of Arkansas,2013/08/14 00:00:00+00,AR,,,,0.383852133428582,0.0091649084663396
1842,AR050170N0280W0,17N 28W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.388463595330009,0.009339842559654
1843,AR050090N0200W0,9N 20W,BLM Cadastral - ES,2015/03/01 00:00:00+00,AR,,,,0.389013443336933,0.0093637924088945
