id,bite_date,SpeciesIDDesc,BreedIDDesc,breed,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc,FollowupYNDesc,ObjectId
766514,2023/08/13 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK WHT,0,,40004,,BODY,,,,,,NO,11231
768320,,CAT,,,,,0,,40031,,,,,2023/09/06 00:00:00,,NEGATIVE,NO,11232
766889,2023/08/17 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,0,,40258,,BODY,,,,,,NO,11233
767488,2023/08/24 00:00:00,DOG,,,,BRINDLE,0,,41008,,HEAD,,,,,,NO,11234
767939,2023/09/01 00:00:00,DOG,AIREDALE TER.,,MALE,BLK TAN,0,,40202,,BODY,,,,,,NO,11235
765946,2023/07/23 00:00:00,DOG,PIT BULL,LAB MIX,FEMALE,BLK WHT,0,,40272,,BODY,,,,,,NO,11236
768320,,CAT,,,,,0,,40031,,,,,2023/09/06 00:00:00,,NEGATIVE,YES,11237
766514,2023/08/13 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK WHT,0,,40004,,BODY,,,,,,YES,11238
768322,2023/09/10 00:00:00,DOG,PIT BULL,,,,0,,40243,,HEAD,,,,,,NO,11239
766889,2023/08/17 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,0,,40258,,BODY,,,,,,YES,11240
767488,2023/08/24 00:00:00,DOG,,,,BRINDLE,0,,41008,,HEAD,,,,,,YES,11241
765946,2023/07/23 00:00:00,DOG,PIT BULL,LAB MIX,FEMALE,BLK WHT,0,,40272,,BODY,,,,,,YES,11242
767939,2023/09/01 00:00:00,DOG,AIREDALE TER.,,MALE,BLK TAN,0,,40202,,BODY,,,,,,YES,11243
767489,2023/08/17 00:00:00,DOG,,,,,0,,40291,,BODY,,,,,,NO,11244
765947,2023/07/31 00:00:00,DOG,LABRADOR RETRIV,PIT BULL,MALE,WHT BLK,0,,40218,,BODY,,,,,,NO,11245
768322,2023/09/10 00:00:00,DOG,PIT BULL,,,,0,,40243,,HEAD,,,,,,YES,11246
766891,,BAT,,,,,0,,40299,,,,,2023/08/17 00:00:00,,NEGATIVE,NO,11247
766515,2023/08/10 00:00:00,DOG,CHICHAUHUA,,MALE,BLK BRN,0,,40216,,,,,,,,NO,11248
767947,2023/08/30 00:00:00,DOG,,PIT / LAB MIX,FEMALE,BLK WHT,0,,40223,,BODY,,,,,,NO,11249
767489,2023/08/17 00:00:00,DOG,,,,,0,,40291,,BODY,,,,,,YES,11250
765947,2023/07/31 00:00:00,DOG,LABRADOR RETRIV,PIT BULL,MALE,WHT BLK,0,,40218,,BODY,,,,,,YES,11251
768323,2023/09/10 00:00:00,DOG,,BEAGLE MIX,MALE,BROWN,1,2022/11/28 00:00:00,40212,,BODY,,,,2023/09/20 00:00:00,,NO,11252
766891,,BAT,,,,,0,,40299,,,,,2023/08/17 00:00:00,,NEGATIVE,YES,11253
766515,2023/08/10 00:00:00,DOG,CHICHAUHUA,,MALE,BLK BRN,0,,40216,,,,,,,,YES,11254
767947,2023/08/30 00:00:00,DOG,,PIT / LAB MIX,FEMALE,BLK WHT,0,,40223,,BODY,,,,,,YES,11255
767500,2023/08/24 00:00:00,DOG,GERM SHEPHERD,,MALE,BLACK WHIT,1,2023/08/10 00:00:00,40219,,BODY,,,,2023/09/05 00:00:00,,NO,11256
765950,2023/07/30 00:00:00,DOG,MALTASE,,FEMALE,WHTE,0,,40245,,BODY,,,,,,NO,11257
768323,2023/09/10 00:00:00,DOG,,BEAGLE MIX,MALE,BROWN,1,2022/11/28 00:00:00,40212,,BODY,,,,2023/09/20 00:00:00,,YES,11258
766892,,BAT,,,,,0,,40204,,,,,2023/08/17 00:00:00,,NEGATIVE,NO,11259
766516,2023/08/13 00:00:00,DOG,PIT BULL,,MALE,RED WHITE,0,,40211,,BODY,,,,,,NO,11260
767954,2023/08/30 00:00:00,CAT,,DSH,,ORANGE,0,,40214,,BODY,,,,,,NO,11261
767500,2023/08/24 00:00:00,DOG,GERM SHEPHERD,,MALE,BLACK WHIT,1,2023/08/10 00:00:00,40219,,BODY,,,,2023/09/05 00:00:00,,YES,11262
765950,2023/07/30 00:00:00,DOG,MALTASE,,FEMALE,WHTE,0,,40245,,BODY,,,,,,YES,11263
768324,2023/09/10 00:00:00,DOG,ROTTWEILER,,,,0,,40215,,BODY,,,,,,NO,11264
766892,,BAT,,,,,0,,40204,,,,,2023/08/17 00:00:00,,NEGATIVE,YES,11265
766516,2023/08/13 00:00:00,DOG,PIT BULL,,MALE,RED WHITE,0,,40211,,BODY,,,,,,YES,11266
767954,2023/08/30 00:00:00,CAT,,DSH,,ORANGE,0,,40214,,BODY,,,,,,YES,11267
767504,2023/08/27 00:00:00,DOG,PIT BULL,,MALE,GRAY WHITE,1,2023/06/04 00:00:00,40218,,BODY,2023/08/27 00:00:00,,,2023/09/07 00:00:00,,NO,11268
765952,,DOG,AAUST. TERR.,,,,0,,47725,,,,,2023/08/01 00:00:00,,NEGATIVE,NO,11269
768324,2023/09/10 00:00:00,DOG,ROTTWEILER,,,,0,,40215,,BODY,,,,,,YES,11270
766897,2023/08/16 00:00:00,DOG,AAUST. TERR.,,,WHT BLCK,0,,40272,,,,,2023/08/16 00:00:00,,NEGATIVE,NO,11271
766528,2023/08/13 00:00:00,DOG,FRENCH BULLDOG,,MALE,BLACK,0,,40228,,BODY,,,,,,NO,11272
767959,2023/08/25 00:00:00,DOG,PIT BULL,,FEMALE,GRY WHT,0,,40214,,BODY,,,,,,NO,11273
767504,2023/08/27 00:00:00,DOG,PIT BULL,,MALE,GRAY WHITE,1,2023/06/04 00:00:00,40218,,BODY,2023/08/27 00:00:00,,,2023/09/07 00:00:00,,YES,11274
765952,,DOG,AAUST. TERR.,,,,0,,47725,,,,,2023/08/01 00:00:00,,NEGATIVE,YES,11275
768335,2023/09/10 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,0,,40245,,BODY,,,,,,NO,11276
766897,2023/08/16 00:00:00,DOG,AAUST. TERR.,,,WHT BLCK,0,,40272,,,,,2023/08/16 00:00:00,,NEGATIVE,YES,11277
766528,2023/08/13 00:00:00,DOG,FRENCH BULLDOG,,MALE,BLACK,0,,40228,,BODY,,,,,,YES,11278
767959,2023/08/25 00:00:00,DOG,PIT BULL,,FEMALE,GRY WHT,0,,40214,,BODY,,,,,,YES,11279
767506,,CAT,,,FEMALE,,0,,40212,,,,,,,,NO,11280
767506,,CAT,,,FEMALE,,0,,40212,,,,,,,,YES,11281
765953,2023/08/03 00:00:00,CAT,,,,,0,,40214,,UNKNOWN,,,,,,NO,11282
767687,2023/08/29 00:00:00,DOG,,,,WHITE,0,,40214,,BODY,,,,,,NO,11283
768335,2023/09/10 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,0,,40245,,BODY,,,,,,YES,11284
767963,2023/09/02 00:00:00,DOG,CHOW CHOW,,,,0,,40228,,UNKNOWN,,,,,,NO,11285
766990,,BAT,,,,,0,,40245,,,,,2023/08/17 00:00:00,,NEGATIVE,NO,11286
766609,2023/08/13 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40216,,BODY,,,,,,NO,11287
766990,,BAT,,,,,0,,40245,,,,,2023/08/17 00:00:00,,NEGATIVE,YES,11288
768336,2023/09/08 00:00:00,DOG,PIT BULL,,MALE,WHITE,3,2021/07/13 00:00:00,40229,,BODY,,,,2023/09/18 00:00:00,,NO,11289
767963,2023/09/02 00:00:00,DOG,CHOW CHOW,,,,0,,40228,,UNKNOWN,,,,,,YES,11290
767687,2023/08/29 00:00:00,DOG,,,,WHITE,0,,40214,,BODY,,,,,,YES,11291
765953,2023/08/03 00:00:00,CAT,,,,,0,,40214,,UNKNOWN,,,,,,YES,11292
766609,2023/08/13 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40216,,BODY,,,,,,YES,11293
767003,2023/08/21 00:00:00,DOG,GREAT PYRENEESE,,FEMALE,WHITE,3,2023/08/21 00:00:00,40222,,BODY,,,,2023/09/11 00:00:00,,NO,11294
768336,2023/09/08 00:00:00,DOG,PIT BULL,,MALE,WHITE,3,2021/07/13 00:00:00,40229,,BODY,,,,2023/09/18 00:00:00,,YES,11295
767967,2023/09/01 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLACK,0,,40229,,BODY,,,,,,NO,11296
767689,2023/08/29 00:00:00,CAT,,,,,0,,40222,,,,,,,,NO,11297
765954,2023/08/03 00:00:00,DOG,HAVANESE,,MALE,GRY WHT,0,,40241,,BODY,,,,,,NO,11298
766610,2023/08/07 00:00:00,DOG,PIT BULL,,FEMALE,GRY WHT,0,,40210,,BODY,,,2023/08/07 00:00:00,,NEGATIVE,NO,11299
767003,2023/08/21 00:00:00,DOG,GREAT PYRENEESE,,FEMALE,WHITE,3,2023/08/21 00:00:00,40222,,BODY,,,,2023/09/11 00:00:00,,YES,11300
768338,2023/09/05 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,1,2023/03/12 00:00:00,40210,,BODY,,,,2023/09/18 00:00:00,,NO,11301
767967,2023/09/01 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLACK,0,,40229,,BODY,,,,,,YES,11302
767689,2023/08/29 00:00:00,CAT,,,,,0,,40222,,,,,,,,YES,11303
768684,2023/09/12 00:00:00,DOG,,,MALE,GRAY,0,,40215,,BODY,,,,,,NO,11304
769087,2023/09/23 00:00:00,DOG,,MIX,MALE,BRINDLE,1,2023/01/06 00:00:00,0,,HEAD,,,,2023/10/05 00:00:00,,NO,11305
765954,2023/08/03 00:00:00,DOG,HAVANESE,,MALE,GRY WHT,0,,40241,,BODY,,,,,,YES,11306
766610,2023/08/07 00:00:00,DOG,PIT BULL,,FEMALE,GRY WHT,0,,40210,,BODY,,,2023/08/07 00:00:00,,NEGATIVE,YES,11307
767006,2023/08/17 00:00:00,DOG,,SHI CHI,MALE,GREY,3,2022/03/01 00:00:00,40229,,HEAD,,,,2023/08/28 00:00:00,,NO,11308
768338,2023/09/05 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,1,2023/03/12 00:00:00,40210,,BODY,,,,2023/09/18 00:00:00,,YES,11309
767971,2023/09/03 00:00:00,DOG,PIT BULL,,,,3,2023/04/21 00:00:00,40211,,BODY,,,,2023/09/13 00:00:00,,NO,11310
767690,2023/08/28 00:00:00,DOG,DOBERMAN,,MALE,BROWN,0,,40291,,BODY,,,,,,NO,11311
768684,2023/09/12 00:00:00,DOG,,,MALE,GRAY,0,,40215,,BODY,,,,,,YES,11312
765956,2023/08/03 00:00:00,CAT,,,,ORANGE,0,,40204,,BODY,,,,,,NO,11313
769087,2023/09/23 00:00:00,DOG,,MIX,MALE,BRINDLE,1,2023/01/06 00:00:00,0,,HEAD,,,,2023/10/05 00:00:00,,YES,11314
766611,2023/08/01 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK,0,,40213,,BODY,,,,,,NO,11315
767006,2023/08/17 00:00:00,DOG,,SHI CHI,MALE,GREY,3,2022/03/01 00:00:00,40229,,HEAD,,,,2023/08/28 00:00:00,,YES,11316
768339,2023/09/11 00:00:00,CAT,,DSH,FEMALE,BLACK,0,,40205,,BODY,,,,,,NO,11317
767971,2023/09/03 00:00:00,DOG,PIT BULL,,,,3,2023/04/21 00:00:00,40211,,BODY,,,,2023/09/13 00:00:00,,YES,11318
767690,2023/08/28 00:00:00,DOG,DOBERMAN,,MALE,BROWN,0,,40291,,BODY,,,,,,YES,11319
768686,2023/09/16 00:00:00,DOG,,BOXER PIT MIX,,BRN WHT,0,,40223,,BODY,,,,,,NO,11320
765956,2023/08/03 00:00:00,CAT,,,,ORANGE,0,,40204,,BODY,,,,,,YES,11321
769224,2023/09/25 00:00:00,CAT,,,MALE,BROWN,0,,40228,,UNKNOWN,,,,,,NO,11322
766611,2023/08/01 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLK,0,,40213,,BODY,,,,,,YES,11323
767008,2023/08/20 00:00:00,CAT,,,MALE,,0,,40218,,BODY,,,,,,NO,11324
768339,2023/09/11 00:00:00,CAT,,DSH,FEMALE,BLACK,0,,40205,,BODY,,,,,,YES,11325
768686,2023/09/16 00:00:00,DOG,,BOXER PIT MIX,,BRN WHT,0,,40223,,BODY,,,,,,YES,11326
767816,2023/08/30 00:00:00,DOG,,,MALE,,0,,40223,,BODY,,,,,,NO,11327
769224,2023/09/25 00:00:00,CAT,,,MALE,BROWN,0,,40228,,UNKNOWN,,,,,,YES,11328
767973,,BAT,,,,,0,,40204,,,,,2023/08/28 00:00:00,,NEGATIVE,NO,11329
768687,2023/09/16 00:00:00,DOG,,,,,0,,40216,,HEAD,,,,,,NO,11330
768340,2023/09/11 00:00:00,CAT,,DSH,FEMALE,BLACK,0,,40214,,BODY,,,,,,NO,11331
767008,2023/08/20 00:00:00,CAT,,,MALE,,0,,40218,,BODY,,,,,,YES,11332
765959,,DOG,,,,,0,,47136,,,,,2023/08/02 00:00:00,,NEGATIVE,NO,11333
766612,,BAT,,,,,0,,40228,,,,,2023/08/14 00:00:00,,UNKNOWN,NO,11334
768340,2023/09/11 00:00:00,CAT,,DSH,FEMALE,BLACK,0,,40214,,BODY,,,,,,YES,11335
767109,2023/08/22 00:00:00,DOG,,,,GRAY,0,,40211,,BODY,,,,,,NO,11336
768687,2023/09/16 00:00:00,DOG,,,,,0,,40216,,HEAD,,,,,,YES,11337
765959,,DOG,,,,,0,,47136,,,,,2023/08/02 00:00:00,,NEGATIVE,YES,11338
767816,2023/08/30 00:00:00,DOG,,,MALE,,0,,40223,,BODY,,,,,,YES,11339
769227,2023/09/18 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,0,,40215,,BODY,,,,,,NO,11340
767973,,BAT,,,,,0,,40204,,,,,2023/08/28 00:00:00,,NEGATIVE,YES,11341
766612,,BAT,,,,,0,,40228,,,,,2023/08/14 00:00:00,,UNKNOWN,YES,11342
768344,2023/09/09 00:00:00,DOG,PIT BULL,,FEMALE,BRINDLE WH,0,,40208,,BODY,,,,,,NO,11343
767109,2023/08/22 00:00:00,DOG,,,,GRAY,0,,40211,,BODY,,,,,,YES,11344
768688,2023/09/10 00:00:00,DOG,,JACK RUSS TER,MALE,BRN WHT,0,,40205,,BODY,,,,,,NO,11345
765962,2023/07/27 00:00:00,DOG,PIT BULL,,FEMALE,WHT GRY,0,,40220,,BODY,,,2023/07/31 00:00:00,,NEGATIVE,NO,11346
767848,2023/08/28 00:00:00,DOG,BICHON FRESE,,MALE,WHITE,1,2023/06/13 00:00:00,40245,,HEAD,,,,2023/09/06 00:00:00,,NO,11347
769227,2023/09/18 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,0,,40215,,BODY,,,,,,YES,11348
767974,,BAT,,,,,0,,40223,,,,,2023/08/28 00:00:00,,NEGATIVE,NO,11349
766613,2023/08/05 00:00:00,DOG,PIT BULL,,MALE,WHT BLK,0,,40210,,HEAD,,,,,,NO,11350
768344,2023/09/09 00:00:00,DOG,PIT BULL,,FEMALE,BRINDLE WH,0,,40208,,BODY,,,,,,YES,11351
767110,2023/08/22 00:00:00,DOG,GERM SHEPHERD,,,,0,,40241,,BODY,,,,,,NO,11352
768688,2023/09/10 00:00:00,DOG,,JACK RUSS TER,MALE,BRN WHT,0,,40205,,BODY,,,,,,YES,11353
765962,2023/07/27 00:00:00,DOG,PIT BULL,,FEMALE,WHT GRY,0,,40220,,BODY,,,2023/07/31 00:00:00,,NEGATIVE,YES,11354
767848,2023/08/28 00:00:00,DOG,BICHON FRESE,,MALE,WHITE,1,2023/06/13 00:00:00,40245,,HEAD,,,,2023/09/06 00:00:00,,YES,11355
769230,2023/09/24 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,1,2023/08/09 00:00:00,40228,,BODY,,,,2023/10/06 00:00:00,,NO,11356
767974,,BAT,,,,,0,,40223,,,,,2023/08/28 00:00:00,,NEGATIVE,YES,11357
766613,2023/08/05 00:00:00,DOG,PIT BULL,,MALE,WHT BLK,0,,40210,,HEAD,,,,,,YES,11358
768347,2023/09/09 00:00:00,DOG,MASTIF,,MALE,BRINDLE,0,,40212,,BODY,,,,,,NO,11359
767110,2023/08/22 00:00:00,DOG,GERM SHEPHERD,,,,0,,40241,,BODY,,,,,,YES,11360
768693,2023/09/13 00:00:00,DOG,DACHSHUND,MIX,MALE,BRN BLK,0,,40203,,BODY,,,,,,NO,11361
765966,2023/07/30 00:00:00,DOG,AAUST. TERR.,,MALE,,0,,40272,,BODY,,,2023/07/31 00:00:00,,NEGATIVE,NO,11362
767852,2023/08/30 00:00:00,DOG,MALTASE,,MALE,WHITE,1,2023/08/20 00:00:00,40245,,BODY,,,,,,NO,11363
769230,2023/09/24 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,1,2023/08/09 00:00:00,40228,,BODY,,,,2023/10/06 00:00:00,,YES,11364
767976,,BAT,,,,,0,,40204,,,,,2023/08/31 00:00:00,,NEGATIVE,NO,11365
766699,2023/08/15 00:00:00,CAT,,,FEMALE,GRAY,0,,40272,,BODY,,,,,,NO,11366
768347,2023/09/09 00:00:00,DOG,MASTIF,,MALE,BRINDLE,0,,40212,,BODY,,,,,,YES,11367
767112,2023/08/17 00:00:00,DOG,GREAT DANE,,,TAN,3,2021/12/22 00:00:00,40229,,BODY,,,,2023/08/28 00:00:00,,NO,11368
768693,2023/09/13 00:00:00,DOG,DACHSHUND,MIX,MALE,BRN BLK,0,,40203,,BODY,,,,,,YES,11369
765966,2023/07/30 00:00:00,DOG,AAUST. TERR.,,MALE,,0,,40272,,BODY,,,2023/07/31 00:00:00,,NEGATIVE,YES,11370
767852,2023/08/30 00:00:00,DOG,MALTASE,,MALE,WHITE,1,2023/08/20 00:00:00,40245,,BODY,,,,,,YES,11371
769231,2023/09/25 00:00:00,DOG,DACHSHUND,,FEMALE,BROWN,0,,40215,,BODY,,,,,,NO,11372
767976,,BAT,,,,,0,,40204,,,,,2023/08/31 00:00:00,,NEGATIVE,YES,11373
768423,2023/09/11 00:00:00,DOG,,,FEMALE,TAN,1,2023/10/21 00:00:00,40205,,BODY,,,,2023/09/22 00:00:00,,NO,11374
767112,2023/08/17 00:00:00,DOG,GREAT DANE,,,TAN,3,2021/12/22 00:00:00,40229,,BODY,,,,2023/08/28 00:00:00,,YES,11375
766103,2023/08/07 00:00:00,HORSE,,,FEMALE,BROWN,0,,40243,,BODY,,,,,,NO,11376
768694,2023/09/17 00:00:00,DOG,,MIXED,MALE,GREY,3,2023/09/27 00:00:00,40220,,BODY,,,,,,NO,11377
767855,2023/08/31 00:00:00,DOG,,,MALE,BLACK,1,2023/05/02 00:00:00,40243,,BODY,,,,,,NO,11378
769231,2023/09/25 00:00:00,DOG,DACHSHUND,,FEMALE,BROWN,0,,40215,,BODY,,,,,,YES,11379
768423,2023/09/11 00:00:00,DOG,,,FEMALE,TAN,1,2023/10/21 00:00:00,40205,,BODY,,,,2023/09/22 00:00:00,,YES,11380
766103,2023/08/07 00:00:00,HORSE,,,FEMALE,BROWN,0,,40243,,BODY,,,,,,YES,11381
766699,2023/08/15 00:00:00,CAT,,,FEMALE,GRAY,0,,40272,,BODY,,,,,,YES,11382
767113,2023/08/22 00:00:00,DOG,PIT BULL,,,BLACK,0,,40216,,BODY,,,,,,NO,11383
767977,,BAT,,,,,0,,40228,,,,,2023/08/25 00:00:00,,POSITIVE,NO,11384
766104,2023/08/03 00:00:00,RACCOON,,,,,0,,40059,,BODY,,,2023/08/03 00:00:00,,NEGATIVE,NO,11385
766701,2023/08/15 00:00:00,DOG,,SHEPH MIX,MALE,TAN,1,2023/09/23 00:00:00,40223,,BODY,,,,2023/08/25 00:00:00,,NO,11386
767113,2023/08/22 00:00:00,DOG,PIT BULL,,,BLACK,0,,40216,,BODY,,,,,,YES,11387
768694,2023/09/17 00:00:00,DOG,,MIXED,MALE,GREY,3,2023/09/27 00:00:00,40220,,BODY,,,,,,YES,11388
767855,2023/08/31 00:00:00,DOG,,,MALE,BLACK,1,2023/05/02 00:00:00,40243,,BODY,,,,,,YES,11389
769340,2023/09/25 00:00:00,DOG,GERM SHEPHERD,,,,0,,40291,,,,,,,,NO,11390
768424,2023/09/12 00:00:00,DOG,,,,BROWN,0,,40205,,HEAD,,,,,,NO,11391
767977,,BAT,,,,,0,,40228,,,,,2023/08/25 00:00:00,,POSITIVE,YES,11392
766104,2023/08/03 00:00:00,RACCOON,,,,,0,,40059,,BODY,,,2023/08/03 00:00:00,,NEGATIVE,YES,11393
766701,2023/08/15 00:00:00,DOG,,SHEPH MIX,MALE,TAN,1,2023/09/23 00:00:00,40223,,BODY,,,,2023/08/25 00:00:00,,YES,11394
767206,2023/08/23 00:00:00,DOG,,,,TRI,0,,40229,,,,,,,,NO,11395
768697,2023/09/16 00:00:00,DOG,,SST BERNARD MIX,MALE,BROWN,1,2023/05/16 00:00:00,40215,,BODY,,,,2023/09/26 00:00:00,,NO,11396
767860,2023/08/31 00:00:00,DOG,,,FEMALE,BRN BLK,0,,40242,,BODY,,,,,,NO,11397
769340,2023/09/25 00:00:00,DOG,GERM SHEPHERD,,,,0,,40291,,,,,,,,YES,11398
768424,2023/09/12 00:00:00,DOG,,,,BROWN,0,,40205,,HEAD,,,,,,YES,11399
767980,,BAT,,,,,0,,40213,,,,,2023/08/28 00:00:00,,UNKNOWN,NO,11400
766210,2023/08/08 00:00:00,DOG,,,MALE,BROWN,0,2022/04/11 00:00:00,40245,,HEAD,,,,2023/09/01 00:00:00,,NO,11401
766702,2023/08/14 00:00:00,DOG,PIT BULL,,FEMALE,TAN WHT,0,,40215,,BODY,,,,,,NO,11402
767206,2023/08/23 00:00:00,DOG,,,,TRI,0,,40229,,,,,,,,YES,11403
768697,2023/09/16 00:00:00,DOG,,SST BERNARD MIX,MALE,BROWN,1,2023/05/16 00:00:00,40215,,BODY,,,,2023/09/26 00:00:00,,YES,11404
767860,2023/08/31 00:00:00,DOG,,,FEMALE,BRN BLK,0,,40242,,BODY,,,,,,YES,11405
769344,2023/09/26 00:00:00,DOG,,,,WHITE BRN,0,,40258,,BODY,,,,,,NO,11406
768425,2023/09/12 00:00:00,DOG,ROTTWEILER,MIX,FEMALE,BLACK,1,2023/09/28 00:00:00,40216,,BODY,,,,2023/09/22 00:00:00,,NO,11407
767980,,BAT,,,,,0,,40213,,,,,2023/08/28 00:00:00,,UNKNOWN,YES,11408
766210,2023/08/08 00:00:00,DOG,,,MALE,BROWN,0,2022/04/11 00:00:00,40245,,HEAD,,,,2023/09/01 00:00:00,,YES,11409
766702,2023/08/14 00:00:00,DOG,PIT BULL,,FEMALE,TAN WHT,0,,40215,,BODY,,,,,,YES,11410
767210,2023/08/23 00:00:00,DOG,BOXER,,MALE,BROWN,1,2023/01/14 00:00:00,40213,,HEAD,,,,2023/09/05 00:00:00,,NO,11411
768699,2023/09/16 00:00:00,DOG,CANE CORSO,,MALE,BLACK,3,2023/06/13 00:00:00,40241,,BODY,,,,2023/09/26 00:00:00,,NO,11412
767862,2023/08/31 00:00:00,DOG,,,,WHITE BLK,0,,40210,,BODY,,,,,,NO,11413
769344,2023/09/26 00:00:00,DOG,,,,WHITE BRN,0,,40258,,BODY,,,,,,YES,11414
768425,2023/09/12 00:00:00,DOG,ROTTWEILER,MIX,FEMALE,BLACK,1,2023/09/28 00:00:00,40216,,BODY,,,,2023/09/22 00:00:00,,YES,11415
767983,2023/08/16 00:00:00,DOG,,LAB MIX,,WHT TAN,0,,40291,,HEAD,,,2023/08/25 00:00:00,,NEGATIVE,NO,11416
766214,2023/08/08 00:00:00,DOG,PIT BULL,,MALE,WHITE,3,2023/07/22 00:00:00,40207,,BODY,,,,2023/08/22 00:00:00,,NO,11417
766703,,CAT,,,,,0,,40220,,,,,2023/08/13 00:00:00,,NEGATIVE,NO,11418
767210,2023/08/23 00:00:00,DOG,BOXER,,MALE,BROWN,1,2023/01/14 00:00:00,40213,,HEAD,,,,2023/09/05 00:00:00,,YES,11419
767215,,RAT,,,,,0,,40299,,,,,2023/08/18 00:00:00,,NEGATIVE,NO,11420
767215,,RAT,,,,,0,,40299,,,,,2023/08/18 00:00:00,,NEGATIVE,YES,11421
767217,,BAT,,,,,0,,40059,,,,,2023/08/22 00:00:00,,NEGATIVE,NO,11422
767217,,BAT,,,,,0,,40059,,,,,2023/08/22 00:00:00,,NEGATIVE,YES,11423
767218,,CAT,,,,,0,,40218,,,,,2023/08/17 00:00:00,,NEGATIVE,NO,11424
767218,,CAT,,,,,0,,40218,,,,,2023/08/17 00:00:00,,NEGATIVE,YES,11425
767307,2023/08/24 00:00:00,DOG,PIT BULL,MIX,,WHITE BRN,0,,40243,,BODY,,,,,,NO,11426
767307,2023/08/24 00:00:00,DOG,PIT BULL,MIX,,WHITE BRN,0,,40243,,BODY,,,,,,YES,11427
767309,2023/08/22 00:00:00,DOG,GOLD RETRIEVER,MALAMUTE MIX,MALE,GOLD,1,2023/08/25 00:00:00,40059,,BODY,,,,2023/09/05 00:00:00,,NO,11428
767309,2023/08/22 00:00:00,DOG,GOLD RETRIEVER,MALAMUTE MIX,MALE,GOLD,1,2023/08/25 00:00:00,40059,,BODY,,,,2023/09/05 00:00:00,,YES,11429
767310,2023/08/23 00:00:00,DOG,,SHEP MIX,MALE,WHITE,0,,40212,,BODY,,,,,,NO,11430
767310,2023/08/23 00:00:00,DOG,,SHEP MIX,MALE,WHITE,0,,40212,,BODY,,,,,,YES,11431
767312,2023/08/17 00:00:00,DOG,BOXER,,FEMALE,BRINDLE,0,,40291,,BODY,,,,2023/09/05 00:00:00,,NO,11432
767312,2023/08/17 00:00:00,DOG,BOXER,,FEMALE,BRINDLE,0,,40291,,BODY,,,,2023/09/05 00:00:00,,YES,11433
767482,,DOG,FRENCH BULLDOG,,MALE,BEIGE,3,2022/11/07 00:00:00,40217,,BODY,,,,2023/08/29 00:00:00,,NO,11434
767482,,DOG,FRENCH BULLDOG,,MALE,BEIGE,3,2022/11/07 00:00:00,40217,,BODY,,,,2023/08/29 00:00:00,,YES,11435
767483,2023/08/27 00:00:00,DOG,,,,BLACK,1,2023/01/21 00:00:00,40243,,BODY,,,,2023/09/06 00:00:00,,NO,11436
767483,2023/08/27 00:00:00,DOG,,,,BLACK,1,2023/01/21 00:00:00,40243,,BODY,,,,2023/09/06 00:00:00,,YES,11437
766703,,CAT,,,,,0,,40220,,,,,2023/08/13 00:00:00,,NEGATIVE,YES,11438
768699,2023/09/16 00:00:00,DOG,CANE CORSO,,MALE,BLACK,3,2023/06/13 00:00:00,40241,,BODY,,,,2023/09/26 00:00:00,,YES,11439
768426,2023/09/12 00:00:00,DOG,,,,,0,,40299,,HEAD,,,,,,NO,11440
767862,2023/08/31 00:00:00,DOG,,,,WHITE BLK,0,,40210,,BODY,,,,,,YES,11441
766214,2023/08/08 00:00:00,DOG,PIT BULL,,MALE,WHITE,3,2023/07/22 00:00:00,40207,,BODY,,,,2023/08/22 00:00:00,,YES,11442
767983,2023/08/16 00:00:00,DOG,,LAB MIX,,WHT TAN,0,,40291,,HEAD,,,2023/08/25 00:00:00,,NEGATIVE,YES,11443
769354,2023/09/25 00:00:00,DOG,BOXER,MIX,FEMALE,BLK WHT,0,2022/12/22 00:00:00,40291,,BODY,,,,2023/10/05 00:00:00,,NO,11444
766804,2023/08/16 00:00:00,CAT,,DSH,FEMALE,TRI,0,,40291,,BODY,,,,,,NO,11445
768702,2023/09/09 00:00:00,DOG,,,,,0,,40242,,BODY,,,2023/09/14 00:00:00,,NEGATIVE,NO,11446
768426,2023/09/12 00:00:00,DOG,,,,,0,,40299,,HEAD,,,,,,YES,11447
