X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
13501907.4603018,342583.609580055,8283,ParcelLocator_,M,89.04,A,"15246 LINNHURST ST, DETROIT, MI, 48205",21018365.,StreetAddress, ,15246 Linnhurst,Detroit, , ,Vacant House,201412770-R1,15246 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/09 00:00:00+00,9,9,2014,2014/09/13 00:00:00+00,9.0,13,2014,26163500600.0,48205.0,1.0,21018365.24024
13501779.9429134,345925.656167984,8284,ParcelLocator_,M,89.04,A,"15246 MANNING ST, DETROIT, MI, 48205",21023095.,StreetAddress, ,15246 MANNING,Detroit, , ,Vacant House,201409750-R1,15246 MANNING,,ADAMO DEMOLITION COMPANY,2014/08/07 00:00:00+00,8,7,2014,2014/08/21 00:00:00+00,8.0,21,2014,26163500300.0,48205.0,1.0,21023095.26076
13504007.6272966,334070.054461941,8285,ParcelLocator_,M,89.04,A,"15253 EVANSTON ST, DETROIT, MI, 48224",21005327.,StreetAddress, ,15253 Evanston,Detroit, , ,Vacant House,201414510-R1,15253 Evanston,,ADAMO DEMOLITION COMPANY,2014/10/15 00:00:00+00,10,15,2014,2014/10/16 00:00:00+00,10.0,16,2014,26163501100.0,48224.0,1.0,21005327.18167
13501809.8559711,346112.152559057,8286,ParcelLocator_,M,89.04,A,"15253 MANNING ST, DETROIT, MI, 48205",21023370.,StreetAddress, ,15253 Manning,Detroit, , ,Vacant House,201409751-R1,15253 Manning,,ADAMO DEMOLITION COMPANY,2014/08/23 00:00:00+00,8,23,2014,2014/09/10 00:00:00+00,9.0,10,2014,26163500300.0,48205.0,1.0,21023370.26194
13501841.9639108,345456.209645674,8287,ParcelLocator_,M,89.04,A,"15253 NOVARA ST, DETROIT, MI, 48205",21022543.,StreetAddress, ,15253 Novara,Detroit, , ,Abandoned/Vacant Structure,201408371-R1,15253 Novara,,HOMRICH WRECKING,2014/07/31 00:00:00+00,7,31,2014,2014/07/31 00:00:00+00,7.0,31,2014,26163500300.0,48205.0,1.0,21022543.25822
13501943.5557743,342465.478346452,8288,ParcelLocator_,M,89.04,A,"15259 GLENWOOD ST, DETROIT, MI, 48205",21018288-9,StreetAddress, ,15259 Glenwood,Detroit, , ,Vacant House,201412605-R1,15259 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/06 00:00:00+00,9,6,2014,2014/09/22 00:00:00+00,9.0,22,2014,26163500600.0,48205.0,1.0,21018288-9
13501859.8293963,345930.214566931,8289,ParcelLocator_,M,89.04,A,"15260 MANNING ST, DETROIT, MI, 48205",21023093.,StreetAddress, ,15260 Manning,Detroit, , ,Vacant House,201409753-R1,15260 Manning,,ADAMO DEMOLITION COMPANY,2014/08/13 00:00:00+00,8,13,2014,2014/08/25 00:00:00+00,8.0,25,2014,26163500300.0,48205.0,1.0,21023093.26076
13502061.2142389,342009.052821517,8290,ParcelLocator_,M,89.04,A,"15266 PARK GROVE ST, DETROIT, MI, 48205",21017710.,StreetAddress, ,15266 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412056-R1,15266 Park Grove,,HOMRICH WRECKING,2014/09/04 00:00:00+00,9,4,2014,2014/09/04 00:00:00+00,9.0,4,2014,26163500600.0,48205.0,1.0,21017710.23610
13501875.9812992,346443.149278209,8291,ParcelLocator_,M,100.0,A,"15269 TACOMA ST, DETROIT, MI, 48205",21023877.,StreetAddress, ,15269 Tacoma Street,Detroit, , ,Abandoned home,201408898-R2,15269 Tacoma Street,,MCM MANAGEMENT CORP.,2014/08/07 00:00:00+00,8,7,2014,2014/09/30 00:00:00+00,9.0,30,2014,26163500300.0,48205.0,1.0,21023877.26327
13502033.2916667,342469.208989501,8292,ParcelLocator_,M,89.04,A,"15271 GLENWOOD ST, DETROIT, MI, 48205",21018291.,StreetAddress, ,15271 Glenwood,Detroit, , ,Vacant House,201412606-R1,15271 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/15 00:00:00+00,9.0,15,2014,26163500600.0,48205.0,1.0,21018291.23944
13501973.1725722,345133.8933727,8293,ParcelLocator_,M,100.0,A,"15275 CORAM ST, DETROIT, MI, 48205",21022146.,StreetAddress, ,15275 Coram St,Detroit, , ,Abandoned/Vacant Structure,201408223-R2,15275 Coram St,,HOMRICH WRECKING,2014/07/29 00:00:00+00,7,29,2014,2014/07/29 00:00:00+00,7.0,29,2014,26163500300.0,48205.0,1.0,21022146.25641
13502056.1322179,342315.39895013,8294,ParcelLocator_,M,89.04,A,"15276 GLENWOOD ST, DETROIT, MI, 48205",21018033.,StreetAddress, ,15276 Glenwood,Detroit, , ,Vacant House,201412608-R1,15276 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/22 00:00:00+00,9.0,22,2014,26163500600.0,48205.0,1.0,21018033.23809
13502001.1187664,344483.884186357,8295,ParcelLocator_,M,100.0,A,"15277 MADDELEIN ST, DETROIT, MI, 48205",21021566.,StreetAddress, ,15277 Maddelein St,Detroit, , ,Abandoned/Vacant Structure,201408464-R1,15277 Maddelein St,,HOMRICH WRECKING,2014/07/29 00:00:00+00,7,29,2014,2014/07/29 00:00:00+00,7.0,29,2014,26163500300.0,48205.0,1.0,21021566.25280
13502096.0387139,342317.048884511,8296,ParcelLocator_,M,89.04,A,"15282 GLENWOOD ST, DETROIT, MI, 48205",21018032.,StreetAddress, ,15282 Glenwood,Detroit, , ,Vacant House,201412609-R1,15282 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/11 00:00:00+00,9,11,2014,2014/09/15 00:00:00+00,9.0,15,2014,26163500600.0,48205.0,1.0,21018032.23809
13502082.2585302,342741.998031497,8297,ParcelLocator_,M,89.04,A,"15285 LINNHURST ST, DETROIT, MI, 48205",21018622.,StreetAddress, ,15285 Linnhurst,Detroit, , ,Vacant House,201412772-R1,15285 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/09 00:00:00+00,9,9,2014,2014/09/18 00:00:00+00,9.0,18,2014,26163500600.0,48205.0,1.0,21018622.24147
13502040.9274934,344486.117454067,8298,ParcelLocator_,M,89.04,A,"15285 MADDELEIN ST, DETROIT, MI, 48205",21021567.,StreetAddress, ,15285 Maddelein,Detroit, , ,HHF,201500322-R1,15285 Maddelein,,"JENKINS CONSTRUCTION, INC.",2014/10/21 00:00:00+00,10,21,2014,2014/10/29 00:00:00+00,10.0,29,2014,26163500300.0,48205.0,1.0,21021567.25280
13502117.4288058,342194.528543308,8299,ParcelLocator_,M,89.04,A,"15287 PARK GROVE ST, DETROIT, MI, 48205",21017968.,StreetAddress, ,15287 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412057-R1,15287 Park Grove,,HOMRICH WRECKING,2014/09/11 00:00:00+00,9,11,2014,2014/09/11 00:00:00+00,9.0,11,2014,26163500600.0,48205.0,1.0,21017968.23710
13502181.1594488,342014.195866138,8300,ParcelLocator_,M,89.04,A,"15290 PARK GROVE ST, DETROIT, MI, 48205",21017707.,StreetAddress, ,15290 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412058-R2,15290 Park Grove,,HOMRICH WRECKING,2014/09/04 00:00:00+00,9,4,2014,2014/09/04 00:00:00+00,9.0,4,2014,26163500600.0,48205.0,1.0,21017707.23610
13502135.9232284,342318.693569556,8301,ParcelLocator_,M,89.04,A,"15292 GLENWOOD ST, DETROIT, MI, 48205",21018031.,StreetAddress, ,15292 Glenwood,Detroit, , ,Vacant House,201412611-R1,15292 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/15 00:00:00+00,9.0,15,2014,26163500600.0,48205.0,1.0,21018031.23809
13502080.9097769,344488.44094488,8302,ParcelLocator_,M,89.04,A,"15293 MADDELEIN ST, DETROIT, MI, 48205",21021568.,StreetAddress, ,15293 Maddelein,Detroit, , ,Abandoned/Vacant Structure,201408326-R1,15293 Maddelein,,HOMRICH WRECKING,2014/07/29 00:00:00+00,7,29,2014,2014/07/29 00:00:00+00,7.0,29,2014,26163500300.0,48205.0,1.0,21021568.25280
13502147.4573491,342195.690288708,8303,ParcelLocator_,M,89.04,A,"15293 PARK GROVE ST, DETROIT, MI, 48205",21017969.,StreetAddress, ,15293 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412067-R1,15293 Park Grove,,HOMRICH WRECKING,2014/09/04 00:00:00+00,9,4,2014,2014/09/04 00:00:00+00,9.0,4,2014,26163500600.0,48205.0,1.0,21017969.23710
13462959.4356955,298146.437992126,8304,ParcelLocator_,M,89.04,A,"1530 RADEMACHER ST, DETROIT, MI, 48209",18007699.,StreetAddress, ,1530 Rademacher,Detroit, , ,Vacant House,201412469-R0,1530 Rademacher,,"DMC CONSULTANTS, INC.",2014/08/29 00:00:00+00,8,29,2014,2014/09/30 00:00:00+00,9.0,30,2014,26163523800.0,48209.0,1.0,18007699.1172
13502167.0882546,342594.534776896,8305,ParcelLocator_,M,89.04,A,"15300 LINNHURST ST, DETROIT, MI, 48205",21018358.,StreetAddress, ,15300 Linnhurst,Detroit, , ,Vacant House,201412773-R1,15300 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/09 00:00:00+00,9,9,2014,2014/09/18 00:00:00+00,9.0,18,2014,26163500600.0,48205.0,1.0,21018358.24024
13435126.2450787,330620.842519686,8306,ParcelLocator_,M,89.04,A,"15302 LINDSAY ST, DETROIT, MI, 48227",22066715.,StreetAddress, ,15302 Lindsay,Detroit, , ,Residential Demolition,201410322-R7,15302 Lindsay,,ABLE DEMOLITION INC.,2014/09/19 00:00:00+00,9,19,2014,2014/09/23 00:00:00+00,9.0,23,2014,26163542200.0,48227.0,1.0,22066715.16373
13502059.3963255,345942.330708668,8307,ParcelLocator_,M,89.04,A,"15302 MANNING ST, DETROIT, MI, 48205",21023088.,StreetAddress, ,15302 MANNING,DETROIT, , ,RESIDENCE,201500390-R0,15302 MANNING,,"JENKINS CONSTRUCTION, INC.",2014/10/08 00:00:00+00,10,8,2014,2014/10/10 00:00:00+00,10.0,10,2014,26163500300.0,48205.0,1.0,21023088.26076
13502162.2224409,342745.15026246,8308,ParcelLocator_,M,89.04,A,"15303 LINNHURST ST, DETROIT, MI, 48205",21018624.,StreetAddress, ,15303 Linnhurst,Detroit, , ,Vacant House,201412738-R2,15303 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/11 00:00:00+00,9,11,2014,2014/10/03 00:00:00+00,10.0,3,2014,26163500600.0,48205.0,1.0,21018624.24147
13502215.8884514,342321.844816267,8309,ParcelLocator_,M,89.04,A,"15306 GLENWOOD ST, DETROIT, MI, 48205",21018029.,StreetAddress, ,15306 Glenwood,Detroit, , ,Vacant House,201412612-R1,15306 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/15 00:00:00+00,9,15,2014,2014/09/16 00:00:00+00,9.0,16,2014,26163500600.0,48205.0,1.0,21018029.23809
13502207.0757874,342596.051181108,8310,ParcelLocator_,M,89.04,A,"15308 LINNHURST ST, DETROIT, MI, 48205",21018357.,StreetAddress, ,15308 LINNHURST,Detroit, , ,Vacant House,201501792-R0,15308 LINNHURST,,"DMC CONSULTANTS, INC.",2014/11/21 00:00:00+00,11,21,2014,2014/11/26 00:00:00+00,11.0,26,2014,26163500600.0,48205.0,1.0,21018357.24024
13502202.2050525,342746.80905512,8311,ParcelLocator_,M,89.04,A,"15311 LINNHURST ST, DETROIT, MI, 48205",21018625.,StreetAddress, ,15311 Linnhurst,Detroit, , ,Vacant House,201412740-R1,15311 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/25 00:00:00+00,9,25,2014,2014/09/27 00:00:00+00,9.0,27,2014,26163500600.0,48205.0,1.0,21018625.24147
13502147.8182415,344819.269685045,8312,ParcelLocator_,M,89.04,A,"15313 LAPPIN ST, DETROIT, MI, 48205",21021867.,StreetAddress, ,15313 Lappin,Detroit, , ,HHF,201500299-R0,15313 Lappin,,"JENKINS CONSTRUCTION, INC.",2014/10/21 00:00:00+00,10,21,2014,2014/10/29 00:00:00+00,10.0,29,2014,26163500300.0,48205.0,1.0,21021867.25420
13502080.4396326,346454.926181108,8313,ParcelLocator_,M,89.04,A,"15313 TACOMA ST, DETROIT, MI, 48205",21023882.,StreetAddress, ,15313 Tacoma,Detroit, , ,HHF,201500304-R0,15313 Tacoma,,"JENKINS CONSTRUCTION, INC.",2014/10/21 00:00:00+00,10,21,2014,2014/10/29 00:00:00+00,10.0,29,2014,26163500300.0,48205.0,1.0,21023882.26327
13502242.187664,342748.467847764,8314,ParcelLocator_,M,89.04,A,"15317 LINNHURST ST, DETROIT, MI, 48205",21018626.,StreetAddress, ,15317 Linnhurst,Detroit, , ,Vacant House,201412775-R1,15317 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/11 00:00:00+00,9,11,2014,2014/09/29 00:00:00+00,9.0,29,2014,26163500600.0,48205.0,1.0,21018626.24147
13424716.9829396,330540.347112864,8315,ParcelLocator_,M,89.04,A,"15349 WESTBROOK ST, DETROIT, MI, 48223",22110187.,StreetAddress, ,15349 Westbrook,Detroit, , ,Residential Demolition,201407518-R9,15349 Westbrook,,ABLE DEMOLITION INC.,2014/08/20 00:00:00+00,8,20,2014,2014/08/22 00:00:00+00,8.0,22,2014,26163543500.0,48223.0,1.0,22110187.16130
13448818.9652231,331668.707020998,8316,ParcelLocator_,M,100.0,A,"15372 ILENE ST, DETROIT, MI, 48238",16040213.,StreetAddress, ,15372 Ilene St,Detroit, , ,Abandoned/Vacant Structure,201408962-R4C,15372 Ilene St,,HOMRICH WRECKING,2014/07/31 00:00:00+00,7,31,2014,2014/10/01 00:00:00+00,10.0,1,2014,26163536800.0,48238.0,1.0,16040213.16712
13449683.5433071,331725.245734915,8317,ParcelLocator_,M,100.0,A,"15378 KENTUCKY ST, DETROIT, MI, 48238",16036494.,StreetAddress, ,15378 Kentucky St,Detroit, , ,Abandoned/Vacant Structure,201408975-R4,15378 Kentucky St,,HOMRICH WRECKING,2014/07/31 00:00:00+00,7,31,2014,2014/07/31 00:00:00+00,7.0,31,2014,26163536300.0,48238.0,1.0,16036494.16726
13450676.6706037,331826.237532809,8318,ParcelLocator_,M,100.0,A,"15387 CHERRYLAWN ST, DETROIT, MI, 48238",16033373.,StreetAddress, ,15387 Cherrylawn St,Detroit, , ,Abandoned/Vacant Structure,201408953-R9,15387 Cherrylawn St,,HOMRICH WRECKING,2014/08/19 00:00:00+00,8,19,2014,2014/10/01 00:00:00+00,10.0,1,2014,26163536300.0,48238.0,1.0,16033373.16743
13462542.7562336,330444.541666672,8319,ParcelLocator_,M,89.04,A,"1539 PASADENA ST, DETROIT, MI, 48238",06004036.,StreetAddress, ,1539 Pasadena,Detroit, , ,Residential Demolition,201410586-R9,1539 Pasadena,,ABLE DEMOLITION INC.,2014/10/01 00:00:00+00,10,1,2014,2014/10/03 00:00:00+00,10.0,3,2014,26163531700.0,48238.0,1.0,06004036.16000
13460239.9589895,332141.219488189,8320,ParcelLocator_,M,89.04,A,"15399 WABASH ST, DETROIT, MI, 48238",08009078.,StreetAddress, ,15399 Wabash,Detroit, , ,Abandoned home,201410107-R2,15399 Wabash,,MCM MANAGEMENT CORP.,2014/09/05 00:00:00+00,9,5,2014,2014/09/09 00:00:00+00,9.0,9,2014,26163530100.0,48238.0,1.0,08009078.17051
13502347.2621391,342602.378608927,8321,ParcelLocator_,M,89.04,A,"15400 LINNHURST ST, DETROIT, MI, 48205",21018355.,StreetAddress, ,15400 Linnhurst,Detroit, , ,Vacant House,201412776-R1,15400 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/25 00:00:00+00,9,25,2014,2014/09/26 00:00:00+00,9.0,26,2014,26163500600.0,48205.0,1.0,21018355.24049
13502351.3231627,342482.645669296,8322,ParcelLocator_,M,89.04,A,"15403 GLENWOOD ST, DETROIT, MI, 48205",21018296.,StreetAddress, ,15403 Glenwood,Detroit, , ,Vacant House,201412613-R1,15403 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/06 00:00:00+00,9,6,2014,2014/09/16 00:00:00+00,9.0,16,2014,26163500600.0,48205.0,1.0,21018296.23959
13504493.0731627,334077.147309706,8323,ParcelLocator_,M,89.04,A,"15408 EVANSTON ST, DETROIT, MI, 48224",21004918.,StreetAddress, ,15408 Evanston,Detroit, , ,Vacant House,201412560-R2,15408 Evanston,,ADAMO DEMOLITION COMPANY,2014/09/05 00:00:00+00,9,5,2014,2014/10/02 00:00:00+00,10.0,2,2014,26163501200.0,48224.0,1.0,21004918.18206
13467758.0666011,320273.268044621,8324,ParcelLocator_,M,79.91,M,"1541 W EUCLID ST, DETROIT, MI, 48206",06001873.,StreetAddress, ,1541 EUCLID,DETROIT, , ,1541 EUCLID 8A,201414790-R0,1541 EUCLID,,"ABC DEMOLITION COMPANY, INC.",2014/10/22 00:00:00+00,10,22,2014,2014/11/19 00:00:00+00,11.0,19,2014,26163532600.0,48206.0,1.0,06001873.10044
13502397.289042,342604.335958004,8325,ParcelLocator_,M,89.04,A,"15414 LINNHURST ST, DETROIT, MI, 48205",21018354.,StreetAddress, ,15414 Linnhurst,Detroit, , ,Vacant House,201412778-R1,15414 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/13 00:00:00+00,9,13,2014,2014/09/25 00:00:00+00,9.0,25,2014,26163500600.0,48205.0,1.0,21018354.24049
13447920.2860892,331936.16010499,8326,ParcelLocator_,M,89.04,A,"15416 MENDOTA ST, DETROIT, MI, 48238",16042895.,StreetAddress, ,15416 Mendota,Detroit, , ,Residential Demolition,201407534-R9,15416 Mendota,,ABLE DEMOLITION INC.,2014/08/20 00:00:00+00,8,20,2014,2014/08/22 00:00:00+00,8.0,22,2014,26163536800.0,48238.0,1.0,16042895.17045
13502437.25,342605.823162735,8327,ParcelLocator_,M,89.04,A,"15422 LINNHURST ST, DETROIT, MI, 48205",21018353.,StreetAddress, ,15422 Linnhurst,Detroit, , ,Vacant House,201412779-R1,15422 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/13 00:00:00+00,9,13,2014,2014/09/25 00:00:00+00,9.0,25,2014,26163500600.0,48205.0,1.0,21018353.24049
13502516.5246063,342210.849409446,8328,ParcelLocator_,M,89.04,A,"15437 PARK GROVE ST, DETROIT, MI, 48205",21017977-8,StreetAddress, ,15437 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412059-R1,15437 Park Grove,,HOMRICH WRECKING,2014/09/11 00:00:00+00,9,11,2014,2014/09/11 00:00:00+00,9.0,11,2014,26163500600.0,48205.0,1.0,21017977-8
13502506.9229003,342760.473425195,8329,ParcelLocator_,M,89.04,A,"15439 LINNHURST ST, DETROIT, MI, 48205",21018631.,StreetAddress, ,15439 Linnhurst,Detroit, , ,Vacant House,201412780-R1,15439 Linnhurst,,ADAMO DEMOLITION COMPANY,2014/09/13 00:00:00+00,9,13,2014,2014/09/25 00:00:00+00,9.0,25,2014,26163500600.0,48205.0,1.0,21018631.24169
13497321.7312992,317646.192913383,8330,ParcelLocator_,M,89.04,A,"1544 CADILLAC, DETROIT, MI, 48214",19004901.,StreetAddress, ,1544 Cadillac Blvd.,Detroit, , ,Residential Dwelling,201501503-R1,1544 Cadillac Blvd.,,DE BUCK CONSTRUCTION CO.,2014/11/17 00:00:00+00,11,17,2014,2014/11/18 00:00:00+00,11.0,18,2014,26163513600.0,48214.0,,19004901.8347
13502521.2063648,342489.447506562,8331,ParcelLocator_,M,89.04,A,"15441 GLENWOOD ST, DETROIT, MI, 48205",21018300.,StreetAddress, ,15441 Glenwood,Detroit, , ,Vacant House,201412614-R1,15441 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/17 00:00:00+00,9.0,17,2014,26163500600.0,48205.0,1.0,21018300.23959
13502554.0262467,342212.18405512,8332,ParcelLocator_,M,89.04,A,"15445 PARK GROVE ST, DETROIT, MI, 48205",21017979.,StreetAddress, ,15445 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412060-R1,15445 Park Grove,,HOMRICH WRECKING,2014/09/10 00:00:00+00,9,10,2014,2014/09/10 00:00:00+00,9.0,10,2014,26163500600.0,48205.0,1.0,21017979.23726
13502577.6624016,342036.259514436,8333,ParcelLocator_,M,89.04,A,"15446 PARK GROVE ST, DETROIT, MI, 48205",21017699.,StreetAddress, ,15446 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412061-R1,15446 Park Grove,,HOMRICH WRECKING,2014/09/10 00:00:00+00,9,10,2014,2014/09/10 00:00:00+00,9.0,10,2014,26163500600.0,48205.0,1.0,21017699.23621
13502584.0459318,342213.535433069,8334,ParcelLocator_,M,89.04,A,"15451 PARK GROVE ST, DETROIT, MI, 48205",21017980.,StreetAddress, ,15451 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412062-R1,15451 Park Grove,,HOMRICH WRECKING,2014/09/10 00:00:00+00,9,10,2014,2014/09/10 00:00:00+00,9.0,10,2014,26163500600.0,48205.0,1.0,21017980.23726
13502614.0032808,342214.688320205,8335,ParcelLocator_,M,89.04,A,"15457 PARK GROVE ST, DETROIT, MI, 48205",21017981.,StreetAddress, ,15457 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412063-R1,15457 Park Grove,,HOMRICH WRECKING,2014/09/04 00:00:00+00,9,4,2014,2014/09/04 00:00:00+00,9.0,4,2014,26163500600.0,48205.0,1.0,21017981.23726
13502446.9980315,346829.333333328,8336,ParcelLocator_,M,100.0,A,"15459 E STATE FAIR, DETROIT, MI, 48205",21024532.,StreetAddress, ,15459 E State Fair,Detroit, , ,Vacant Home,201414399-R1,15459 E State Fair,,"BLUE STAR, INC.",2014/10/29 00:00:00+00,10,29,2014,2014/10/30 00:00:00+00,10.0,30,2014,26163500200.0,48205.0,1.0,21024532.26494
13502648.9202756,342216.022965878,8337,ParcelLocator_,M,89.04,A,"15465 PARK GROVE ST, DETROIT, MI, 48205",21017982.,StreetAddress, ,15465 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412064-R1,15465 Park Grove,,HOMRICH WRECKING,2014/09/11 00:00:00+00,9,11,2014,2014/09/11 00:00:00+00,9.0,11,2014,26163500600.0,48205.0,1.0,21017982.23726
13453536.9652231,332364.104986876,8338,ParcelLocator_,M,89.04,A,"15467 MONICA ST, DETROIT, MI, 48238",16021809.,StreetAddress, ,15467 Monica,Detroit, , ,Vacant House,201409096-R0,15467 Monica,,ADAMO DEMOLITION COMPANY,2014/08/15 00:00:00+00,8,15,2014,2014/08/29 00:00:00+00,8.0,29,2014,26163536300.0,48238.0,1.0,16021809.17138
13452432.3077428,332343.636482939,8339,ParcelLocator_,M,89.04,A,"15468 TURNER ST, DETROIT, MI, 48238",16027414.,StreetAddress, ,15468 Turner,Detroit, , ,Abandoned home,201410105-R1,15468 Turner,,MCM MANAGEMENT CORP.,2014/08/11 00:00:00+00,8,11,2014,2014/08/12 00:00:00+00,8.0,12,2014,26163536300.0,48238.0,1.0,16027414.17120
13453063.3815617,332360.070538059,8340,ParcelLocator3,M,89.04,A,"15468-70 SAN JUAN ST, DETROIT, MI, 48238",16025469.,StreetAddress, ,15468-70 San Juan,Detroit, , ,Dwelling,201413766-R2,15468-70 San Juan,,"FARROW GROUP, INC.",2014/09/04 00:00:00+00,9,4,2014,2014/10/09 00:00:00+00,10.0,9,2014,26163536300.0,48238.0,1.0,16025469.17131
13455678.6732284,332498.64895013,8341,ParcelLocator_,M,89.04,A,"15478 DEXTER AVE, DETROIT, MI, 48238",12010656.,StreetAddress, ,15478 Dexter,Detroit, , ,Vacant House,201409081-R2,15478 Dexter,,ADAMO DEMOLITION COMPANY,2014/08/07 00:00:00+00,8,7,2014,2014/08/21 00:00:00+00,8.0,21,2014,26163530200.0,48238.0,1.0,12010656.17200
13502720.9612861,342497.497375324,8342,ParcelLocator_,M,89.04,A,"15479 GLENWOOD ST, DETROIT, MI, 48205",21018305.,StreetAddress, ,15479 Glenwood,Detroit, , ,Vacant House,201412615-R1,15479 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/06 00:00:00+00,9,6,2014,2014/09/18 00:00:00+00,9.0,18,2014,26163500600.0,48205.0,1.0,21018305.23959
13462724.5203412,298117.561351702,8343,ParcelLocator_,M,89.04,A,"1548 RADEMACHER ST, DETROIT, MI, 48209",18007702.,StreetAddress, ,1548 Rademacher,Detroit, , ,Vacant House,201412470-R0,1548 Rademacher,,"DMC CONSULTANTS, INC.",2014/08/29 00:00:00+00,8,29,2014,2014/09/30 00:00:00+00,9.0,30,2014,26163523800.0,48209.0,1.0,18007702.1154
13453060.7349081,332419.961286083,8344,ParcelLocator_,M,100.0,A,"15480 SAN JUAN, DETROIT, MI, 48238",16025471.,StreetAddress, ,15480 San Juan,Detroit, , ,Vacant House,201409123-R1,15480 San Juan,,ADAMO DEMOLITION COMPANY,2014/08/05 00:00:00+00,8,5,2014,2014/08/19 00:00:00+00,8.0,19,2014,26163536300.0,48238.0,1.0,16025471.17131
13502728.8841864,342219.175196856,8345,ParcelLocator_,M,89.04,A,"15481 PARK GROVE ST, DETROIT, MI, 48205",21017984.,StreetAddress, ,15481 Park Grove,Detroit, , ,Abandoned/Vacant Structure,201412065-R1,15481 Park Grove,,HOMRICH WRECKING,2014/09/11 00:00:00+00,9,11,2014,2014/09/11 00:00:00+00,9.0,11,2014,26163500600.0,48205.0,1.0,21017984.23726
13457001.8120079,332574.529855639,8346,ParcelLocator_,M,89.04,A,"15482 PARKSIDE ST, DETROIT, MI, 48238",12011370.,StreetAddress, ,15482 Parkside,Detroit, , ,Vacant House,201409105-R2,15482 Parkside,,ADAMO DEMOLITION COMPANY,2014/08/06 00:00:00+00,8,6,2014,2014/08/20 00:00:00+00,8.0,20,2014,26163530200.0,48238.0,1.0,12011370.17237
13502774.2549213,342343.50557743,8347,ParcelLocator_,M,89.04,A,"15488 GLENWOOD ST, DETROIT, MI, 48205",21018015.,StreetAddress, ,15488 Glenwood,Detroit, , ,Vacant House,201412617-R1,15488 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/17 00:00:00+00,9.0,17,2014,26163500600.0,48205.0,1.0,21018015.23830
13502760.9222441,342498.98326771,8348,ParcelLocator_,M,89.04,A,"15489 GLENWOOD ST, DETROIT, MI, 48205",21018306.,StreetAddress, ,15489 Glenwood,Detroit, , ,Vacant House,201412618-R1,15489 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/29 00:00:00+00,9.0,29,2014,26163500600.0,48205.0,1.0,21018306.23959
13502810.2552494,342344.832677171,8349,ParcelLocator_,M,89.04,A,"15496 GLENWOOD ST, DETROIT, MI, 48205",21018014.,StreetAddress, ,15496 Glenwood,Detroit, , ,Vacant House,201412619-R1,15496 Glenwood,,ADAMO DEMOLITION COMPANY,2014/09/03 00:00:00+00,9,3,2014,2014/09/18 00:00:00+00,9.0,18,2014,26163500600.0,48205.0,1.0,21018014.23830
13504739.7014436,334155.872047246,8350,ParcelLocator_,M,89.04,A,"15502 EVANSTON ST, DETROIT, MI, 48224",21004912.,StreetAddress, ,15502 Evanston,Detroit, , ,Vacant House,201412563-R1,15502 Evanston,,ADAMO DEMOLITION COMPANY,2014/09/05 00:00:00+00,9,5,2014,2014/09/25 00:00:00+00,9.0,25,2014,26163501200.0,48224.0,1.0,21004912.18272
