OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ST_ALLOT,ACTIVE_DT,ADM_UNIT_CD,created_date,last_edited_date,created_user,last_edited_user,GlobalID,SHAPE_Length,SHAPE_Area
25104,05563,Moonshine Park,856.97454443,CO,CO05563,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4BBE6FA7-11B1-48C1-8823-44201D1D22C4},12192.679769625,3468052.93895005
25105,05547,Slagle Pass,616.49097496,CO,CO05547,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{156212E8-6EED-4F2F-A89D-C199B52751BB},7565.61365157972,2494850.46136241
25106,05030,Adobe South,4858.04084805,CO,CO05030,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2075440C-4444-4162-9BB0-34D639D4BA44},26527.841668226,19659793.8062167
25107,14517,Coal Gulch,6789.59547438,CO,CO14517,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{81FE4476-C646-4BEA-8597-54E8A407D2D5},52755.0136345416,27476518.0510021
25108,14004,South Branch,1048.91843933,CO,CO14004,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{79B336CA-215A-4DE7-9D20-AB89EE4E23CE},11955.7721969356,4244822.32276974
25109,14547,Section 35,116.31358809,CO,CO14547,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{867DBDF2-778D-4743-B773-46914ED0C467},3685.36732707798,470704.390983953
25110,07213,Lower Pinion,683.29358008,CO,CO07213,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0FF0FF7D-1F07-4E99-A3D0-2C7E3C9F1B3D},12486.909479317,2765191.01293095
25111,14525,Anthracite Creek,2812.53624714,CO,CO14525,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{65238EC8-F11D-4379-829E-11DE043F8D25},25699.9866709282,11381930.3749812
25112,17022,Burn Canyon,2768.2505054,CO,CO17022,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4C8B4EF1-89E2-4986-9D80-1EB171E328B4},16113.138004615,11202712.3365982
25113,14519,Muddy Creek,1473.17148433,CO,CO14519,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{45883A63-D08C-40FA-A231-7691233AA950},16863.8265234328,5961713.48267435
25114,07232,Buck,167.12961198,CO,CO07232,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5211EC6C-3C6C-4A26-9250-2467F0D13CC0},3472.96442740456,676349.543601482
25115,14007,Sawmill Mesa,15634.74775007,CO,CO14007,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A6634698-7439-4A5B-AB7A-819DD47B5FFB},60448.1711508859,63271579.3449626
25116,07202,Upper Maverick Draw,916.85790658,CO,CO07202,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{846AB337-8D46-4045-BFB3-109905C26FD0},12100.2993658186,3710392.3076769
25117,14530,Reynolds - McDonald,4592.01268023,CO,CO14530,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{15F6CDD9-E5AB-48F0-80B0-E748912626B6},35821.1165919401,18583216.0067309
25118,07223,Little Baldy,3291.24005134,CO,CO07223,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A3817BDC-1A69-48D5-8A85-A991C16DA4C5},16329.8774910133,13319175.9394099
25119,14536,West Youngs Peak,471.40800668,CO,CO14536,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5D49524D-7F2A-483E-AD5F-06B111AA3BD7},7878.25025252244,1907720.51938924
25120,14504,Leroux Creek,766.89142129,CO,CO14504,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3125A39E-7F64-474C-92FE-C709B4CE1AF9},7510.3076725845,3103499.47352976
25121,14534,South of Town,8139.60182831,CO,CO14534,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EB5B4B2C-9919-4B53-9C04-AF572DC6FE87},43380.7891731496,32939799.9346723
25122,07211,Lower Beaver Canyon,680.78421576,CO,CO07211,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{81CA77FA-4406-4203-B4DD-098290144AF4},9911.12987124833,2755035.97583423
25123,07216,Lower Roc Creek,278.73687027,CO,CO07216,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{9F1CFA2B-DDD1-402E-9B02-DFAEBE705494},7312.08472016776,1128008.09361124
25124,03642,Blue Cimarron,1416.23091324,CO,CO03642,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{29ED1DA0-87DD-40F7-BD9A-85EA6167315B},10123.2179791975,5731283.16686342
25125,07218,Norwood Hill,189.22961233,CO,CO07218,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1557ED2E-6E70-433C-A4FF-C70553DBB49D},5571.59163368838,765785.071980744
25126,07207,Big Bear Creek,794.81280025,CO,CO07207,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{790C1661-CA96-4064-97C5-27469A48D4D5},10762.7531087099,3216493.28530911
25127,14021,Point Creek,5994.15899958,CO,CO14021,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{29A60914-DC8B-46E7-AE64-CD18F91B5394},27984.705552341,24257500.844332
25128,14503,Stingley Gulch,1131.52542208,CO,CO14503,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CD0A18E4-98B3-4799-8BED-F6A9CAC6DA45},12556.8054279266,4579120.92143444
25129,07301,Horsefly Common,873.91822915,CO,CO07301,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F78BE744-ADDD-4318-9620-328DDCFA14BB},9634.39110392045,3536621.5982706
25130,14531,Popp Ranch,2247.71404942,CO,CO14531,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{50291C8C-EBCB-40C1-AB48-4C8E484709AB},17811.1780342596,9096176.03661881
25131,14548,South Dry Creek,1595.45125631,CO,CO14548,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B3BA6935-5D33-4565-9D99-EE6DCC8FFF57},18443.6007843214,6456562.16323061
25132,17020,Roc Creek,1782.45252902,CO,CO17020,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{87C9B245-7EAE-401E-876B-C1CCF4C343C4},17737.6173655935,7213329.46469971
25133,17010,Wickson Draw,4438.80786125,CO,CO17010,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FA9A48D7-F1BA-490F-90B7-9D83174328CF},27111.1808140394,17963218.1010829
25134,14515,West Stevens Gulch,2537.80445122,CO,CO14515,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{316A2827-C741-4369-90D7-FD9B41B33EBF},22416.698212511,10270130.2434189
25135,14524,Deep Creek,825.08292517,CO,CO14524,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FCA79209-FFE2-4486-BA4D-DAF8F90C9777},7778.09513404509,3338992.1347428
25136,07233,Middle Hamilton Lease,1713.55436698,CO,CO07233,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3940831B-D597-4EAB-87A9-6123EFD2E72A},13300.9834003216,6934508.49516339
25137,07303,Barkelew Draw Common,6956.62789978,CO,CO07303,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{AE138562-016A-44F6-B25C-965CC38D6463},28330.0316082366,28152474.2944728
25138,07222,Coventry,858.63100164,CO,CO07222,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BD05C12E-9D43-4D6F-BF00-6090C529A41E},11599.2558924233,3474756.38344202
25139,17012,Lion Canyon,793.95319628,CO,CO17012,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5F55CD07-CFDA-4B62-A5CF-C1B6CC2E8767},9786.84294531,3213014.59143265
25140,07230,Mud Springs,3959.03338512,CO,CO07230,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{653B7A40-C742-41B6-9428-0A946C7E49AB},20643.2166550564,16021639.6810882
25141,14523,Williams Creek,1119.78539722,CO,CO14523,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8CB684D9-409E-4F49-A5C5-7B97645F68D3},13355.1714326496,4531610.7264631
25142,14506,Oak Mesa,1419.00512571,CO,CO14506,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C2DFCAD8-1FCC-4285-8275-BB02E863F00C},11289.5646507259,5742510.00637881
25143,14551,Aspen Ditch,405.63887893,CO,CO14551,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EC41FF7E-1D92-479D-878D-DDACBF5AFD39},9319.7925168154,1641562.30239015
25144,14505,Juniper Knob,589.85004016,CO,CO14505,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6BB4BDA1-8342-4A3F-AB68-C1FA29C6F9D1},6377.4812088916,2387038.42327257
25145,07234,Lower Hamilton,1041.3931631,CO,CO07234,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{068C39C8-83CB-4314-A849-161307E15EF1},9972.98875771089,4214368.61035367
25146,07204,Beaver Rim,262.52256677,CO,CO07204,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CC94AE28-82F5-4DAD-BAFA-A88492679825},6982.51022528608,1062391.13537425
25147,14544,Milk Creek,97.2419808,CO,CO14544,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A56F3C59-921C-4F59-840E-1D7C6D5AE2E2},3134.12935855877,393524.334509201
25148,14019,Deer Basin - Midway,12435.89540684,CO,CO14019,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{28AEB1A9-1EC8-4724-8DD9-4DBE24251C51},65480.2233202658,50326283.1954511
25149,07300,Dry Park,4727.12704224,CO,CO07300,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7FB6C7A0-FCD8-4DAB-B0DC-2A2707404D05},32848.6439440595,19130004.4304032
25150,07219,Bolinger Ditch,123.2315182,CO,CO07219,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4536D9D8-F4EB-431B-90C5-022C8BA4F90B},3686.05633440592,498700.260872729
25151,07206,McKee Draw,1665.03986703,CO,CO07206,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E5C26F0C-6038-4189-ABBF-2A4FC7494D7D},15478.4712264844,6738177.27943865
25152,14011,Lee Bench,908.2387118,CO,CO14011,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F45B037B-66A4-4E7F-A000-3D64D7F9FD7B},12877.5152583424,3675511.6639061
25153,14020,Antelope,3010.66349302,CO,CO14020,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{16165ADE-0EE6-449A-AB3E-38C95323F975},24013.3782073804,12183722.892401
25154,07205,Leopard Creek,693.5699487,CO,CO07205,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{30B8DFDB-6CC9-4912-A285-45C55D748DF8},9219.95232932422,2806778.00126673
25155,14016,Wells Gulch,10571.61482003,CO,CO14016,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{04AAF19A-E173-49F8-8541-821464EF4906},29939.5535293454,42781807.3295599
25156,14540,North Saddle Peak,216.54005989,CO,CO14540,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{26E9B433-59E8-4D51-B2B2-AC7FFF789426},3992.62480262898,876306.53206825
25157,07208,Upper Mail Box,784.659763,CO,CO07208,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5D7857DD-ADFE-4920-B64E-65C95068D9A1},11837.9524582105,3175405.40129875
25158,14023,Dirty George,1390.22501028,CO,CO14023,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{021BCB06-5451-4F62-B9B3-00FB49D4B3F9},12660.3240211166,5626041.01141954
25159,14025,Ward Creek - Doughspoon,28022.00312751,CO,CO14025,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{633225D3-EDF5-420F-9EE2-9F4800825C66},55388.7259166933,113401023.325062
25160,14003,Escalante Flats,2009.73057326,CO,CO14003,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7201A877-5B2E-4F23-A35C-D3B9D071D33E},16361.2923159781,8133091.07768022
25161,14511,Overland,516.19724477,CO,CO14511,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{67C73F80-1295-4BAA-B8B0-9361C38826D2},6998.56957728458,2088976.1352138
25162,14008,Twenty Five Mesa North,11927.66679926,CO,CO14008,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{66BEBA24-09A3-4711-A8EE-BA1FF26680B3},58359.6381807315,48269554.9908364
25163,14002,Lower Escalante,2566.33131764,CO,CO14002,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{77FE742C-60E4-4D0C-BB71-1CA03376E1F6},17861.3551075205,10385574.3747843
25164,14521,Stock Driveway,340.58811757,CO,CO14521,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C5284B02-39F3-4CEE-BC81-FE231F7081E4},5408.77156679138,1378311.21099132
25166,17004,Dolores Canyon,3294.50101961,CO,CO17004,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8ABB5EC7-221D-4F44-B665-C2F2626EA6BA},19311.3778020946,13332372.6098146
25167,07225,Oak Hill,683.53856479,CO,CO07225,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{370863CB-E66D-46DB-A79A-BE7B92FA2B92},8573.66635366203,2766182.43089533
25168,14542,Needle Rock,40.93205044,CO,CO14542,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{24BD8920-811B-4972-B238-3D6C3623EEAE},1628.12273288775,165646.1311924
25169,14541,Sunshine Mesa,216.10799545,CO,CO14541,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{559FE74E-D8B7-4613-A395-E3F977BB1732},5002.95218169116,874558.029333385
25170,14549,Dry Creek,1800.18092304,CO,CO14549,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DD0446F0-DF7E-4EA0-9857-AC07ACE6F7DB},16414.3664779737,7285073.72989941
25171,14537,Youngs Peak,2143.51087544,CO,CO14537,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A230FD5F-A97E-4164-95DA-977BD2EE3AAD},16297.7189937513,8674480.75276168
25172,14015,White Ranch,881.65497314,CO,CO14015,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F8E59A51-6728-4573-90A6-58302B3C01B7},10766.619371869,3567931.09038744
25173,14014,Joker,1797.82864049,CO,CO14014,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BA1DF3E9-A407-4C73-8C9A-69EFAF91BB54},19016.9169030902,7275554.38012542
25174,07227,Redvale,1016.06338218,CO,CO07227,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E96E67A4-6D61-4E4F-B1BB-7F56C8A1298E},16080.0252327589,4111862.62372378
25175,14516,Hubbard Creek,1917.48943933,CO,CO14516,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DFA09E12-78B8-4F69-9183-AB8DE4BE55DF},17775.7153775907,7759804.45244628
25176,14012,Canal,7926.27384842,CO,CO14012,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E0F406DA-2CED-474C-9F85-A53E85ADA9B8},31445.5240159826,32076492.2291646
25177,14010,Winter - Monitor Mesa,15930.01670231,CO,CO14010,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8AF7B8DA-4170-4DE2-A6EC-D89D2049DD8C},40684.8860717896,64466490.4006706
25178,17021,Rawlings Individual,343.48428986,CO,CO17021,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FCC24047-042A-4D88-97A9-B74CDA578707},5706.77275174176,1390031.60443109
25179,17003,Lee Lands,2114.8817606,CO,CO17003,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7A86A2E7-270A-4F1E-8E4C-B948A82945AD},15605.8941903445,8558622.83551008
25180,14013,Ben Lowe,5601.51638022,CO,CO14013,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DE9F6EE4-8F4C-41DA-A179-60CA8BD205E1},30290.8880817224,22668532.5384756
25181,07210,Little Maverick Draw,526.50513273,CO,CO07210,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A8A15AB6-4C1D-40D6-9C10-42A7818A9C07},7306.59665140749,2130690.67783216
25182,14510,West Roatcap,210.00326737,CO,CO14510,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{55927E44-CE4A-4343-8302-AA3032D7AC57},4857.53538470396,849853.071275326
25183,14022,Petrie Mesa,3201.97899419,CO,CO14022,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{D5F5AD87-2AB4-4EA2-8D28-19EC5E0C19B3},15204.7762607925,12957949.2570174
25184,14527,Jumbo Mountain,5918.66176592,CO,CO14527,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{28D4D7A1-4ECE-4B85-8E3B-D54A993F0BF9},28551.962997478,23951974.3794238
25185,14006,Dry Mesa,16347.2921932,CO,CO14006,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{47A6C7FD-4988-4B80-8379-5104014124AD},49815.5143589427,66155144.4008918
25186,07201,Home Ranch,6926.46138454,CO,CO07201,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{AAF56185-3563-4660-A5CE-020684408E2A},39893.6458189594,28030394.7385305
25187,14550,Leroux,2226.36893704,CO,CO14550,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8FFF2D68-DADE-4981-8003-87BD38676D81},12546.0634647228,9009795.43150469
25188,17023,North Wickson Draw,6054.40120463,CO,CO17023,9999/09/09 00:00:00+00,COS05000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{89609603-5512-45D1-8A94-9ED517E749D3},23566.3331322569,24501292.3987469
