ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
387,C-0028-1000,APCDCONS,,,Open,5 construction permits,TITLE V,MOMENTIVE SPECIALTY CHEMICALS,6200 CAMP GROUND RD,LOUISVILLE,40216-0000,187
388,C-1582-1000,APCDCONS,2015-07-28 11:10:00,2016-07-31 00:00:00,Void,3 new presses,FEDOOPSE,PRINT FULFILLMENT SERVICES,2929 MAGAZINE ST,LOUISVILLE,40211-0000,188
389,C-0712-1000,APCDCONS,2011-04-29 00:00:00,2012-04-30 00:00:00,Void,Woodworking Equipment,FEDOOPSE,FOUR STONE HOLDINGS LLC.,4200 RESERVOIR AVE,LOUISVILLE,40213-0000,189
390,C-0712-1001,APCDCONS,,,Void,Existing equipment found on inspection 2014,FEDOOPSE,FOUR STONE HOLDINGS LLC.,4200 RESERVOIR AVE,LOUISVILLE,40213-0000,190
391,C-1778-1000,APCDCONS,,,Void,Aluminum Processing,MINOR,DANT CLAYTON,1163 ALGONQUIN PKY,LOUISVILLE,40208-0000,191
392,C-1778-1001,APCDCONS,,,Void,Cyclones,MINOR,DANT CLAYTON,1163 ALGONQUIN PKY,LOUISVILLE,40208-0000,192
393,C-1785-1000,APCDCONS,2012-01-23 00:00:00,2013-01-31 00:00:00,Open,Emergency Generators,MINOR,PEAK 10 DATA CENTER SOLUTIONS,733 BARRET AVE,LOUISVILLE,40204-0000,193
394,C-1647-1000,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Open,Emergency generator,MINOR,DAKKOTA INTEGRATED SYSTEMS LLC,2420 CHAMBERLAIN CROSSING DR,LOUISVILLE,40245-0000,194
395,C-1553-1021,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Open,Weld Flaw Ink Mark Coating,FEDOOP,REPUBLIC CONDUIT MANUFACTURING,7301 LOGISTICS DR,LOUISVILLE,40258-0000,195
396,C-0082-1024,APCDCONS,2009-12-15 00:00:00,2010-12-31 00:00:00,Open,Replacement of Blowdown Tanks,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,196
397,C-0082-1030,APCDCONS,2010-12-06 00:00:00,2011-12-31 00:00:00,Open,Auger Conveying Bagger,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,197
398,C-0082-1031,APCDCONS,2013-12-13 00:00:00,2014-12-31 00:00:00,Open,Plant Expansion,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,198
399,C-0808-1000,APCDCONS,2004-09-30 00:00:00,2005-09-30 00:00:00,Open,Spray Dryer,FEDOOP,D. D. WILLIAMSON & COMPANY,1901 PAYNE ST,LOUISVILLE,40206-0000,199
400,C-0808-1004,APCDCONS,2008-09-30 00:00:00,2009-09-30 00:00:00,Open,Coloring cooker,FEDOOP,D. D. WILLIAMSON & COMPANY,1901 PAYNE ST,LOUISVILLE,40206-0000,200
401,C-1305-1002,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Open,New Turbo X43 laser cutter with filter cartridge,MINOR,"GREENLEE TEXTRON, INC.",4601 E INDIAN TRL,WATTERSON PARK,40213-0000,529
402,C-1557-1000,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Open,spray booth,MINOR,NORTHWOOD INDUSTRIAL MACHINERY,3100 COMMERCE CENTER PL,LOUISVILLE,40211-0000,530
403,C-1566-1000,APCDCONS,2006-09-30 00:00:00,2007-09-30 00:00:00,Open,Offset lithography printing operation,MINOR,QUANTUM GRAPHIX,2130 WATTERSON TRL,JEFFERSONTOWN,40299-0000,531
404,C-1809-1000,APCDCONS,,,Void,,MINOR,LOUISVILLE WATER CO-BE PAYNE PLANT,3005 RIVER RD,LOUISVILLE,40207-0000,532
405,C-1157-1000,APCDCONS,2015-03-25 00:00:00,2015-09-21 00:00:00,Open,FRAC Tanks,MINOR,PARALLEL PRODUCTS OF KENTUCKY,1620 BERNHEIM LN,SHIVELY,40210-0000,533
406,C-1610-1000,APCDCONS,2015-06-05 11:56:00,2016-06-30 00:00:00,Open,New oven,FEDOOP,KEEBLER COMPANY,2287 RALPH AVE,SHIVELY,40216-0000,534
407,C-0288-1000,APCDCONS,2009-11-30 00:00:00,2010-11-30 00:00:00,Void,Powder Coating System,FEDOOPSE,WIRECRAFTERS INC.,6208 STRAWBERRY LN,LOUISVILLE,40214-0000,535
408,C-0126-1002,APCDCONS,2014-10-06 00:00:00,2015-10-31 00:00:00,Void,Revising several construction permits to change PM,TITLE V,LOUISVILLE GAS & ELECTRIC COMPANY,5252 CANE RUN RD,LOUISVILLE,40216-0000,536
409,C-0082-1000,APCDCONS,2003-11-30 00:00:00,2004-11-30 00:00:00,Open,8 Polymerizers and 2 new,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,537
410,C-0082-1007,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Niro Flash Dryer and Cyclone,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,538
411,C-0082-1008,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Scrubber to control A-Train Flash Dryer,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,539
412,C-0082-1009,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Two Silos,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,540
413,C-0082-1013,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Dust Collector for Silo 7A,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,541
414,C-0082-1014,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Open,Scrubber for Dryer 2J,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,542
415,C-0082-1015,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Open,Scrubber for HCl from Storage Tanks,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,543
416,C-0082-1016,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,Existing Mixers & New Cooler controlled by filter,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,544
417,C-0082-1017,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,"Compound Day Bin & Filter, Alterante Resin Day Bin",TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,545
418,C-0082-1018,APCDCONS,2009-05-07 00:00:00,2010-05-15 00:00:00,Open,"Pellet Dryer, Cyclone, Cooling Tower",TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,546
419,C-0082-1019,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,Extruder (E-CMP-EXT-4E-2),TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,547
420,C-0082-1020,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,Three Existing Extruders,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,548
421,C-0082-1021,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,B-31 Central Vacuum Cleaning System,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,549
422,C-0082-1022,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Open,B-39 Central Vacuum,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,550
423,C-0082-1023,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Open,3 HCl tanks controlled by scrubber,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,551
424,C-1404-1000,APCDCONS,2009-01-31 00:00:00,2009-01-31 00:00:00,Void,Wood Fired Boiler,FEDOOPSE,FABRICATED METALS,6300 KENJOY DR,LOUISVILLE,40214-0000,552
425,C-0060-1003,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,coal/coke mill,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,553
426,C-0060-1004,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,Three (3) dust collectors,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,554
427,C-0060-1005,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) dust collector,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,555
428,C-0060-1006,APCDCONS,1998-04-14 00:00:00,2011-04-30 00:00:00,Open,Two (2) dust collectors,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,556
429,C-0060-1017,APCDCONS,1998-04-14 00:00:00,2011-04-30 00:00:00,Open,One (1) coal/coke storage bin,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,557
430,C-0060-1018,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) dust collector,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,558
431,C-0060-1019,APCDCONS,2000-07-12 00:00:00,2001-04-30 00:00:00,Open,Two (2) bin vent dust collectors,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,559
432,C-0603-1000,APCDCONS,2008-02-28 00:00:00,2009-02-28 00:00:00,Void,Ammonia Storage Tank,MINOR,INTERPOLYMER CORPORATION,7501 DISTRIBUTION DR,LOUISVILLE,40258-0000,560
433,C-0603-1001,APCDCONS,2008-02-28 00:00:00,2009-02-28 00:00:00,Void,One 100 gal reactor,MINOR,INTERPOLYMER CORPORATION,7501 DISTRIBUTION DR,LOUISVILLE,40258-0000,561
434,C-0220-1000,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Open,"Storage Tank, Gasoline Terminal",FEDOOP,"THORNTONS, INC",7800 CANE RUN RD,LOUISVILLE,40258-0000,562
435,C-0244-1000,APCDCONS,,,Void,Emergency generator,TITLE V,BROWN-FORMAN CORPORATION,2921 DIXIE HWY,SHIVELY,40216-0000,563
436,C-0082-1028,APCDCONS,2011-12-06 00:00:00,2012-12-31 00:00:00,Open,Reactor,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,564
437,C-0082-1029,APCDCONS,2012-10-12 00:00:00,2013-10-31 00:00:00,Open,Emergency Generator,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,565
438,C-0226-1001,APCDCONS,2011-02-11 00:00:00,2012-02-29 00:00:00,Void,"Abrasive cleaning, sanding, grinding metal alloys",FEDOOP,DAFCO INC.,6761 CANE RUN RD,LOUISVILLE,40258-0000,566
439,C-1061-1000,APCDCONS,2001-05-17 00:00:00,2002-05-30 00:00:00,Open,Three waste-oil furnaces,FEDOOPSE,BILL COLLINS FORD,4220 BARDSTOWN RD,LOUISVILLE,40218-0000,567
440,C-1061-1001,APCDCONS,2002-06-27 00:00:00,2003-06-30 00:00:00,Open,parts washers,FEDOOPSE,BILL COLLINS FORD,4220 BARDSTOWN RD,LOUISVILLE,40218-0000,568
441,C-1465-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,conveyor system,MINOR,RIVER METALS RECYCLING LLC,2114 METAL LN,LOUISVILLE,40206-0000,569
442,C-0290-1000,APCDCONS,2004-11-30 00:00:00,2005-11-30 00:00:00,Open,HMA plant,FEDOOP,LOUISVILLE PAVING CO AVOCA ASPHALT PLANT,12901 AVOCA RD,LOUISVILLE,40223-0000,570
443,C-0290-1001,APCDCONS,2004-11-30 00:00:00,2005-11-30 00:00:00,Open,"baghouse, HMA",FEDOOP,LOUISVILLE PAVING CO AVOCA ASPHALT PLANT,12901 AVOCA RD,LOUISVILLE,40223-0000,571
444,C-0290-1002,APCDCONS,2006-08-31 00:00:00,2007-08-31 00:00:00,Open,Hot oil heater,FEDOOP,LOUISVILLE PAVING CO AVOCA ASPHALT PLANT,12901 AVOCA RD,LOUISVILLE,40223-0000,572
445,C-0290-1003,APCDCONS,2008-12-31 00:00:00,2009-12-31 00:00:00,Open,RAP recycler equipment,FEDOOP,LOUISVILLE PAVING CO AVOCA ASPHALT PLANT,12901 AVOCA RD,LOUISVILLE,40223-0000,573
446,C-0290-1004,APCDCONS,2010-07-08 00:00:00,2011-07-31 00:00:00,Open,Dual fuel drum burner,FEDOOP,LOUISVILLE PAVING CO AVOCA ASPHALT PLANT,12901 AVOCA RD,LOUISVILLE,40223-0000,574
447,C-0126-1004,APCDCONS,2011-05-13 00:00:00,2012-05-31 00:00:00,Void,Baghouse replacement for North Bin silo,TITLE V,LOUISVILLE GAS & ELECTRIC COMPANY,5252 CANE RUN RD,LOUISVILLE,40216-0000,575
448,C-0912-1000,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Wet/dry Stoddard/water,FEDOOPSE,KRISH BROS. DBA COIT SERVICES,2730 CRITTENDEN DR,LOUISVILLE,40209-0000,576
449,C-1789-1000,APCDCONS,,,Open,"Generators, Boilers, Cooling Towers",MINOR,NORTON AUDUBON HOSPITAL,1 AUDUBON PLAZA DR,LOUISVILLE,40217-0000,577
450,C-1006-1000,APCDCONS,2008-07-31 00:00:00,2009-07-31 00:00:00,Open,Spray Booth,FEDOOPSE,AUTO/TRUCK & FIBERGLASS OF LOU,1201 HODEL RD,WATTERSON PARK,40213-0000,578
451,C-1173-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Rrotogravure Printing Press,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,579
452,C-1173-1001,APCDCONS,2007-10-30 00:00:00,2008-10-30 00:00:00,Void,Mixer,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,580
453,C-1173-1002,APCDCONS,2007-10-30 00:00:00,2008-10-30 00:00:00,Void,Dust collectors,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,581
454,C-1173-1003,APCDCONS,2011-03-04 00:00:00,2012-03-31 00:00:00,Void,Two Printing Lines,FEDOOPSE,LOUISVILLE FAC KOROSEAL INTERIOR PRODUCTS,4700 SHEPHERDSVILLE RD,LOUISVILLE,40218-0000,582
455,C-0015-1000,APCDCONS,2012-07-03 00:00:00,2013-07-31 00:00:00,Void,RTO,TITLE V,"LLFLEX,LLC",1225 W BURNETT AVE,LOUISVILLE,40210-0000,583
456,C-1553-1032,APCDCONS,,,Open,"Cooling towers, existing equipment found on inspec",FEDOOP,REPUBLIC CONDUIT MANUFACTURING,7301 LOGISTICS DR,LOUISVILLE,40258-0000,584
457,C-1553-1033,APCDCONS,2013-10-02 00:00:00,2014-10-31 00:00:00,Open,miscellaneous metal parts surface coating,FEDOOP,REPUBLIC CONDUIT MANUFACTURING,7301 LOGISTICS DR,LOUISVILLE,40258-0000,585
458,C-0036-1001,APCDCONS,2015-02-10 00:00:00,2016-02-29 00:00:00,Open,Belt calciner,TITLE V,CLARIANT CORPORATION WEST PLAN,1227 S 12TH ST,LOUISVILLE,40210-0000,586
459,C-0036-1002,APCDCONS,2016-01-06 00:00:00,2017-01-31 00:00:00,Open,Process 203-W70,TITLE V,CLARIANT CORPORATION WEST PLAN,1227 S 12TH ST,LOUISVILLE,40210-0000,587
460,C-1668-1000,APCDCONS,2015-07-13 10:29:00,2016-07-31 00:00:00,Open,Polyethelyne Extruder,FEDOOP,SEALED AIR,7665 NATIONAL TPKE,LOUISVILLE,40214-0000,588
461,C-0186-1002,APCDCONS,,,Open,Natural Gas boilers,TITLE V,REYNOLDS CONSUMER PRODUCTS LLC-LOUISVILLE FOIL PLT,2827 HALE AVE,LOUISVILLE,40211-0000,589
462,C-1701-1000,APCDCONS,2009-01-31 00:00:00,2010-01-31 00:00:00,Open,Body Shop,REGISTERED,,2633 ROCKFORD LN,SHIVELY,40216-0000,590
463,C-0082-1010,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Duct Collectors for Silos,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,401
464,C-0082-1011,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Railcar Loading,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,402
465,C-0082-1012,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Dust Collector,TITLE V,LUBRIZOL ADVANCED MATERIALS,4200 BELLS LN,LOUISVILLE,40211-0000,403
466,C-1646-1000,APCDCONS,2007-12-31 00:00:00,2008-12-30 00:00:00,Void,Lithography press,MINOR,HARLAND CLARKE,1910 CAMPUS PL,JEFFERSONTOWN,40299-0000,404
467,C-0220-1001,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Open,"Vacuum Truck, Gasoline Terminal",FEDOOP,"THORNTONS, INC",7800 CANE RUN RD,LOUISVILLE,40258-0000,405
468,C-0220-1002,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Open,"Carbon Adsorber, Gasoline Terminal",FEDOOP,"THORNTONS, INC",7800 CANE RUN RD,LOUISVILLE,40258-0000,406
469,C-0481-1001,APCDCONS,2010-05-31 00:00:00,2011-05-31 00:00:00,Open,One (1) paint booth for steel tanks paint coating,FEDOOP,SERVICE WELDING & MACHINE CO.,175 N WENZEL ST,LOUISVILLE,40206-0000,407
470,C-0060-1033,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Open,Fly Ash Silo (K-360) with dust collector (K-392),TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,408
471,C-0060-1034,APCDCONS,2005-06-30 00:00:00,2006-06-30 00:00:00,Open,One (1) Fabric Filter Dust Collector (K-392),TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,409
472,C-0060-1037,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Open,Two (2) dust collectors,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,410
473,C-0060-1046,APCDCONS,2014-01-15 00:00:00,2015-01-31 00:00:00,Open,Replacing South load spout (K1485),TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,411
474,C-0060-1047,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) bag collector,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,412
475,C-0469-1000,APCDCONS,2009-10-07 00:00:00,2010-10-31 00:00:00,Void,auto body shop,MINOR,OXMOOR AUTO INC,8107 SHELBYVILLE RD,LYNDON,40222-0000,413
476,C-0028-1001,APCDCONS,,,Deleted,BACT and Revision 362-07-C,TITLE V,MOMENTIVE SPECIALTY CHEMICALS,6200 CAMP GROUND RD,LOUISVILLE,40216-0000,414
477,C-0187-1000,APCDCONS,,,Open,U22 feeder station E-237 & 3 R&D booths,TITLE V,ECKART AMERICA CORPORATION,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,415
478,C-1216-1001,APCDCONS,2014-11-26 00:00:00,2015-11-30 00:00:00,Open,Request to coat non metal parts in U16 booths,TITLE V,BAE SYSTEMS,163 ROCHESTER DR,LOUISVILLE,40214-0000,416
479,C-1584-1003,APCDCONS,2015-06-01 00:00:00,2016-06-30 00:00:00,Open,Quaternary Amine Storage Tank,FEDOOP,BYK Additives Inc.,1335 S 13TH ST,LOUISVILLE,40210-0000,417
480,C-0115-1001,APCDCONS,,,Open,air ionization unit temp exempt,FEDOOP,SWIFT PORK COMPANY,1200 STORY AVE,LOUISVILLE,40206-0000,418
481,C-1738-1000,APCDCONS,2010-10-31 00:00:00,2011-10-31 00:00:00,Void,Blasting and Painting,REGISTERED,JOE'S SANDBLASTING & PAINTING,5611 PENDLETON RD,LOUISVILLE,40272-0000,419
482,C-0103-1001,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Storage Tanks,FEDOOPSE,"KELLEY TECHNICAL COATINGS, INC",1401 S 15TH ST,LOUISVILLE,40210-0000,420
483,C-0103-1002,APCDCONS,2006-10-31 00:00:00,2007-10-31 00:00:00,Open,Label machines,FEDOOPSE,"KELLEY TECHNICAL COATINGS, INC",1401 S 15TH ST,LOUISVILLE,40210-0000,421
484,C-0852-1000,APCDCONS,2011-02-22 00:00:00,2012-02-29 00:00:00,Open,Custom-made ground water remediation system,TITLE V,UNIVERSITY OF LOUISVILLE,1800 ARTHUR ST,LOUISVILLE,40208-0000,422
485,C-0852-1001,APCDCONS,2011-09-30 00:00:00,2012-09-30 00:00:00,Open,One (1) natural gas boielr,TITLE V,UNIVERSITY OF LOUISVILLE,1800 ARTHUR ST,LOUISVILLE,40208-0000,423
486,C-0852-1002,APCDCONS,2013-04-24 00:00:00,2014-04-30 00:00:00,Open,One (1) Theatre art spray booth,TITLE V,UNIVERSITY OF LOUISVILLE,1800 ARTHUR ST,LOUISVILLE,40208-0000,424
487,C-1003-1001,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Open,One (1) atomizing waste oil furnace,FEDOOPSE,SAM SWOPE COLLISION CENTER,2000 PLANTSIDE DR,JEFFERSONTOWN,40299-0000,425
488,C-0060-1032,APCDCONS,2015-05-08 00:00:00,2016-05-31 00:00:00,Open,Clinker Cooler (E-97) modification,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,426
489,C-0060-1035,APCDCONS,2007-06-30 00:00:00,2008-06-30 00:00:00,Open,4 Sand Screens & 3 Belt Coneyors,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,427
490,C-0060-1036,APCDCONS,2009-03-31 00:00:00,2010-03-31 00:00:00,Open,Selective Non-Catalytic Reduction,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,428
491,C-0060-1039,APCDCONS,2014-06-19 00:00:00,2017-12-30 00:00:00,Open,"Sand, Flyash and Bottom ash conveyance",TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,429
492,C-0060-1040,APCDCONS,2009-02-28 00:00:00,2011-02-28 00:00:00,Open,Two (2) baghouses,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,430
493,C-0060-1041,APCDCONS,2008-02-15 00:00:00,2009-02-28 00:00:00,Open,Two (2) baghouses,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,431
494,C-0060-1048,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) clinker cooler & drag conveyor,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,432
495,C-0060-1049,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) bag collector,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,433
496,C-0060-1050,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) rotary kiln,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,434
497,C-0060-1052,APCDCONS,2015-12-17 10:36:00,2016-12-31 00:00:00,Open,New Separator,TITLE V,KOSMOS CEMENT CO INC,15301 DIXIE HWY,LOUISVILLE,40272-0000,435
498,C-0537-1000,APCDCONS,2012-02-17 00:00:00,2013-02-28 00:00:00,Open,New line for dough mixing,MINOR,RALCORP FROZEN BAKERY PRODUCTS,12650 WESTPORT RD,LOUISVILLE,40245-0000,436
499,C-0225-1000,APCDCONS,2007-04-30 00:00:00,2008-04-30 00:00:00,Open,"Storage Tank, Gasoline Terminal",FEDOOP,CITGO PETROLEUM CORP.,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,437
500,C-0225-1001,APCDCONS,2006-12-31 00:00:00,2007-12-31 00:00:00,Open,"Storage Tank, Gasoline Terminal",FEDOOP,CITGO PETROLEUM CORP.,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,438
501,C-0225-1002,APCDCONS,2003-09-30 00:00:00,2004-09-30 00:00:00,Open,"Storage Tank, Gasoline Terminal",FEDOOP,CITGO PETROLEUM CORP.,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,439
502,C-0225-1003,APCDCONS,2006-04-30 00:00:00,2007-04-30 00:00:00,Open,"Storage Tank, Gasoline Terminal",FEDOOP,CITGO PETROLEUM CORP.,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,440
503,C-0225-1004,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Open,"Storge Tank, Gasoline Terminal",FEDOOP,CITGO PETROLEUM CORP.,4724 CAMP GROUND RD,LOUISVILLE,40216-0000,441
504,C-1788-1000,APCDCONS,,,Open,"Generators, Boilers, Cooling Towers",MINOR,KOSAIR CHILDREN'S HOSPITAL,231 E CHESTNUT ST,LOUISVILLE,40202-0000,442
505,C-1052-1000,APCDCONS,2009-10-01 00:00:00,2010-10-31 00:00:00,Open,Spray Paint Booth,MINOR,GE ELECTRONIC SERVICES,240 PRODUCTION CT,JEFFERSONTOWN,40299-0000,443
506,C-0220-1003,APCDCONS,2012-06-29 00:00:00,2013-06-30 00:00:00,Open,"Carbon Adsorber, Gasoline Terminal",FEDOOP,"THORNTONS, INC",7800 CANE RUN RD,LOUISVILLE,40258-0000,444
507,C-1312-1000,APCDCONS,2014-07-31 00:00:00,2015-07-31 00:00:00,Open,machinery for recycling shingles,FEDOOPSE,INNOVATIVE CRUSHING & AGGREGAT,2412 MILLERS LN,LOUISVILLE,40216-0000,445
508,C-1354-1000,APCDCONS,2008-07-31 00:00:00,2009-07-31 00:00:00,Open,lithography press,FEDOOPSE,PAPERCONE CORP.,3200 FERN VALLEY RD,LOUISVILLE,40213-0000,446
509,C-0086-1001,APCDCONS,2002-07-12 00:00:00,2003-07-31 00:00:00,Open,Tanks,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,447
510,C-0086-1004,APCDCONS,2008-06-12 00:00:00,2009-06-30 00:00:00,Open,600-gallon portable vessel,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,448
511,C-0086-1005,APCDCONS,2015-02-28 14:48:00,2016-02-29 14:48:00,Open,Metal salt blending operation,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,449
512,C-0776-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Open,Powder paint operation,FEDOOP,"ZOELLER PUMP COMPANY, LLC",3649 CANE RUN RD,LOUISVILLE,40211-0000,450
